"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Plathymenia reticulata",1705511598,-4.099722,-41.713889,"gass84",19512439,266,117,75,836,346,192,154,259,272,276,257,1432,346,8,99,893,36,56,516
"2",2,"Plathymenia reticulata",1806847290,-18.112667,-53.667861,"gass84",22415192,243,125,69,1555,323,143,180,253,225,257,218,1553,258,17,67,718,67,400,105
"3",3,"Plathymenia reticulata",1264708208,-15.820278,-47.797778,"gass84",21940133,212,113,71,1065,281,124,157,217,200,221,195,1621,278,6,77,803,29,453,47
"4",4,"Plathymenia reticulata",1585334058,-18.086667,-43.341111,"cdround,gass84",22415440,205,114,64,1808,290,112,178,220,182,224,179,1313,289,9,86,748,27,520,42
"5",5,"Plathymenia reticulata",1585335209,-15.745278,-47.921667,"cdround,gass84",21922850,214,109,71,1014,282,130,152,218,204,222,197,1522,267,6,76,733,26,422,45
"6",6,"Plathymenia reticulata",1801097022,-18.909722,-43.423611,"gass84,iddatunl",22579598,206,125,65,1995,292,100,192,224,180,227,177,1606,380,8,87,900,33,621,58
"7",7,"Plathymenia reticulata",1676572741,-3.529167,-49.55675,"gass84",19391291,273,104,87,330,335,216,119,271,276,277,269,2423,447,29,78,1286,101,133,1220
"8",8,"Plathymenia reticulata",1499624298,-1.841111,-50.658333,"gass84",19045665,268,105,88,348,331,212,119,264,271,271,262,2375,351,73,54,999,228,228,966
"9",9,"Plathymenia reticulata",1563172719,-20.077778,-44.050833,"gass84",22821503,196,129,66,1918,279,86,193,212,175,215,167,1449,325,11,88,820,35,619,52
"10",10,"Plathymenia reticulata",1570750731,-19.864944,-43.9645,"gass84,txmatfuz",22778305,212,119,67,1773,289,112,177,226,190,230,185,1394,301,10,87,795,35,588,51
"11",11,"Plathymenia reticulata",1585333746,-18.147778,-43.503333,"cdround,gass84,rdatm",22424076,205,114,64,1794,291,113,178,220,182,224,179,1341,295,8,87,764,25,538,42
"12",12,"Plathymenia reticulata",1455401067,-18.375278,-43.472222,"gass84",22475917,199,113,62,1838,286,106,180,215,176,219,173,1419,322,9,86,797,29,560,48
"13",13,"Plathymenia reticulata",1427600753,-17.921111,-43.914167,"cdround,gass84,rdatm",22380867,195,112,64,1693,279,105,174,208,175,212,170,1368,315,6,87,774,23,543,43
"14",14,"Plathymenia reticulata",1455401070,-18.9075,-43.730278,"gass84",22579591,185,115,63,1788,270,90,180,200,165,204,159,1513,312,9,82,821,31,604,51
"15",15,"Plathymenia reticulata",1440657843,-10.495,-41.340833,"gass84",20834368,217,117,75,1261,292,136,156,227,197,228,197,716,132,3,84,369,11,298,11
"16",16,"Plathymenia reticulata",1455401064,-18.225278,-43.472222,"gass84",22441357,203,114,64,1803,289,111,178,219,180,223,177,1366,304,8,87,775,27,544,44
"17",17,"Plathymenia reticulata",1099620173,-20.292389,-46.9045,"gass84,iddatunl",22873275,213,121,66,1933,285,104,181,229,186,232,184,1405,274,11,79,745,46,599,67
