"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Sloanea monosperma",1829094814,-23.4105,-46.46739,"gass84",23512645,178,101,60,2236,256,89,167,205,149,206,149,1415,245,32,63,674,113,642,113
"2",2,"Sloanea monosperma",1234554648,-26.19769,-51.11189,"gass84",24091414,171,120,57,3084,275,67,208,207,132,207,130,1664,170,110,15,472,355,472,358
"3",3,"Sloanea monosperma",1087538254,-13.71706,-39.63714,"gass84",21508329,227,67,63,1256,280,175,105,209,219,242,209,1373,142,85,15,388,287,338,388
"4",4,"Sloanea monosperma",1086605282,-25.7891,-48.5295,"gass84",24005076,208,73,48,2678,287,136,151,243,174,243,174,2034,290,85,42,847,276,847,276
"5",5,"Sloanea monosperma",1095638416,-24.11139,-50.72333,"gass84",23659423,190,129,61,2795,287,78,209,223,153,223,152,1410,178,69,26,476,261,476,278
"6",6,"Sloanea monosperma",1797045093,-6.45311,-50.33825,"cdround,gass84",19996072,247,115,80,310,320,177,143,245,247,251,243,1888,292,20,61,805,94,273,755
"7",7,"Sloanea monosperma",1090578146,-23.36062,-45.10977,"gass84,iddatunl",23504038,174,106,59,2214,253,76,177,200,144,202,144,1860,280,49,56,825,171,789,171
"8",8,"Sloanea monosperma",1089184686,-11.395,-37.41972,"gass84",21024542,253,84,67,1388,317,193,124,249,263,268,233,1650,277,58,53,723,182,283,583
"9",10,"Sloanea monosperma",1089103781,-23.213,-45.1919,"gass84,iddatunl",23478116,168,109,60,2215,246,66,180,193,137,195,137,1626,263,33,62,759,129,723,129
"10",11,"Sloanea monosperma",1089276536,-22.73722,-53.33917,"gass84,iddatunl",23374240,229,128,64,2401,320,123,197,246,209,255,194,1305,185,32,41,482,166,454,214
"11",13,"Sloanea monosperma",1796503778,-2.4781,-54.6958,"gass84",19175168,258,88,76,608,319,204,115,254,264,267,252,2151,394,36,71,1069,126,139,534
"12",14,"Sloanea monosperma",1089098909,-23.1142,-45.3351,"gass84,iddatunl",23452192,179,109,60,2252,257,77,180,205,148,206,148,1422,247,21,68,690,95,659,95
"13",15,"Sloanea monosperma",1587297334,-26.22111,-52.44139,"gass84",24100022,174,137,59,3245,284,55,229,213,172,213,132,1991,209,124,16,571,442,571,444
