"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Psychotria platypoda",1699426060,-14.583333,-39.283333,"gass84,iddatunl",21681138,241,65,64,1018,290,189,101,250,237,253,226,1613,179,89,20,472,304,425,413
"2",2,"Psychotria platypoda",1837389578,-9.2249,-36.3825,"gass84,iddatunl",20575287,207,86,69,1428,273,149,124,190,217,220,185,1309,228,25,63,631,103,146,567
"3",3,"Psychotria platypoda",1806874651,-13.770556,-39.156667,"gass84",21516981,245,64,64,1131,296,196,100,256,237,258,229,2123,212,117,17,606,404,545,551
"4",4,"Psychotria platypoda",1455753319,-13.602222,-39.750833,"gass84,iddatunl",21482406,204,74,65,1283,262,149,113,214,198,218,185,1100,113,61,16,312,220,298,296
"5",5,"Psychotria platypoda",1455707329,-9.024167,-35.491111,"cdround,gass84,rdatm",20532109,245,68,70,1022,294,198,96,236,249,256,230,1494,234,35,58,674,129,280,576
"6",7,"Psychotria platypoda",1796209074,-4.4711,-56.2833,"gass84,iddatunl",19589850,273,97,79,471,336,214,122,269,276,279,267,2112,301,69,47,858,232,277,843
"7",8,"Psychotria platypoda",1252588504,-8.7125,-35.841667,"gass84",20471620,210,83,69,1309,274,155,119,195,218,224,191,1113,188,26,59,507,92,209,455
"8",9,"Psychotria platypoda",1316168729,-9.228003,-36.427672,"gass84",20575286,206,87,69,1435,273,147,126,188,216,219,184,1263,221,24,63,609,99,143,543
"9",11,"Psychotria platypoda",1094922825,-14.683333,-39.583333,"gass84,iddatunl",21707051,227,71,63,1140,281,170,111,235,222,240,211,1247,143,66,23,378,232,339,295
"10",12,"Psychotria platypoda",1424502840,-14.733333,-39.516667,"cdround,gass84",21715692,222,71,64,1139,276,166,110,231,218,235,206,1294,147,71,22,385,241,350,318
"11",13,"Psychotria platypoda",1077249159,-12.690278,-38.958611,"gass84",21292345,237,75,64,1437,296,180,116,232,251,252,216,1300,177,69,34,478,232,234,406
"12",14,"Psychotria platypoda",1258156485,5.013889,-59.650833,"cdround,gass84,iddatunl",17619849,236,90,81,475,293,183,110,234,242,242,230,2532,399,87,46,1087,324,324,478
"13",15,"Psychotria platypoda",1258169569,5.338056,-59.946111,"cdround,gass84,iddatunl",17550722,221,92,81,462,281,168,113,220,227,227,215,2291,358,99,44,974,339,339,451
"14",18,"Psychotria platypoda",1135819933,-9.402594,-36.731894,"cdround,gass84",20609839,244,98,68,1666,322,179,143,224,257,261,220,852,141,14,64,415,62,71,344
"15",20,"Psychotria platypoda",1077249534,-16.616667,-39.966667,"gass84,iddatunl",22104481,237,98,68,1614,306,162,144,249,212,255,212,973,118,48,31,345,158,300,158
