"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Piper caldense",1563171776,-26.91,-49.41083,"cdround,gass84",24238335,182,100,53,2946,278,92,186,218,145,218,145,1575,180,90,22,507,296,504,318
"2",2,"Piper caldense",1570750527,-26.77667,-49.03778,"cdround,gass84",24212424,188,92,51,2867,279,100,179,224,154,224,152,1640,205,87,26,562,295,562,304
"3",3,"Piper caldense",1837380732,-27.00139,-49.31056,"cdround,gass84",24264257,192,96,52,2947,288,104,184,227,155,228,155,1600,184,92,22,517,296,513,318
"4",4,"Piper caldense",1819182831,-21.82389,-41.9125,"cdround,gass84",23184435,195,105,60,2141,275,101,174,212,166,222,166,1386,234,30,59,630,110,514,110
"5",5,"Piper caldense",1423921422,-22.70056,-42.63389,"cdround,gass84",23365857,211,90,58,2063,287,132,155,236,185,238,185,1374,214,39,52,573,130,526,130
"6",6,"Piper caldense",1265917788,-26.22083,-49.05361,"cdround,gass84",24100103,167,96,53,2875,255,74,181,202,131,202,130,1631,201,87,27,569,295,569,299
"7",7,"Piper caldense",1638347997,-19.61139,-43.97056,"cdround,gass84",22726465,214,119,66,1685,292,114,178,227,196,231,190,1325,303,7,89,759,25,556,40
"8",8,"Piper caldense",1423921421,-22.92639,-43.08194,"cdround,gass84",23417687,231,81,55,2035,304,159,145,256,206,259,206,1272,154,54,36,451,167,445,167
"9",9,"Piper caldense",1423921486,-22.6625,-42.60361,"cdround,gass84,rdatm",23357218,211,92,58,2060,288,132,156,236,185,238,185,1373,218,36,53,581,124,531,124
"10",10,"Piper caldense",1316163205,-21.38946,-44.81373,"gass84",23097965,197,124,66,1973,279,93,186,218,171,218,169,1507,309,13,79,783,53,658,69
"11",11,"Piper caldense",1426804388,-22.87528,-44.44639,"cdround,gass84",23409014,199,114,61,2246,284,98,186,225,169,227,169,1487,248,30,65,704,103,657,103
