"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Byrsonima intermedia",1675866764,-22.6097,-50.3994,"gass84",23348391,205,126,64,2562,293,97,196,233,183,233,168,1332,212,36,48,559,163,559,205
"2",3,"Byrsonima intermedia",1499615945,-21.79675,-44.728944,"gass84,iddatunl",23184367,184,131,66,2141,265,68,197,206,154,206,153,1536,298,15,76,793,61,683,75
"3",4,"Byrsonima intermedia",1570743535,-21.047917,-44.117167,"gass84",23028862,193,119,66,1959,275,95,180,210,167,216,166,1493,300,16,79,770,53,640,69
"4",5,"Byrsonima intermedia",1585202510,-25.5861,-48.5386,"gass84",23970516,206,73,47,2689,287,134,153,241,172,241,172,2056,290,81,43,863,277,863,277
"5",6,"Byrsonima intermedia",1676475243,-24.1714,-49.6599,"gass84",23676729,181,119,55,3262,276,60,216,216,143,218,134,1337,205,56,39,520,198,489,218
"6",7,"Byrsonima intermedia",1806846773,-18.121711,-53.676417,"gass84",22415192,243,125,69,1555,323,143,180,253,225,257,218,1553,258,17,67,718,67,400,105
"7",8,"Byrsonima intermedia",1806846973,-18.126417,-53.697722,"gass84",22423832,234,125,69,1531,315,135,180,244,217,249,210,1579,259,18,66,721,70,411,109
"8",9,"Byrsonima intermedia",1829088533,-25.5149,-48.9825,"gass84",23953225,158,96,54,2714,243,68,175,190,123,190,122,1825,238,93,30,643,296,640,320
"9",10,"Byrsonima intermedia",1585201709,-26.3135,-48.9155,"gass84",24117387,211,82,49,2846,294,127,167,247,174,247,174,1682,240,77,34,645,262,645,262
"10",11,"Byrsonima intermedia",1795580299,-24.121389,-49.623889,"gass84",23659450,193,119,58,2957,285,81,204,226,156,226,151,1263,187,52,39,495,185,454,201
"11",12,"Byrsonima intermedia",1585202115,-25.5787,-48.5364,"gass84",23961876,205,73,47,2680,287,133,154,241,172,241,172,2047,291,80,43,861,276,861,276
"12",13,"Byrsonima intermedia",1303604281,-21.495556,-44.331944,"gass84",23115257,194,121,65,2031,275,91,184,216,166,217,166,1519,301,14,78,783,53,672,71
"13",15,"Byrsonima intermedia",1801178577,-20.508889,-54.615278,"gass84,iddatunl",22916290,233,112,70,1593,306,146,160,247,213,247,209,1449,232,34,51,610,118,491,187
"14",16,"Byrsonima intermedia",1413715764,-13.5865,-40.440806,"gass84",21482390,198,84,68,1384,259,137,122,210,181,213,178,790,123,27,43,301,102,261,124
"15",18,"Byrsonima intermedia",1316163154,-21.172931,-44.3108,"gass84,iddatunl",23054777,198,123,65,2066,280,93,187,220,169,221,169,1515,310,14,79,780,51,661,51
"16",19,"Byrsonima intermedia",1423929727,-22.438611,-42.530833,"cdround,gass84,iddatunl,rdatm",23314020,170,98,59,2031,251,87,164,194,145,196,144,1509,259,35,61,683,119,604,143
"17",20,"Byrsonima intermedia",1806875768,-20.225,-43.530278,"gass84",22856076,177,113,64,1897,254,79,175,193,150,197,150,1576,333,15,81,845,55,674,62
"18",21,"Byrsonima intermedia",1503332538,-20.260556,-46.409722,"cdround,gass84",22864647,197,127,67,1976,273,85,188,214,172,216,167,1475,285,13,78,772,49,623,74
"19",22,"Byrsonima intermedia",1455391180,-24.211528,-49.683028,"gass84",23685368,180,120,54,3352,277,58,219,217,142,218,132,1341,205,57,38,515,201,488,222
"20",23,"Byrsonima intermedia",1702655983,-18.829444,-47.817222,"gass84",22562213,206,114,69,1646,275,110,165,218,184,220,179,1490,282,9,81,774,29,754,48
"21",24,"Byrsonima intermedia",1438022677,-20.253889,-43.837778,"gass84",22864708,188,121,66,1881,268,87,181,204,163,208,160,1484,335,12,86,828,41,633,55
"22",25,"Byrsonima intermedia",1586032091,-24.849722,-48.705278,"gass84,iddatunl",23814992,171,94,52,2943,256,76,180,206,133,206,132,1496,205,69,31,538,245,538,271
"23",26,"Byrsonima intermedia",1455395670,-23.077222,-44.964167,"gass84",23443561,174,114,61,2221,255,69,186,200,144,201,144,1444,236,24,67,693,96,658,96
"24",27,"Byrsonima intermedia",1077481675,-20.290417,-46.904472,"gass84,iddatunl",22864635,207,118,68,1833,276,103,173,222,182,224,179,1440,277,12,78,760,48,607,70
"25",28,"Byrsonima intermedia",1095854049,-20.890833,-47.585,"gass84",22994218,201,106,67,1551,268,111,157,215,180,215,177,1566,283,18,74,782,66,707,94
"26",29,"Byrsonima intermedia",1077481669,-20.295806,-46.905917,"gass84,iddatunl",22873275,213,121,66,1933,285,104,181,229,186,232,184,1405,274,11,79,745,46,599,67
"27",30,"Byrsonima intermedia",1208835446,-21.158889,-44.289444,"gass84,iddatunl",23046138,198,122,64,2082,282,94,188,221,169,222,169,1495,306,13,79,767,49,650,49
"28",31,"Byrsonima intermedia",1587291640,-20.412833,-43.726056,"gass84",22890631,188,117,65,1946,267,87,180,205,161,210,160,1488,324,14,84,818,47,636,58
"29",32,"Byrsonima intermedia",1087664383,-19.385278,-52.599444,"gass84,iddatunl",22683058,244,121,70,1563,320,148,172,256,226,257,220,1491,263,26,64,685,82,369,124
"30",33,"Byrsonima intermedia",1829094849,-23.390583,-46.425167,"gass84",23512646,181,100,59,2256,259,91,168,208,151,209,151,1400,244,31,64,670,109,649,109
"31",34,"Byrsonima intermedia",1087664358,-18.551667,-52.163056,"gass84,iddatunl",22510269,231,121,71,1301,306,137,169,240,215,242,210,1587,280,21,67,728,71,407,106
"32",35,"Byrsonima intermedia",1563172568,-20.140556,-43.925,"gass84",22838786,182,122,67,1820,262,80,182,197,159,200,154,1530,339,12,86,845,42,658,56
"33",36,"Byrsonima intermedia",1438022492,-20.285,-44.345833,"gass84,iddatunl",22864696,202,129,68,1897,284,95,189,218,178,222,174,1407,300,11,86,795,35,591,49
"34",37,"Byrsonima intermedia",1571705694,-27.128611,-49.203889,"cdround,gass84,rdatm",24290180,169,95,52,2875,261,81,180,205,134,205,133,1650,200,94,23,547,304,547,326
"35",39,"Byrsonima intermedia",1303587306,-20.175,-43.824167,"gass84,iddatunl",22847429,199,122,65,1955,280,94,186,216,173,220,170,1420,323,11,88,808,35,604,52
"36",40,"Byrsonima intermedia",1303587343,-20.153611,-43.436667,"gass84",22838798,180,114,64,1918,258,82,176,197,153,201,153,1526,314,15,81,819,50,642,61
"37",41,"Byrsonima intermedia",1213513898,-21.914556,-44.207214,"gass84",23201660,179,116,64,2031,258,77,181,201,151,202,151,1586,295,17,75,812,64,716,82
"38",42,"Byrsonima intermedia",1208829104,-21.152747,-44.292683,"gass84",23046137,193,122,65,2008,275,90,185,214,165,216,165,1549,317,15,79,799,53,675,70
"39",44,"Byrsonima intermedia",1420315299,-23.370556,-46.458889,"gass84",23504005,175,102,60,2252,252,83,169,201,145,203,145,1419,246,32,63,677,113,634,113
"40",45,"Byrsonima intermedia",1143414131,-11.0053,-37.1223,"gass84",20946790,256,60,68,972,300,212,88,252,263,267,242,1418,257,43,59,660,138,256,475
"41",46,"Byrsonima intermedia",1570759055,-20.664167,-54.033333,"gass84",22942224,237,114,69,1665,311,147,164,252,217,252,212,1432,223,32,51,600,114,573,171
"42",47,"Byrsonima intermedia",1563169443,-21.581389,-47.306389,"gass84",23132465,209,122,66,2093,287,103,184,230,180,230,178,1378,258,18,74,703,66,638,89
"43",48,"Byrsonima intermedia",1213525291,-22.733333,-48.733333,"gass84",23374351,199,125,65,2284,286,96,190,226,169,226,169,1305,230,29,62,623,115,623,134
"44",50,"Byrsonima intermedia",1303604291,-21.055556,-44.278333,"gass84",23028858,200,123,65,2082,284,96,188,218,171,224,171,1483,305,13,80,762,48,641,48
"45",53,"Byrsonima intermedia",1264688643,-21.103556,-44.201603,"gass84,iddatunl",23037500,198,121,65,2035,281,96,185,215,170,221,170,1479,300,14,79,756,49,639,67
"46",56,"Byrsonima intermedia",1303590893,-18.092389,-53.542611,"gass84",22415195,246,125,69,1544,326,146,180,256,229,261,222,1548,259,17,67,718,66,398,104
"47",57,"Byrsonima intermedia",1423904405,-26.174722,-48.548333,"cdround,gass84,rdatm",24091475,212,73,47,2711,289,136,153,248,178,248,178,1878,280,82,39,763,266,763,266
"48",58,"Byrsonima intermedia",1090582063,-22.3722,-46.9422,"gass84",23296634,202,120,64,2275,280,95,185,226,170,226,170,1361,250,21,72,690,85,638,85
"49",59,"Byrsonima intermedia",1829092480,-23.473889,-46.766056,"gass84,iddatunl",23529918,183,101,60,2175,261,95,166,209,154,210,154,1373,231,35,59,640,123,599,123
"50",60,"Byrsonima intermedia",1090582052,-21.555,-47.7044,"gass84",23132456,209,121,66,2015,287,106,181,229,182,229,179,1438,260,22,72,720,75,638,102
"51",61,"Byrsonima intermedia",1087387915,-19.188611,-40.783333,"gass84,iddatunl",22640142,237,109,67,1552,315,154,161,250,217,257,217,1177,199,26,64,577,93,403,102
"52",62,"Byrsonima intermedia",1095633073,-25.304333,-48.32625,"gass84",23910041,218,79,48,2867,301,139,162,254,182,254,182,2219,318,80,43,921,292,921,292
"53",63,"Byrsonima intermedia",1087510657,-22.880833,-49.238611,"gass84",23408899,204,128,65,2354,293,98,195,231,173,231,172,1243,195,25,55,550,116,550,138
"54",64,"Byrsonima intermedia",1086916810,-23.003056,-48.814444,"gass84",23434829,201,127,66,2220,289,97,192,227,172,227,172,1296,213,35,56,591,129,545,152
"55",65,"Byrsonima intermedia",1324960066,-16.465103,-54.578378,"gass84",22078211,248,128,65,1632,333,139,194,260,224,260,222,1539,275,9,76,763,32,384,73
"56",66,"Byrsonima intermedia",1087663246,-7.6375,-63.079444,"gass84,iddatunl",20246327,264,103,71,507,337,193,144,260,262,271,258,2184,306,26,57,886,126,292,219
"57",67,"Byrsonima intermedia",1135950628,-20.44,-43.801944,"gass84,iddatunl",22899269,185,118,66,1885,264,86,178,202,160,206,158,1505,325,14,83,822,49,639,60
"58",68,"Byrsonima intermedia",1086683556,-24.2379,-49.7226,"gass84",23685367,176,120,54,3363,273,53,220,212,139,214,128,1366,207,59,37,520,206,495,228
"59",69,"Byrsonima intermedia",1090832623,-19.105556,-48.309722,"gass84",22622681,216,124,68,1724,293,112,181,231,193,231,189,1466,272,10,79,742,35,742,57
"60",70,"Byrsonima intermedia",1143428524,-18.008167,-53.136361,"gass84",22397925,222,125,70,1426,302,125,177,231,205,235,199,1654,269,18,66,750,65,452,104
"61",71,"Byrsonima intermedia",1077506458,-29.868806,-50.187056,"gass84",24851756,189,74,45,3134,270,107,163,166,195,230,149,1496,145,110,9,402,351,379,386
"62",72,"Byrsonima intermedia",1090965242,-21.728389,-44.9618,"gass84,iddatunl",23167081,184,133,67,2114,266,69,197,205,154,206,153,1542,303,15,77,801,61,684,75
"63",74,"Byrsonima intermedia",1503331542,-22.235,-47.886111,"cdround,gass84,rdatm",23270691,198,111,63,2190,276,101,175,222,168,222,168,1367,256,25,70,686,88,623,111
"64",75,"Byrsonima intermedia",1090761794,-20.461111,-55.823333,"gass84",22907621,241,122,64,2321,325,137,188,265,208,265,208,1449,231,30,51,614,129,614,196
"65",76,"Byrsonima intermedia",1087660411,-20.077222,-43.991389,"gass84,iddatunl",22821505,178,121,67,1782,258,78,180,194,157,196,152,1555,336,13,84,850,44,669,58
"66",77,"Byrsonima intermedia",1087707859,-26.831944,-48.642222,"gass84",24221073,202,90,50,2891,289,110,179,240,165,240,165,1633,222,79,31,598,265,598,265
"67",78,"Byrsonima intermedia",1829094834,-23.402306,-46.504611,"gass84",23512644,180,101,60,2203,258,91,167,206,151,207,151,1423,247,33,63,678,116,639,116
"68",79,"Byrsonima intermedia",1087663244,-14.714722,-52.353889,"gass84,iddatunl",21715384,248,137,70,1318,332,139,193,254,228,259,227,1520,277,4,81,752,16,401,42
"69",80,"Byrsonima intermedia",1135949044,-22.9643,-47.1821,"gass84,iddatunl,preswcd",23426228,198,114,62,2363,277,96,181,223,165,223,165,1289,218,27,62,611,105,556,105
"70",81,"Byrsonima intermedia",1087662411,-20.3525,-43.414444,"gass84,iddatunl",22881999,200,115,62,2082,282,97,185,218,171,224,171,1336,264,11,82,731,37,556,37
"71",82,"Byrsonima intermedia",1291013743,-22.368611,-50.228056,"gass84",23296555,207,127,64,2558,295,97,198,236,173,236,171,1230,203,32,55,555,132,555,158
