"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Neoraputia alba",1827467126,-18.997778,-40.124722,"cdround,gass84,rdatm",22596958,240,96,65,1539,313,167,146,252,219,260,219,1194,180,39,49,514,142,364,142
"2",2,"Neoraputia alba",1077476900,-19.141333,-40.063278,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"3",3,"Neoraputia alba",1801143656,-19.08288,-40.03478,"gass84",22614240,241,93,64,1575,313,169,144,253,220,261,220,1209,181,41,48,515,151,361,151
"4",4,"Neoraputia alba",1424439355,-21.4575,-41.596111,"cdround,gass84",23106682,232,105,60,2073,316,143,173,250,204,258,204,1091,204,21,63,511,74,381,74
"5",5,"Neoraputia alba",1123828751,-19.806,-40.691583,"gass84",22769744,236,104,65,1672,314,155,159,250,214,257,214,1191,203,31,59,565,113,382,113
"6",8,"Neoraputia alba",1424448203,-19.451944,-40.482778,"cdround,gass84",22691989,234,101,65,1610,310,156,154,246,212,255,212,1206,198,31,58,566,119,389,119
"7",9,"Neoraputia alba",1806850781,-19.038194,-39.945639,"gass84",22605602,241,92,64,1575,313,170,143,253,220,261,220,1225,179,44,45,508,160,360,160
"8",11,"Neoraputia alba",1090881639,-18.362722,-40.162444,"gass84",22467357,240,95,66,1501,312,169,143,252,222,259,220,1112,170,46,44,457,152,326,152
"9",12,"Neoraputia alba",1123823522,-20.684639,-41.522806,"gass84",22951164,228,118,64,1930,317,134,183,245,204,251,202,1142,204,22,65,560,75,405,94
"10",13,"Neoraputia alba",1090875293,-20.7636,-41.5331,"gass84",22968444,226,117,64,1933,315,133,182,243,202,249,200,1148,206,23,64,558,77,405,97
"11",14,"Neoraputia alba",1077233305,-14.176667,-39.733333,"gass84,iddatunl",21603367,234,69,64,1213,287,180,107,243,226,248,216,1265,152,70,24,404,235,335,271
"12",15,"Neoraputia alba",1090870912,-20.761111,-41.264722,"gass84",22968450,241,109,63,1902,327,155,172,258,218,265,217,1081,186,24,59,509,88,349,107
"13",16,"Neoraputia alba",1123829412,-18.763917,-40.441417,"gass84",22553750,236,103,68,1510,310,160,150,247,215,255,215,1147,181,34,55,519,120,369,120
"14",18,"Neoraputia alba",1123820932,-20.767222,-41.550278,"gass84",22968443,215,120,64,1942,304,118,186,232,190,238,188,1202,213,24,64,585,80,434,100
"15",19,"Neoraputia alba",1077229544,-14.181389,-39.7075,"gass84,iddatunl",21603368,237,68,64,1194,290,184,106,246,230,251,220,1228,148,68,24,393,226,324,265
"16",21,"Neoraputia alba",1123819536,-18.540278,-40.295833,"gass84",22501913,239,100,67,1479,313,165,148,251,219,258,219,1112,174,38,50,482,131,344,131
"17",24,"Neoraputia alba",1087645422,-19.891611,-43.915972,"gass84",22786947,208,119,66,1854,286,107,179,223,183,227,180,1415,308,11,87,806,36,601,51
"18",26,"Neoraputia alba",1095829670,-19.57,-42.089722,"gass84",22717870,218,126,65,2029,300,109,191,235,190,240,189,1269,240,17,76,679,55,504,73
"19",27,"Neoraputia alba",1123814907,-18.903417,-40.735444,"gass84",22579663,238,108,68,1504,315,158,157,250,218,257,218,1142,188,27,62,550,96,386,96
"20",29,"Neoraputia alba",1087180942,-19.5,-42.633333,"gass84,iddatunl",22709217,234,118,63,1946,321,136,185,250,206,256,206,1173,219,12,79,644,43,460,43
"21",30,"Neoraputia alba",1260892225,-14.735,-39.69611,"gass84,iddatunl",21715688,210,75,65,1201,266,152,114,219,205,224,193,1135,142,57,27,365,205,305,263
"22",31,"Neoraputia alba",1098047483,-17.1381,-40.4261,"gass84,iddatunl",22216790,241,102,68,1630,312,163,149,247,216,260,216,1119,174,43,43,451,157,307,157
"23",32,"Neoraputia alba",1123799801,-19.942778,-40.875278,"gass84",22795659,232,109,64,1736,314,146,168,247,209,254,209,1201,206,29,60,578,105,398,119
"24",33,"Neoraputia alba",1424513376,-22.5475,-44.086944,"cdround,gass84",23339902,205,114,60,2267,291,104,187,231,174,233,174,1380,244,19,70,685,74,637,74
"25",34,"Neoraputia alba",1123794234,-19.887222,-40.795833,"gass84",22787021,219,107,65,1689,298,134,164,233,198,240,196,1248,209,32,58,589,117,411,129
"26",35,"Neoraputia alba",1123796197,-19.848333,-40.722222,"gass84",22778383,236,105,65,1706,315,154,161,250,213,257,213,1192,203,31,59,566,113,384,113
"27",36,"Neoraputia alba",1123796675,-18.755,-40.890833,"gass84",22553739,237,111,68,1525,317,154,163,250,217,256,217,1131,189,26,64,555,88,390,96
"28",37,"Neoraputia alba",1098002519,-20.6,-41.28,"gass84",22933890,227,113,63,1870,314,137,177,243,204,250,202,1159,198,25,60,551,93,388,112
"29",38,"Neoraputia alba",1097605558,-20.8530265663499,-41.1128234894951,"cdrep",22985734,244,103,62,1884,328,162,166,260,221,267,220,1063,173,27,54,480,102,320,121
"30",39,"Neoraputia alba",1097912301,-19.4169007116929,-40.5416847206305,"cdrep",22691987,238,104,66,1615,315,159,156,251,217,259,217,1188,199,29,60,567,109,389,109
"31",41,"Neoraputia alba",1265827321,-19.083333,-39.925,"cdround,gass84",22614242,241,91,64,1586,313,171,142,254,220,261,220,1224,180,44,45,510,159,359,159
"32",42,"Neoraputia alba",1123789739,-19.79,-42.139167,"gass84",22761069,213,121,65,2019,294,109,185,230,186,234,184,1184,231,15,77,638,56,479,68
"33",43,"Neoraputia alba",1639432760,-20.716667,-42.016667,"cdround,gass84,rdatm",22959792,210,129,65,2049,302,105,197,228,183,234,182,1237,226,20,71,629,64,483,83
