"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Coccoloba mosenii",1434652892,-12.253611,-39.475833,"gass84",21205933,231,81,65,1509,295,171,124,244,219,248,210,654,71,25,26,196,95,188,159
"2",2,"Coccoloba mosenii",1503028874,-13.945833,-40.112778,"gass84",21551518,212,77,65,1330,270,153,117,223,204,227,193,861,118,40,32,302,140,256,163
"3",3,"Coccoloba mosenii",1090471484,-14.736389,-39.699167,"gass84",21715688,210,75,65,1201,266,152,114,219,205,224,193,1135,142,57,27,365,205,305,263
"4",4,"Coccoloba mosenii",1094887866,-12.854444,-39.475833,"gass84",21326893,211,68,63,1390,266,159,107,222,201,226,191,933,97,45,21,273,157,268,234
"5",5,"Coccoloba mosenii",1094834033,-13.083333,-39.65,"gass84,iddatunl",21370089,216,69,63,1351,272,164,108,231,207,231,196,896,106,40,27,288,144,288,198
"6",6,"Coccoloba mosenii",1097325591,-15.1731,-39.3417,"gass84,iddatunl",21810736,218,73,64,1169,273,159,114,227,215,232,201,1240,143,77,18,371,243,342,297
"7",8,"Coccoloba mosenii",1089077243,-24.53,-47.55,"gass84",23745899,217,90,52,2662,299,127,172,251,183,251,183,1733,245,73,40,693,237,693,237
"8",12,"Coccoloba mosenii",1094816286,-16.016667,-40.833333,"gass84,iddatunl",21983501,239,108,66,1745,315,152,163,252,222,257,213,876,164,19,67,442,71,281,73
"9",13,"Coccoloba mosenii",1797146878,-15.3883,-39.5683,"gass84",21853931,215,79,65,1269,273,153,120,225,211,229,197,1105,137,65,23,353,217,293,244
"10",15,"Coccoloba mosenii",1089064396,-23.43,-45.46,"gass84,iddatunl",23521309,174,99,58,2232,249,80,169,200,144,202,144,1543,254,38,59,708,140,680,140
"11",16,"Coccoloba mosenii",1257808661,-15.096667,-39.303333,"cdround,gass84,iddatunl",21793457,223,71,63,1110,277,166,111,232,221,236,207,1295,146,82,18,380,259,358,316
"12",19,"Coccoloba mosenii",1094752577,-24.141111,-46.7775,"gass84",23668158,226,78,52,2386,297,148,149,257,195,257,195,2213,301,82,42,874,271,874,271
"13",20,"Coccoloba mosenii",1316183052,-12.4453,-39.2543,"gass84",21240498,230,75,63,1520,291,172,119,225,218,247,208,778,86,35,24,239,130,184,210
"14",21,"Coccoloba mosenii",1094744677,-12.748056,-39.428611,"gass84",21300974,230,69,63,1421,286,177,109,242,219,246,210,736,84,26,28,243,112,222,170
"15",23,"Coccoloba mosenii",1252617343,-23.36025,-44.848389,"gass84",23504044,226,96,57,2191,305,138,167,252,198,255,198,2405,305,95,41,911,296,902,296
"16",25,"Coccoloba mosenii",1089049107,-24.4033,-47.5237,"gass84,iddatunl",23719980,218,90,52,2657,300,129,171,252,184,252,184,1702,245,65,44,688,213,688,213
"17",26,"Coccoloba mosenii",1094733186,-13.5,-39.7,"gass84",21465128,217,70,64,1270,273,164,109,228,210,232,199,1157,123,63,18,325,230,305,325
"18",27,"Coccoloba mosenii",1097742520,-15.15,-39.08,"gass84,iddatunl",21802103,242,68,63,1045,293,186,107,250,240,254,226,1626,153,104,10,442,358,428,404
"19",29,"Coccoloba mosenii",1087342677,-24.55,-47.25,"gass84,txmatfuz",23754547,210,84,51,2585,288,125,163,243,177,243,177,2036,281,77,42,812,250,812,250
"20",30,"Coccoloba mosenii",1094735518,-13.6,-39.716667,"gass84",21482407,209,73,65,1272,266,155,111,190,203,223,190,1199,122,69,16,337,245,312,337
"21",32,"Coccoloba mosenii",1094725672,-12.833333,-39.466667,"gass84",21318253,215,68,62,1415,271,163,108,227,205,231,195,851,91,38,24,263,138,251,203
"22",33,"Coccoloba mosenii",1097882289,-20.3721180444895,-41.2439323195849,"cdrep,iddatunl",22882051,204,116,64,1825,290,111,179,219,182,224,178,1274,214,27,60,608,104,443,121
"23",34,"Coccoloba mosenii",1097650945,-19.67,-41.83,"gass84",22743797,228,124,66,1905,312,125,187,245,203,249,201,1186,221,17,74,629,58,462,74
"24",35,"Coccoloba mosenii",1097105044,-14.77397,-39.22095,"cdround,iddatunl",21724339,244,65,62,997,294,190,104,252,242,256,229,1513,179,82,21,450,283,426,368
"25",36,"Coccoloba mosenii",1089164253,-7.096389,-35.2325,"gass84",20134675,251,92,73,1197,313,188,125,247,256,263,233,1063,161,19,62,470,65,250,390
"26",38,"Coccoloba mosenii",1042837506,-23.961944,-46.332222,"cdround,gass84",23633609,219,69,49,2260,286,147,139,248,189,248,189,2526,324,102,38,954,318,954,318
"27",39,"Coccoloba mosenii",1097016801,-15.2028,-39.4081,"gass84,iddatunl",21810735,212,74,64,1182,267,153,114,221,208,225,195,1227,142,76,19,368,239,334,298
