"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Aspidosperma illustre",1096932827,-19.169943,-39.908241,"gass84",22640163,242,88,62,1639,312,172,140,256,222,263,220,1230,182,44,46,514,163,355,163
"2",2,"Aspidosperma illustre",1090878452,-18.5933,-39.7322,"gass84",22519207,240,81,61,1562,306,175,131,245,219,260,219,1329,184,59,38,501,203,357,203
"3",3,"Aspidosperma illustre",1123829643,-19.763944,-40.246111,"gass84",22761115,244,90,61,1723,317,171,146,258,225,267,221,1166,190,37,51,522,140,341,143
"4",4,"Aspidosperma illustre",1090886716,-20.75,-41.283333,"gass84",22968450,241,109,63,1902,327,155,172,258,218,265,217,1081,186,24,59,509,88,349,107
"5",5,"Aspidosperma illustre",1270101604,-7.639444,-35.248333,"gass84",20246995,247,99,73,1231,316,182,134,234,252,260,229,1200,195,25,60,536,87,262,463
"6",6,"Aspidosperma illustre",1090623238,-14.586111,-40.2,"gass84,iddatunl",21689756,191,87,66,1364,253,123,130,202,176,206,171,774,111,34,40,307,118,239,135
"7",7,"Aspidosperma illustre",1270101546,-8.185733,-36.410633,"gass84,iddatunl",20359287,200,91,70,1476,269,139,130,202,205,214,177,696,117,11,62,308,48,130,210
"8",8,"Aspidosperma illustre",1089164427,-8.187333,-36.420417,"gass84",20359286,204,92,69,1515,274,142,132,207,208,218,181,681,122,10,65,312,44,225,196
"9",10,"Aspidosperma illustre",1087374309,-8.1114,-36.2463,"gass84,iddatunl",20342011,229,93,69,1477,300,166,134,234,230,244,206,504,100,6,72,253,23,178,128
"10",13,"Aspidosperma illustre",1270101556,-8.012778,-34.950278,"gass84",20324762,256,67,70,967,302,207,95,245,260,266,241,1775,285,31,65,832,120,360,710
"11",15,"Aspidosperma illustre",1123793924,-19.888889,-40.824722,"gass84",22787021,219,107,65,1689,298,134,164,233,198,240,196,1248,209,32,58,589,117,411,129
"12",16,"Aspidosperma illustre",1123786176,-19.936111,-40.616667,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"13",18,"Aspidosperma illustre",1260146106,-19.78333,-42.13333,"gass84,iddatunl",22761069,213,121,65,2019,294,109,185,230,186,234,184,1184,231,15,77,638,56,479,68
"14",19,"Aspidosperma illustre",1090495402,-14.586111,-39.117222,"gass84,txmatfuz",21689782,243,63,63,962,291,192,99,251,240,254,229,1853,199,115,17,535,365,484,489
