"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Naucleopsis oblongifolia",1135948146,-22.6409,-43.8059,"gass84,iddatunl,preswcd",23357189,215,108,61,2073,301,126,175,240,189,242,189,1411,229,31,59,638,109,589,128
"2",2,"Naucleopsis oblongifolia",1135948109,-22.6908,-43.7211,"gass84,iddatunl,preswcd",23365831,233,100,61,1959,315,153,162,257,209,259,209,1407,207,39,51,582,131,564,131
"3",3,"Naucleopsis oblongifolia",1090884236,-20.89389,-41.70889,"gass84",22994359,203,123,65,1953,292,103,189,220,177,225,176,1270,226,25,66,619,81,473,102
"4",4,"Naucleopsis oblongifolia",1262191625,-1.67902,-73.71969,"cdround,gass84,iddatunl",19010551,261,93,86,526,314,206,108,263,265,266,253,2852,289,187,15,845,575,606,776
"5",5,"Naucleopsis oblongifolia",1262191630,-2.01873,-73.25373,"cdround,gass84,iddatunl",19079682,263,93,86,444,316,208,108,265,265,267,256,2808,283,197,12,834,636,664,695
"6",6,"Naucleopsis oblongifolia",1090882148,-18.5933,-39.7322,"gass84",22519207,240,81,61,1562,306,175,131,245,219,260,219,1329,184,59,38,501,203,357,203
"7",7,"Naucleopsis oblongifolia",1096932307,-19.19194,-39.955,"gass84",22640162,241,90,63,1641,312,170,142,255,221,262,220,1227,183,43,46,518,159,358,159
"8",8,"Naucleopsis oblongifolia",1090521541,-16.33333,-39.13333,"gass84",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"9",9,"Naucleopsis oblongifolia",1090884772,-20.88333,-41.7,"gass84",22994360,202,123,65,1941,291,103,188,218,177,224,175,1271,225,25,65,617,82,470,104
"10",10,"Naucleopsis oblongifolia",1262191685,-2.71667,-70.52778,"cdround,gass84",19226628,259,91,86,425,311,206,105,259,255,264,253,2997,320,162,20,940,565,714,724
"11",11,"Naucleopsis oblongifolia",1062920941,-0.52083,-72.34167,"cdround,gass84",18768664,266,87,76,690,326,212,114,260,270,273,256,2932,374,97,29,943,428,504,862
"12",12,"Naucleopsis oblongifolia",1262191627,-2.79275,-72.91747,"cdround,gass84,iddatunl",19243850,261,95,85,437,316,205,111,261,256,266,255,2957,316,203,14,894,634,708,655
"13",14,"Naucleopsis oblongifolia",1096930090,-19.24829,-39.95701,"gass84",22648802,242,89,62,1623,313,171,142,255,222,263,220,1222,183,42,47,519,157,356,158
"14",15,"Naucleopsis oblongifolia",1701756091,-0.17731,-75.67592,"cdround,gass84,iddatunl",18699464,255,94,85,556,311,201,110,248,260,260,246,2842,334,148,25,930,476,533,893
"15",16,"Naucleopsis oblongifolia",1707579013,3.71944,-70.30722,"cdround,gass84",17887433,267,93,73,869,341,215,126,257,273,278,255,2759,418,29,52,1117,193,225,1074
"16",17,"Naucleopsis oblongifolia",1260740508,-10.2,-75.33333,"gass84",20773073,246,114,84,407,311,176,135,248,240,249,240,2523,335,92,43,958,287,853,287
"17",18,"Naucleopsis oblongifolia",1094808854,-15.39167,-39.565,"gass84",21853931,215,79,65,1269,273,153,120,225,211,229,197,1105,137,65,23,353,217,293,244
"18",20,"Naucleopsis oblongifolia",1424303858,-22.43333,-42.83333,"cdround,gass84",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"19",21,"Naucleopsis oblongifolia",768765599,0.2275,-72.44389,"cdround,gass84",18613142,269,88,77,715,327,213,114,262,274,275,258,2789,354,77,34,946,359,411,888
"20",22,"Naucleopsis oblongifolia",1147300175,0.17972,-72.60972,"cdround,gass84",18621778,266,88,77,727,324,211,113,259,271,273,255,2793,355,75,34,949,352,408,894
"21",23,"Naucleopsis oblongifolia",768755739,0.07111,-72.44667,"gass84",18647702,267,88,77,701,324,211,113,260,271,273,256,2831,360,81,33,951,373,448,889
"22",24,"Naucleopsis oblongifolia",768757882,-0.61,-72.40611,"gass84",18785943,265,87,75,684,325,210,115,259,269,272,255,2939,374,99,29,940,433,509,859
"23",25,"Naucleopsis oblongifolia",768744212,3.63333,-67.86667,"gass84",17904772,270,99,81,626,340,218,122,262,275,278,261,2937,443,67,52,1224,258,265,1224
"24",26,"Naucleopsis oblongifolia",1228393821,0.3333,-77.4167,"gass84,iddatunl",18595742,205,107,91,236,263,146,117,201,205,207,201,2749,292,185,15,829,564,629,797
"25",27,"Naucleopsis oblongifolia",1258464303,-3.95527,-73.42972,"gass84,iddatunl",19477118,263,96,84,426,321,208,113,262,259,268,257,2772,288,160,18,827,532,713,538
"26",28,"Naucleopsis oblongifolia",768749612,-0.94111,-71.78472,"gass84",18855078,265,87,79,613,322,212,110,268,268,270,256,2925,341,150,21,917,531,575,772
"27",29,"Naucleopsis oblongifolia",1258442302,-0.3,-76.26666,"gass84",18725370,251,96,85,446,309,197,112,248,253,255,244,3196,337,190,17,963,613,736,882
"28",30,"Naucleopsis oblongifolia",768726201,2.60167,-71.14389,"cdround,gass84",18120693,267,91,72,894,339,214,125,258,274,279,255,2722,369,40,49,1078,238,246,1052
"29",31,"Naucleopsis oblongifolia",768740552,2.72472,-71.07028,"gass84",18094775,269,92,73,906,342,217,125,260,276,282,257,2684,368,38,49,1066,229,239,1038
"30",34,"Naucleopsis oblongifolia",1707597833,2.20525,-71.16414,"cdround,gass84,iddatunl",18207093,268,91,73,849,338,214,124,260,275,280,257,2784,372,52,44,1069,283,289,1040
"31",35,"Naucleopsis oblongifolia",768739584,2.78,-71.4,"gass84",18086127,270,91,71,948,344,217,127,262,278,283,258,2613,360,32,51,1050,209,217,1030
"32",36,"Naucleopsis oblongifolia",768730725,-0.03,-72.12,"gass84",18664990,267,87,77,674,324,212,112,260,271,273,257,2872,360,93,30,947,406,479,877
"33",37,"Naucleopsis oblongifolia",768750775,-0.03333,-72.13333,"gass84",18664989,266,87,77,685,324,212,112,260,271,272,256,2871,361,91,30,949,403,457,879
