"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Alseis floribunda",1837380584,-27.53944,-49.67944,"cdround,gass84",24367928,185,103,53,3098,284,90,194,224,148,224,146,1517,179,86,21,480,283,480,312
"2",2,"Alseis floribunda",1802516561,-11.36667,-40,"gass84,iddatunl",21015841,233,105,70,1625,311,162,149,250,224,250,209,650,91,16,43,240,69,240,111
"3",3,"Alseis floribunda",1806875082,-12.68333,-41.16667,"gass84,iddatunl",21292292,237,114,74,1262,311,158,153,247,224,249,218,948,149,17,57,403,75,344,87
"4",4,"Alseis floribunda",1676475425,-13.87303,-40.07133,"gass84,iddatunl",21534239,231,70,64,1336,285,176,109,241,214,246,212,746,106,29,39,276,110,219,131
"5",5,"Alseis floribunda",1806874593,-12.64861,-39.55194,"gass84",21283691,219,71,62,1450,277,164,113,231,208,235,198,695,80,29,26,224,106,210,159
"6",6,"Alseis floribunda",1837800744,-21.94083,-41.94972,"cdround,gass84",23210354,189,102,60,2098,268,98,170,206,161,217,161,1424,236,32,58,640,117,531,117
"7",7,"Alseis floribunda",1423837816,-12.63861,-39.61389,"gass84,iddatunl",21283690,230,73,64,1437,288,174,114,242,218,246,209,594,80,22,35,213,83,194,111
"8",8,"Alseis floribunda",1440665793,-22.69722,-42.70389,"cdround,gass84",23365856,226,88,57,2087,302,148,154,251,199,253,199,1284,190,40,48,514,129,480,129
"9",9,"Alseis floribunda",1324953512,-12.28861,-41.16083,"gass84,iddatunl",21205893,227,112,72,1392,302,148,154,238,211,240,206,747,125,17,56,318,64,268,83
"10",10,"Alseis floribunda",1324953720,-12.5,-40.6,"gass84,iddatunl",21257746,223,99,71,1445,291,153,138,235,206,238,201,656,91,18,45,244,74,230,96
"11",11,"Alseis floribunda",1837394915,-13.62108,-40.33683,"gass84",21482392,209,84,68,1389,271,148,123,221,192,224,189,726,124,23,49,293,83,246,96
"12",12,"Alseis floribunda",1587320038,-9.04498,-35.81998,"gass84",20540741,232,75,69,1219,289,181,108,219,238,244,214,1559,250,35,59,710,135,248,659
"13",13,"Alseis floribunda",1094931789,-13.92167,-41.11889,"gass84",21551494,239,104,72,1341,305,161,144,249,224,252,219,616,131,4,79,320,22,229,24
"14",14,"Alseis floribunda",1316183513,-24.041,-47.5914,"gass84",23642218,179,99,56,2541,261,86,175,209,145,210,145,1723,260,64,46,703,199,674,199
"15",15,"Alseis floribunda",1077419618,-27.08944,-49.8575,"cdround,gass84",24281524,186,107,54,3126,287,89,198,224,148,224,146,1505,169,86,19,463,293,463,317
"16",16,"Alseis floribunda",1094717676,-27.10667,-49.19944,"cdround,gass84",24281540,166,95,52,2863,259,78,181,202,131,202,130,1653,200,94,23,547,305,547,327
"17",17,"Alseis floribunda",1796215671,-22.96556,-43.24611,"gass84",23426323,225,79,56,2000,296,155,141,250,201,252,201,1405,170,60,33,487,194,479,194
"18",18,"Alseis floribunda",1087709046,-12.19444,-39.69111,"gass84,iddatunl",21188648,223,83,66,1500,287,162,125,236,212,239,202,682,80,21,30,211,91,209,170
"19",19,"Alseis floribunda",1090887426,-19.80228,-40.12383,"gass84,iddatunl",22769758,245,86,60,1736,316,173,143,259,226,268,222,1167,186,40,49,509,150,329,154
"20",20,"Alseis floribunda",1837385679,-28.02306,-48.66528,"gass84",24471633,196,67,44,2872,273,122,151,233,163,233,159,1458,196,76,30,529,248,529,258
"21",21,"Alseis floribunda",1658202621,-16.47472,-41.17583,"gass84",22078532,228,114,66,1793,307,136,171,242,202,247,202,862,170,15,75,465,56,296,56
"22",22,"Alseis floribunda",1087540138,-14.23953,-40.13597,"gass84,iddatunl",21611997,201,82,66,1338,260,137,123,211,185,216,181,793,118,32,41,307,111,253,128
"23",23,"Alseis floribunda",1094924118,-12.76694,-41.31111,"gass84",21309569,242,116,73,1240,318,161,157,251,230,253,223,1045,172,16,62,462,74,379,83
"24",24,"Alseis floribunda",1077419602,-27.35972,-49.68,"cdround,gass84",24333368,181,103,53,3080,280,87,193,220,144,220,142,1531,178,88,21,479,290,479,318
"25",25,"Alseis floribunda",1077249453,-13.65111,-41.62361,"gass84,iddatunl",21491002,233,117,71,1267,310,147,163,242,214,243,214,618,124,5,80,326,18,233,18
"26",26,"Alseis floribunda",1258183912,-19.73805,-41.82028,"cdround,gass84",22752437,225,124,65,1922,309,121,188,241,199,246,197,1192,223,17,74,632,59,466,74
"27",27,"Alseis floribunda",1423907228,-22.83583,-43.50889,"cdround,gass84",23400396,234,95,58,2063,315,153,162,262,209,262,209,1316,185,40,46,520,134,520,134
"28",28,"Alseis floribunda",1095854396,-12.45422,-41.01872,"gass84,iddatunl",21240456,220,111,73,1374,293,142,151,230,204,233,199,710,110,15,54,296,62,246,81
"29",29,"Alseis floribunda",1095854126,-12.43764,-40.99336,"gass84,iddatunl",21240457,216,110,73,1400,288,139,149,227,199,229,194,708,106,17,50,285,70,243,91
"30",31,"Alseis floribunda",1424489206,-23.02361,-44.18361,"cdround,gass84",23434940,220,100,59,2131,301,133,168,245,192,247,192,1511,234,42,53,653,139,601,139
"31",32,"Alseis floribunda",1094912302,-12.22222,-39.04583,"gass84",21197303,235,81,64,1572,299,174,125,230,223,252,212,830,100,34,28,265,124,202,211
