"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Maytenus communis",1656070683,-22.936389,-43.438055,"cdround,gass84,rdatm",23417678,216,95,58,2054,295,133,162,241,190,244,190,1472,209,48,45,582,159,560,159
"2",2,"Maytenus communis",1090875341,-20.364722,-41.473056,"gass84",22882045,180,121,65,1826,267,82,185,196,159,200,155,1377,229,27,62,661,105,502,123
"3",3,"Maytenus communis",1424491501,-22.848333,-42.196389,"cdround,gass84,rdatm",23400428,230,69,57,1759,292,171,121,243,209,254,209,915,125,39,34,327,122,272,122
"4",4,"Maytenus communis",1089103678,-23.3723,-45.3087,"gass84,iddatunl",23504033,167,104,59,2217,244,69,175,193,137,195,137,1670,269,39,59,765,146,733,146
"5",5,"Maytenus communis",1424251859,-22.928056,-42.998055,"cdround,gass84,rdatm",23417689,231,82,55,2086,305,157,148,256,205,259,205,1250,155,53,36,446,162,437,162
"6",6,"Maytenus communis",1424291556,-22.9,-43.2,"gass84",23409044,233,73,55,1932,300,169,131,259,209,259,209,1246,146,53,35,437,165,437,165
"7",7,"Maytenus communis",1090848252,-20.026528,-40.707556,"gass84",22812944,208,102,63,1693,287,127,160,223,187,229,186,1284,207,37,53,584,136,409,147
"8",9,"Maytenus communis",1587302560,-24.053889,-47.993333,"gass84",23650849,176,102,56,2670,261,79,182,208,141,208,141,1373,199,45,49,571,154,542,154
"9",10,"Maytenus communis",1135902407,-24.0314,-47.5936,"gass84",23642218,179,99,56,2541,261,86,175,209,145,210,145,1723,260,64,46,703,199,674,199
"10",11,"Maytenus communis",1123800629,-19.971389,-40.530278,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"11",12,"Maytenus communis",1097140422,-22.763257238817,-43.4509851508395,"cdrep,iddatunl",23383118,231,95,58,2084,313,150,163,260,206,260,206,1440,204,44,46,569,147,569,147
"12",13,"Maytenus communis",1123798364,-19.9075,-40.553056,"gass84",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"13",15,"Maytenus communis",1097762897,-22.6546564621181,-42.3918119950037,"cdrep",23357223,231,83,58,1936,302,159,143,247,207,257,207,1105,164,36,45,431,116,387,116
"14",16,"Maytenus communis",1424204346,-22.25,-44.566667,"cdround,gass84",23279411,147,124,65,2018,226,36,190,169,119,170,119,1856,327,25,73,936,93,842,93
"15",18,"Maytenus communis",768737650,2.6667,-74.16667,"gass84",18103340,259,105,83,554,324,198,126,257,264,267,252,3161,411,81,37,1150,357,499,964
"16",19,"Maytenus communis",1228161375,-22,-42.5,"gass84",23227621,207,114,61,2143,297,112,185,231,180,233,178,1448,272,18,72,705,72,617,93
"17",20,"Maytenus communis",1097049094,-22,-42.05,"gass84,iddatunl",23227631,192,103,60,2089,272,102,170,209,165,220,165,1439,242,29,60,654,109,555,109
"18",21,"Maytenus communis",1424383219,-21.966667,-41.966667,"cdround,gass84",23218993,194,101,59,2147,272,103,169,211,166,222,166,1426,237,30,58,641,115,535,115
"19",22,"Maytenus communis",1260554560,-22.966667,-43.266667,"cdround,gass84,iddatunl",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"20",23,"Maytenus communis",1424083552,-20.666667,-43.166667,"cdround,gass84",22951124,203,115,61,2151,289,102,187,221,173,228,173,1269,240,14,78,674,48,506,48
"21",24,"Maytenus communis",1701536637,-22.94639,-43.28611,"",23417682,213,88,57,2029,288,135,153,238,188,241,188,1514,204,54,42,580,178,556,178
"22",26,"Maytenus communis",1098118786,-22.5309,-43.0084,"gass84",23331288,209,99,57,2205,292,121,171,236,180,238,180,1723,278,44,57,755,148,694,148
"23",27,"Maytenus communis",1090517969,-22.466667,-44.75,"gass84",23322607,198,122,62,2273,282,88,194,224,166,224,166,1499,271,22,72,744,80,708,80
