"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Mollinedia lamprophylla",1089089352,-23.2159,-45.0503,"gass84,iddatunl",23478119,144,110,60,2200,221,40,181,169,114,171,114,1828,291,40,61,849,151,795,151
"2",2,"Mollinedia lamprophylla",1143419748,-19.57,-42.08972,"gass84",22717870,218,126,65,2029,300,109,191,235,190,240,189,1269,240,17,76,679,55,504,73
"3",3,"Mollinedia lamprophylla",1424406010,-18.97778,-40.66556,"cdround,gass84,rdatm",22596945,238,107,68,1506,315,159,156,250,218,258,218,1153,188,28,60,550,101,387,101
"4",4,"Mollinedia lamprophylla",1424221148,-19.13972,-40.48528,"cdround,gass84,rdatm",22631509,238,103,68,1529,313,162,151,250,218,258,218,1173,189,30,58,550,112,383,112
"5",5,"Mollinedia lamprophylla",1424290933,-18.87139,-40.81278,"cdround,gass84,rdatm",22571021,225,109,67,1523,304,143,161,238,205,244,204,1188,193,29,61,569,102,406,108
"6",6,"Mollinedia lamprophylla",1424290869,-18.94417,-40.79861,"cdround,gass84,rdatm",22588301,229,109,67,1527,308,146,162,241,209,248,208,1185,195,28,62,573,98,406,105
"7",8,"Mollinedia lamprophylla",1424221052,-17.74305,-41.72028,"cdround,gass84",22337719,222,121,67,1660,309,129,180,236,200,240,198,1083,212,17,75,574,58,387,69
"8",9,"Mollinedia lamprophylla",1424017536,-15.15806,-39.52861,"cdround,gass84,rdatm",21802092,231,75,64,1197,287,171,116,241,228,245,214,1156,128,61,25,373,204,347,243
"9",10,"Mollinedia lamprophylla",1424222382,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"10",11,"Mollinedia lamprophylla",1262250137,-0.43333,-77,"gass84",18751273,247,98,87,390,305,193,112,244,244,251,241,3349,377,188,17,1007,685,894,727
"11",12,"Mollinedia lamprophylla",1098416721,-22.90696,-43.20767,"cdrep,iddatunl",23409044,233,73,55,1932,300,169,131,259,209,259,209,1246,146,53,35,437,165,437,165
