"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Heisteria perianthomega",1455752990,-11.8,-37.6,"gass84",21110938,250,87,67,1437,317,189,128,247,261,266,230,1492,246,59,50,644,187,275,491
"2",2,"Heisteria perianthomega",1087694995,-10.80639,-37.16972,"gass84",20903588,254,64,65,1144,301,204,97,252,261,266,237,1372,243,40,60,629,129,220,500
"3",3,"Heisteria perianthomega",1090885579,-20.65918,-40.47169,"gass84",22942549,244,80,58,1705,315,179,136,259,223,267,223,1092,171,45,43,452,150,286,150
"4",4,"Heisteria perianthomega",1087692951,-11.10092,-37.35014,"gass84",20964064,251,75,67,1275,307,196,111,247,256,265,233,1419,260,52,58,647,160,241,495
"5",7,"Heisteria perianthomega",1094900238,-17.78917,-39.26694,"gass84",22346418,243,74,62,1385,304,185,119,248,260,260,225,1546,201,71,25,500,297,297,368
"6",8,"Heisteria perianthomega",1094905710,-13.3025,-39.00222,"gass84",21421944,246,66,64,1219,299,196,103,242,245,260,229,2067,242,113,26,691,384,460,613
"7",9,"Heisteria perianthomega",1087078886,-7.60611,-34.82056,"cdround,gass84,iddatunl",20238365,251,87,74,989,308,191,117,240,257,261,236,2131,341,50,59,953,160,483,795
"8",10,"Heisteria perianthomega",1094897048,-6.96556,-35.75056,"gass84",20108742,217,89,71,1246,283,158,125,212,224,230,198,1171,170,23,56,471,83,305,421
"9",11,"Heisteria perianthomega",1090876078,-19.3911,-40.0722,"gass84",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"10",12,"Heisteria perianthomega",1424455993,-22.95778,-43.09833,"cdround,gass84",23417686,232,78,56,1991,302,163,139,256,208,259,208,1261,151,54,35,443,167,441,167
"11",13,"Heisteria perianthomega",1090877309,-18.5933,-39.7322,"gass84",22519207,240,81,61,1562,306,175,131,245,219,260,219,1329,184,59,38,501,203,357,203
"12",14,"Heisteria perianthomega",1090877321,-18.95861,-39.84528,"gass84",22596964,241,89,63,1574,312,172,140,254,221,262,221,1242,179,48,43,503,169,356,169
"13",15,"Heisteria perianthomega",1087647140,-14.32333,-42.55694,"gass84",21629219,210,107,72,1245,278,131,147,218,191,220,191,891,198,4,91,524,14,364,14
"14",16,"Heisteria perianthomega",1094875531,-12.01667,-38.03333,"gass84",21154128,237,83,67,1436,301,178,123,233,235,252,217,1510,236,66,42,606,236,288,477
"15",17,"Heisteria perianthomega",1094867344,-13.53833,-41.90389,"gass84",21465075,192,117,71,1184,271,107,164,200,182,202,174,938,157,21,62,438,73,388,83
"16",18,"Heisteria perianthomega",1090877325,-19.3725,-39.72556,"gass84",22674727,242,82,61,1657,309,175,134,256,222,263,220,1253,183,50,42,507,183,342,183
"17",19,"Heisteria perianthomega",1090512967,-14.41667,-39.08333,"gass84",21655223,241,63,64,976,289,192,97,243,238,253,227,1994,210,121,18,585,387,502,562
"18",20,"Heisteria perianthomega",1077227407,-13.39778,-41.23417,"gass84,iddatunl",21439171,201,114,72,1237,275,117,158,210,187,211,181,969,152,32,48,387,108,318,128
"19",21,"Heisteria perianthomega",1094847026,-12.46306,-41.46889,"gass84",21249085,204,116,72,1260,282,123,159,213,191,214,185,856,135,18,54,360,75,303,94
"20",22,"Heisteria perianthomega",1123824101,-20.93611,-41.04889,"gass84",23003015,241,99,62,1820,321,162,159,257,219,264,218,1045,172,29,53,466,102,307,124
"21",23,"Heisteria perianthomega",1087675218,-10.5954,-37.3041,"gass84,iddatunl",20860385,236,76,66,1422,293,178,115,221,246,251,215,1119,181,34,59,519,111,166,458
"22",24,"Heisteria perianthomega",1090879000,-18.39806,-39.69444,"gass84",22476008,241,79,61,1535,304,176,128,253,220,260,220,1382,187,69,33,505,233,357,233
"23",25,"Heisteria perianthomega",1077228473,-14.35917,-42.53722,"gass84,iddatunl",21637860,210,108,72,1253,279,130,149,218,191,220,191,885,197,3,92,524,11,360,11
"24",26,"Heisteria perianthomega",1077222349,-13.01667,-39.6,"gass84,iddatunl",21361450,220,68,63,1373,275,168,107,235,210,235,200,929,110,42,29,305,149,305,197
"25",27,"Heisteria perianthomega",1123815835,-20.46222,-40.34333,"gass84",22907992,246,77,58,1659,316,185,131,260,226,268,226,1120,177,49,42,460,165,288,165
"26",28,"Heisteria perianthomega",1077223969,-12.55,-41.38333,"gass84,iddatunl",21266367,232,114,76,1240,304,154,150,240,221,244,214,1138,167,23,53,464,97,409,153
"27",29,"Heisteria perianthomega",1094180110,-15.18,-39.03639,"gass84",21810744,244,68,63,1047,295,188,107,252,242,256,228,1684,155,109,9,454,377,433,425
"28",30,"Heisteria perianthomega",1658212499,-15.17,-39.04556,"gass84,txmatfuz",21810743,242,68,62,1048,294,186,108,250,235,254,227,1619,154,103,10,437,359,423,400
"29",31,"Heisteria perianthomega",1424174362,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"30",33,"Heisteria perianthomega",1424235878,-22.94583,-43.00444,"cdround,gass84",23417688,230,82,56,2066,304,158,146,256,205,259,205,1263,155,53,36,449,164,441,164
"31",34,"Heisteria perianthomega",1089246852,-5.26194,-38.91944,"gass84",19754426,270,106,81,692,337,207,130,264,271,278,260,769,186,2,98,476,10,98,201
"32",35,"Heisteria perianthomega",1090868090,-20.40694,-40.32667,"gass84",22890713,247,75,58,1669,316,187,129,261,227,270,227,1128,180,51,42,463,171,287,171
"33",36,"Heisteria perianthomega",1097760438,-13.32889,-39.09028,"cdround,gass84,iddatunl",21421942,238,65,64,1219,290,189,101,225,236,252,221,2008,223,110,23,649,380,463,595
"34",37,"Heisteria perianthomega",1260562371,-14.58611,-39.11722,"gass84,iddatunl",21689782,243,63,63,962,291,192,99,251,240,254,229,1853,199,115,17,535,365,484,489
