"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Couratari asterotricha",1090582119,-22.86372,-47.08676,"gass84",23400310,197,116,63,2402,277,93,184,223,164,223,164,1317,229,28,64,634,104,575,104
"2",2,"Couratari asterotricha",1424497820,-19.02694,-40.22861,"cdround,gass84,rdatm",22605595,239,98,66,1532,313,165,148,250,218,259,218,1180,182,35,52,524,131,369,131
"3",3,"Couratari asterotricha",1424497788,-18.36556,-40.13333,"cdround,gass84",22467357,240,95,66,1501,312,169,143,252,222,259,220,1112,170,46,44,457,152,326,152
"4",4,"Couratari asterotricha",1424497838,-18.375,-40.16028,"cdround,gass84",22475997,241,96,66,1504,313,169,144,252,220,260,220,1120,171,45,44,462,150,329,150
"5",6,"Couratari asterotricha",1090878802,-18.7161,-39.8589,"gass84,iddatunl",22545124,241,93,64,1542,315,170,145,253,221,261,221,1239,172,51,40,486,173,358,173
"6",7,"Couratari asterotricha",1090881579,-19.00694,-40.16612,"gass84",22605597,239,96,65,1552,313,166,147,251,218,259,218,1195,181,38,50,520,140,367,140
"7",8,"Couratari asterotricha",1090884647,-20.88333,-41.7,"gass84",22994360,202,123,65,1941,291,103,188,218,177,224,175,1271,225,25,65,617,82,470,104
"8",9,"Couratari asterotricha",1090577688,-22.9056,-47.0608,"gass84",23408951,193,116,63,2379,272,89,183,218,160,218,160,1315,223,26,64,632,102,574,102
"9",10,"Couratari asterotricha",1123812696,-19.28167,-40.46194,"gass84",22657429,232,102,66,1555,308,155,153,244,211,252,211,1206,195,31,58,564,117,393,117
"10",11,"Couratari asterotricha",1090886671,-20.75,-41.28333,"gass84",22968450,241,109,63,1902,327,155,172,258,218,265,217,1081,186,24,59,509,88,349,107
"11",12,"Couratari asterotricha",1077216022,-17.73528,-39.75444,"gass84,iddatunl",22337766,243,85,65,1435,308,178,130,255,223,261,223,1179,150,62,27,407,209,325,209
"12",13,"Couratari asterotricha",1077212370,-16.43333,-39.05,"gass84,iddatunl",22069943,242,75,65,1234,298,184,114,227,256,256,224,1610,176,88,20,486,302,302,428
"13",14,"Couratari asterotricha",1090873932,-20.8489,-41.1128,"gass84,iddatunl",22985734,244,103,62,1884,328,162,166,260,221,267,220,1063,173,27,54,480,102,320,121
"14",15,"Couratari asterotricha",1098020465,-19.42,-40.07,"gass84",22691999,243,91,62,1702,315,169,146,258,222,264,221,1201,189,36,51,534,140,358,145
"15",16,"Couratari asterotricha",1097409673,-16.38,-39.13,"gass84",22061301,240,76,66,1270,296,181,115,225,255,255,222,1515,162,87,18,444,299,299,396
"16",17,"Couratari asterotricha",1097878369,-19.3949,-40.07185,"cdrep",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"17",18,"Couratari asterotricha",1098245230,-19.3,-40.07,"gass84",22666079,241,92,63,1667,314,168,146,256,221,263,220,1207,186,37,51,531,142,362,145
