"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Urbanodendron bahiense",1089099545,-23.3715,-45.3045,"gass84,iddatunl",23504033,167,104,59,2217,244,69,175,193,137,195,137,1670,269,39,59,765,146,733,146
"2",2,"Urbanodendron bahiense",1252620371,-22.638611,-44.661444,"gass84,iddatunl",23357169,201,117,62,2241,285,97,188,226,170,227,170,1501,265,25,70,732,87,707,87
"3",4,"Urbanodendron bahiense",1424235949,-22.9225,-42.999167,"cdround,gass84",23417689,231,82,55,2086,305,157,148,256,205,259,205,1250,155,53,36,446,162,437,162
"4",5,"Urbanodendron bahiense",1424242681,-22.532222,-42.346111,"cdround,gass84,rdatm",23331304,231,88,59,1952,304,155,149,246,205,256,205,1156,180,33,49,471,110,419,110
"5",7,"Urbanodendron bahiense",1252620237,-22.542778,-42.654167,"gass84",23339937,216,94,58,2091,295,134,161,241,189,244,189,1388,223,34,56,598,117,548,117
"6",8,"Urbanodendron bahiense",1423956416,-22.533889,-44.083333,"cdround,gass84,rdatm",23331263,207,113,61,2265,292,107,185,233,176,234,176,1360,240,19,70,674,73,622,73
"7",9,"Urbanodendron bahiense",1424176931,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"8",10,"Urbanodendron bahiense",1097140314,-22.6569559555097,-43.0407567361808,"cdrep",23357208,230,90,55,2253,310,149,161,258,202,260,202,1409,197,43,49,564,135,555,135
"9",11,"Urbanodendron bahiense",1424273565,-22.433333,-42.833333,"cdround,elmms,gass84,rdatm",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"10",12,"Urbanodendron bahiense",1097289979,-22.973835,-43.207919,"",23426324,229,76,55,1973,298,162,136,253,204,255,204,1360,160,60,31,463,192,458,192
"11",13,"Urbanodendron bahiense",1098283854,-22.956326,-43.245505,"",23417683,218,84,57,2015,291,144,147,243,193,245,193,1460,189,56,39,543,180,525,180
"12",15,"Urbanodendron bahiense",1089106396,-23.1258,-45.0301,"gass84,iddatunl",23460840,167,112,61,2209,246,63,183,193,137,194,137,1526,245,28,65,723,112,683,112
