"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Garcinia brasiliensis",1252587107,-13.01389,-38.64333,"gass84,iddatunl",21361473,252,69,66,1182,306,202,104,246,251,265,235,1852,322,77,48,792,278,318,564
"2",2,"Garcinia brasiliensis",1423929617,-22.43694,-42.50444,"cdround,gass84",23314020,170,98,59,2031,251,87,164,194,145,196,144,1509,259,35,61,683,119,604,143
"3",4,"Garcinia brasiliensis",1657212758,-11.85859,-37.95304,"gass84",21119570,239,88,68,1476,306,178,128,236,237,255,219,1311,196,58,41,521,204,254,416
"4",5,"Garcinia brasiliensis",1657212250,-11.0429,-37.1944,"gass84,iddatunl",20955428,255,65,69,1038,302,208,94,251,263,267,240,1367,252,45,61,645,141,236,466
"5",6,"Garcinia brasiliensis",1424510440,-16.58861,-56.28056,"cdround,gass84",22104090,262,118,65,1618,343,163,180,274,240,275,236,1259,207,15,66,585,52,558,93
"6",7,"Garcinia brasiliensis",1077610521,-9.40087,-36.73033,"gass84",20609839,244,98,68,1666,322,179,143,224,257,261,220,852,141,14,64,415,62,71,344
"7",8,"Garcinia brasiliensis",1097791882,-9.23631,-36.43492,"",20575286,206,87,69,1435,273,147,126,188,216,219,184,1263,221,24,63,609,99,143,543
"8",9,"Garcinia brasiliensis",1087694614,-11.01472,-37.20639,"gass84",20946788,253,63,67,1065,300,206,94,250,261,266,238,1371,250,45,61,645,141,235,472
"9",11,"Garcinia brasiliensis",1077610640,-9.40153,-36.75007,"gass84",20609838,242,97,68,1662,318,177,141,222,254,259,218,797,130,14,63,384,61,69,317
"10",12,"Garcinia brasiliensis",1135076924,-16.07247,-57.67131,"gass84",21991736,263,126,64,1847,350,156,194,274,245,279,235,1302,243,16,71,641,58,293,91
"11",13,"Garcinia brasiliensis",1797122308,-11.39869,-37.42542,"gass84",21024542,253,84,67,1388,317,193,124,249,263,268,233,1650,277,58,53,723,182,283,583
"12",14,"Garcinia brasiliensis",1042701395,-2.31578,-54.53,"elmms,gass84,gdativ",19140612,263,86,78,608,322,212,110,258,269,272,257,1957,350,33,68,955,124,140,496
"13",15,"Garcinia brasiliensis",1042701230,-2.43583,-54.61,"gass84,gdativ",19166530,261,87,76,590,321,208,113,256,267,269,255,2105,378,35,70,1040,127,140,525
"14",16,"Garcinia brasiliensis",1424505557,-21.79833,-41.04306,"cdround,gass84",23184455,231,85,57,1864,302,155,147,245,207,256,207,1031,149,28,45,392,105,325,105
"15",18,"Garcinia brasiliensis",1089186155,-6.37978,-35.02069,"gass84",19987800,257,87,71,1133,316,195,121,253,264,268,240,1533,240,27,63,683,91,209,571
"16",19,"Garcinia brasiliensis",1234545928,-23.849,-46.41461,"gass84,iddatunl",23607687,219,74,52,2324,288,146,142,249,189,249,189,2664,344,99,40,1005,321,1005,321
"17",23,"Garcinia brasiliensis",1087689506,-11.18606,-37.19642,"gass84",20981348,255,69,68,1112,306,205,101,251,263,267,239,1488,269,50,58,686,155,259,508
"18",24,"Garcinia brasiliensis",1089188670,-11.2,-37.23333,"gass84",20981347,254,70,67,1162,307,203,104,250,262,267,237,1487,268,51,59,682,158,257,512
"19",25,"Garcinia brasiliensis",1257711973,-25.29444,-57.09667,"cdround,gass84",23909830,223,105,52,3347,322,123,199,263,179,263,179,1426,164,48,35,473,175,473,175
"20",26,"Garcinia brasiliensis",1424482382,-22.91667,-42.23333,"cdround,gass84",23417707,230,68,56,1786,292,171,121,243,209,254,209,917,122,40,32,320,127,267,127
"21",27,"Garcinia brasiliensis",1090879202,-19.3475,-39.72931,"gass84",22674727,242,82,61,1657,309,175,134,256,222,263,220,1253,183,50,42,507,183,342,183
"22",28,"Garcinia brasiliensis",1042694145,-4.03522,-59.54,"gass84,gdativ",19494732,270,87,79,406,328,219,109,265,274,276,265,2120,249,89,36,737,286,301,737
"23",29,"Garcinia brasiliensis",1098473158,-9.96678,-50.1165,"gass84",20730478,270,124,74,431,352,186,166,271,265,274,264,1933,310,4,73,892,31,260,70
"24",30,"Garcinia brasiliensis",1089184738,-11.16642,-37.25597,"gass84,iddatunl",20972706,251,72,68,1174,304,199,105,247,259,264,234,1469,267,52,59,673,159,249,512
