"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Miconia chartacea",1585192390,-21.709167,-43.899444,"gass84,iddatunl",23167107,180,108,64,1899,258,90,168,202,155,203,155,1583,293,18,75,802,65,706,83
"2",2,"Miconia chartacea",1801347827,-25.1572,-48.293,"gass84",23875481,197,84,48,3051,282,108,174,233,157,234,157,2048,291,73,41,826,278,767,278
"3",3,"Miconia chartacea",1801099703,-27.72,-48.78,"gass84",24411150,182,73,45,2971,263,102,161,219,147,219,143,1610,236,80,33,604,266,604,283
"4",4,"Miconia chartacea",1801099733,-27.81,-48.866944,"cdround,gass84",24428428,168,79,47,2865,251,86,165,204,134,204,131,1661,226,89,28,593,290,593,313
"5",6,"Miconia chartacea",1806875776,-20.286519,-44.753872,"gass84",22864686,211,131,68,1950,293,103,190,227,184,231,182,1335,289,7,88,744,28,594,42
"6",7,"Miconia chartacea",1587292496,-20.164167,-43.461944,"gass84",22838797,175,113,64,1894,253,79,174,192,149,196,148,1570,326,15,81,840,53,665,63
"7",8,"Miconia chartacea",1077408908,-27.180278,-49.320556,"cdround,gass84",24298817,177,97,53,2924,271,88,183,213,141,213,140,1612,192,92,23,525,297,525,322
"8",9,"Miconia chartacea",1424514332,-22.539167,-43.421667,"cdround,gass84,rdatm",23331278,186,98,59,2051,266,100,166,211,160,213,160,1723,279,41,59,776,140,708,140
"9",10,"Miconia chartacea",1303587347,-20.445833,-43.905833,"gass84",22899267,179,118,67,1845,258,82,176,195,155,199,152,1548,331,15,82,837,51,660,62
"10",12,"Miconia chartacea",1264695852,-11.0053,-37.1223,"gass84",20946790,256,60,68,972,300,212,88,252,263,267,242,1418,257,43,59,660,138,256,475
"11",13,"Miconia chartacea",1585195467,-18.217778,-43.594444,"gass84",22441354,189,103,60,1704,277,107,170,203,171,208,165,1483,342,9,86,835,32,572,53
"12",14,"Miconia chartacea",1587291930,-19.069603,-43.394514,"gass84,iddatunl",22614159,201,122,64,1985,285,97,188,218,174,222,172,1650,385,9,86,917,35,634,59
"13",15,"Miconia chartacea",1077246883,-13.014444,-41.891667,"gass84,iddatunl",21361395,186,120,71,1159,268,101,167,194,176,196,168,880,145,18,61,399,64,360,72
