"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Ocotea aniboides",1423930059,-22.44139,-41.85083,"cdround,gass84,rdatm",23314036,229,83,58,1844,296,155,141,243,205,253,205,1105,170,41,42,436,129,336,129
"2",2,"Ocotea aniboides",1213691622,-19.23986,-39.92211,"gass84",22648802,242,89,62,1623,313,171,142,255,222,263,220,1222,183,42,47,519,157,356,158
"3",3,"Ocotea aniboides",1265932997,-19.09472,-39.95983,"gass84",22622881,240,92,63,1595,313,169,144,253,219,261,219,1218,182,42,47,516,154,360,154
"4",4,"Ocotea aniboides",1423929459,-22.97556,-43.01361,"cdround,gass84,rdatm",23426328,230,81,56,2034,302,158,144,255,205,258,205,1272,155,55,35,450,168,441,168
"5",5,"Ocotea aniboides",1424485409,-22.98306,-43.05333,"cdround,gass84",23426327,235,79,56,2036,306,165,141,259,210,263,210,1228,144,55,33,422,168,420,168
"6",6,"Ocotea aniboides",1424429558,-19.14833,-40.06472,"cdround,gass84,rdatm",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"7",8,"Ocotea aniboides",1096933573,-19.24567,-39.9605,"gass84",22648801,241,91,63,1653,312,169,143,255,221,262,219,1219,184,41,48,523,153,359,154
"8",10,"Ocotea aniboides",1096933730,-19.07308,-39.954,"gass84",22614242,241,91,64,1586,313,171,142,254,220,261,220,1224,180,44,45,510,159,359,159
"9",11,"Ocotea aniboides",1123823608,-20.18108,-40.30469,"gass84",22847513,240,81,60,1662,310,175,135,254,219,262,219,1128,185,47,45,479,164,297,164
"10",12,"Ocotea aniboides",1424235873,-22.92194,-43,"cdround,gass84",23417689,231,82,55,2086,305,157,148,256,205,259,205,1250,155,53,36,446,162,437,162
"11",14,"Ocotea aniboides",1090698034,-20.10333,-40.44167,"gass84,iddatunl",22830230,241,88,61,1689,314,172,142,256,220,263,220,1148,191,42,49,505,148,322,148
"12",15,"Ocotea aniboides",1123811350,-18.90278,-40.66694,"gass84",22579664,236,107,68,1490,313,156,157,248,216,255,216,1150,187,28,61,549,99,387,99
"13",16,"Ocotea aniboides",1123811016,-20.09722,-40.38778,"gass84",22830231,246,85,61,1683,318,179,139,260,225,269,225,1120,188,43,49,490,151,305,151
"14",17,"Ocotea aniboides",1086911959,-19.15222,-39.92944,"gass84",22631522,241,90,63,1590,312,170,142,254,222,261,220,1224,182,43,46,515,159,358,159
"15",18,"Ocotea aniboides",1424240366,-22.96667,-43.55,"cdround,gass84",23426315,232,90,58,2016,309,154,155,260,208,260,208,1276,167,43,42,480,139,480,139
"16",19,"Ocotea aniboides",1424272732,-22.43333,-42.83333,"cdround,gass84",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"17",20,"Ocotea aniboides",1097522676,-22.65696,-43.04076,"cdrep",23357208,230,90,55,2253,310,149,161,258,202,260,202,1409,197,43,49,564,135,555,135
