"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Hymenaea aurea",1423927729,-21.81139,-41.75472,"cdround,gass84",23184438,193,103,60,2074,272,102,170,209,165,220,165,1357,223,32,56,606,113,492,113
"2",2,"Hymenaea aurea",1424730109,-21.29889,-41.09056,"cdround,gass84",23080774,231,89,60,1800,301,153,148,246,207,255,207,990,170,26,52,429,91,294,91
"3",3,"Hymenaea aurea",1796241861,-9.19821,-63.08148,"gass84",20566007,257,107,70,584,330,179,151,254,251,263,249,2352,394,15,66,1094,80,502,172
"4",4,"Hymenaea aurea",1094929643,-15.17639,-39.05917,"gass84",21810743,242,68,62,1048,294,186,108,250,235,254,227,1619,154,103,10,437,359,423,400
"5",5,"Hymenaea aurea",1094928105,-5.16222,-40.88833,"gass84",19728459,236,108,76,865,310,169,141,230,242,247,226,926,247,5,104,609,17,63,343
"6",6,"Hymenaea aurea",1094926580,-19.15,-40.05,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"7",7,"Hymenaea aurea",1089257277,-12.25278,-38.15722,"gass84,iddatunl",21205965,239,78,65,1448,300,181,119,235,254,255,219,1720,306,70,49,741,252,305,537
"8",8,"Hymenaea aurea",1424204634,-22.07139,-41.52861,"cdround,gass84",23236284,232,91,57,2028,307,150,157,247,205,258,205,1092,160,33,47,445,108,347,108
"9",9,"Hymenaea aurea",1324952858,-14.95,-39.28333,"gass84",21758898,238,68,62,1040,290,182,108,246,236,250,223,1348,146,82,18,390,272,383,306
"10",10,"Hymenaea aurea",1077210178,-16.26667,-39.01667,"gass84",22035384,242,74,66,1217,296,184,112,227,254,256,224,1615,206,69,31,582,263,270,516
"11",11,"Hymenaea aurea",1094818063,-16.37472,-39.11,"gass84,iddatunl",22052662,240,75,66,1233,295,182,113,225,254,254,222,1551,176,81,21,486,290,290,432
"12",12,"Hymenaea aurea",1090885502,-19.93333,-40.59728,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"13",13,"Hymenaea aurea",1087057430,-8.73361,-42.48917,"cdround,gass84,iddatunl",20471461,253,141,78,960,340,160,180,258,238,262,238,729,141,1,85,367,11,230,11
"14",14,"Hymenaea aurea",1089233221,-8.73364,-40,"gass84",20471521,246,124,75,1516,327,162,165,255,227,260,223,488,113,2,86,268,13,159,20
"15",15,"Hymenaea aurea",1123790557,-19.91417,-40.47222,"gass84",22787029,215,97,63,1648,291,139,152,229,195,237,194,1265,202,40,51,566,146,389,153
"16",16,"Hymenaea aurea",1123790766,-19.97139,-40.53028,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"17",17,"Hymenaea aurea",1090873656,-19.8203,-40.2733,"gass84",22769754,245,90,61,1729,318,172,146,259,225,267,222,1156,190,37,52,518,140,336,141
"18",19,"Hymenaea aurea",912629397,-7.67,-45.83,"gass84",20255381,257,119,73,647,339,177,162,252,257,267,250,1178,206,3,78,567,13,123,177
"19",20,"Hymenaea aurea",1090441722,-16.38333,-39.13333,"gass84",22061301,240,76,66,1270,296,181,115,225,255,255,222,1515,162,87,18,444,299,299,396
"20",21,"Hymenaea aurea",1097497476,-5.8,-44.05,"gass84",19866623,270,109,72,914,348,197,151,263,269,283,259,1122,230,6,79,582,34,81,270
"21",22,"Hymenaea aurea",1321493642,-3.9167,-49.7833,"gass84",19477686,270,104,87,336,332,213,119,267,273,274,265,2385,443,27,77,1252,96,134,1199
"22",23,"Hymenaea aurea",1097279897,-19.3949,-40.07185,"cdrep",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"23",24,"Hymenaea aurea",912115140,-16.38,-39.25,"gass84",22061299,243,77,65,1283,299,182,117,248,257,257,224,1429,148,82,16,409,301,301,350
"24",25,"Hymenaea aurea",1098309813,-13.86149,-40.08326,"cdrep",21534239,231,70,64,1336,285,176,109,241,214,246,212,746,106,29,39,276,110,219,131
"25",26,"Hymenaea aurea",912115175,-15.03,-39.02,"gass84",21776184,244,65,61,1008,294,189,105,251,242,255,229,1747,171,115,10,488,377,460,449
"26",27,"Hymenaea aurea",1098426313,-16.37211,-39.18158,"cdround",22052660,239,77,66,1270,295,180,115,224,254,254,221,1452,152,86,17,415,295,295,373
"27",28,"Hymenaea aurea",912115134,-15.3,-39.07,"gass84",21836663,243,70,64,1106,295,186,109,248,234,255,227,1624,158,102,10,445,358,414,400
"28",31,"Hymenaea aurea",1090474792,-16.86667,-39.25,"gass84",22156339,245,78,65,1322,304,185,119,250,261,261,226,1294,136,78,17,374,277,277,312
"29",32,"Hymenaea aurea",1090488396,-10.03333,-36.26667,"gass84",20739450,243,79,68,1313,302,187,115,239,253,256,224,1252,217,27,65,597,95,199,474
