"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Ocotea teleiandra",1837380731,-27.001389,-49.310556,"cdround,gass84",24264257,192,96,52,2947,288,104,184,227,155,228,155,1600,184,92,22,517,296,513,318
"2",2,"Ocotea teleiandra",1585202155,-24.851448,-48.708723,"gass84",23814991,176,95,52,2976,262,81,181,211,137,211,136,1457,198,69,31,522,245,522,268
"3",3,"Ocotea teleiandra",1094717354,-28.136944,-49.421389,"cdround,gass84",24497534,156,96,53,2731,249,70,179,189,122,189,122,1620,189,102,20,512,315,512,315
"4",6,"Ocotea teleiandra",1077406809,-29.07,-49.86,"gass84",24687604,185,88,50,2850,272,99,173,222,151,222,150,1437,150,92,14,411,304,411,330
"5",7,"Ocotea teleiandra",1077406836,-28.8,-49.86,"gass84",24635764,187,99,52,2935,280,92,188,224,151,224,149,1425,158,90,17,432,289,432,314
"6",9,"Ocotea teleiandra",1316183532,-24.0353,-47.5821,"gass84",23642219,174,99,57,2503,255,82,173,204,141,205,141,1835,278,67,47,754,206,717,206
"7",10,"Ocotea teleiandra",1077406909,-26.921389,-49.071944,"cdround,gass84",24246983,201,92,50,2981,291,110,181,238,165,238,162,1575,193,81,25,529,284,529,293
"8",11,"Ocotea teleiandra",1316183693,-24.0402,-47.5943,"gass84",23642218,179,99,56,2541,261,86,175,209,145,210,145,1723,260,64,46,703,199,674,199
"9",12,"Ocotea teleiandra",1563169767,-22.77,-43.83,"gass84",23383109,218,107,61,2084,303,128,175,243,191,244,191,1395,219,33,56,616,115,572,115
"10",13,"Ocotea teleiandra",1213691666,-19.074583,-39.954083,"gass84",22614242,241,91,64,1586,313,171,142,254,220,261,220,1224,180,44,45,510,159,359,159
"11",15,"Ocotea teleiandra",1275056254,-24.5118,-48.4245,"gass84",23745878,217,100,52,3058,306,117,189,253,186,253,177,1461,203,50,43,579,207,579,208
"12",17,"Ocotea teleiandra",1077406799,-27.106944,-49.194444,"cdround,gass84",24281540,166,95,52,2863,259,78,181,202,131,202,130,1653,200,94,23,547,305,547,327
"13",18,"Ocotea teleiandra",1077406516,-27.360278,-49.503056,"cdround,gass84",24333372,175,100,53,2990,271,83,188,212,139,212,137,1572,186,90,21,501,294,501,323
"14",19,"Ocotea teleiandra",1135946066,-24.024,-47.315,"gass84,iddatunl",23642225,186,95,56,2460,265,96,169,215,154,217,154,1822,277,66,47,746,205,728,205
"15",20,"Ocotea teleiandra",1324595844,-25.803611,-49.056389,"gass84",24013703,166,96,53,2869,253,72,181,200,129,201,128,1548,199,80,30,548,268,548,275
"16",24,"Ocotea teleiandra",1571705962,-27.058889,-49.078056,"cdround,gass84",24272903,180,92,51,2891,271,92,179,216,145,216,143,1660,199,92,24,557,299,557,316
"17",25,"Ocotea teleiandra",1087386969,-23.641944,-46.614167,"gass84",23564482,181,96,59,2191,256,94,162,207,152,208,152,1402,228,37,57,634,129,606,129
"18",26,"Ocotea teleiandra",1077406830,-27.2475,-49.540278,"cdround,gass84",24307452,184,100,52,3015,281,92,189,221,147,221,145,1563,182,89,21,496,292,496,318
"19",27,"Ocotea teleiandra",1077406896,-27.276389,-49.551944,"cdround,gass84",24316091,173,101,53,3025,270,80,190,210,136,210,134,1567,183,91,21,494,298,494,326
"20",28,"Ocotea teleiandra",1077406877,-26.878056,-49.400556,"cdround,gass84",24238335,182,100,53,2946,278,92,186,218,145,218,145,1575,180,90,22,507,296,504,318
"21",29,"Ocotea teleiandra",1135073908,-22.430222,-44.605694,"gass84",23313970,167,124,63,2228,249,53,196,192,136,193,136,1649,294,22,73,839,83,759,83
"22",30,"Ocotea teleiandra",1086914273,-23.023889,-48.824722,"gass84",23434829,201,127,66,2220,289,97,192,227,172,227,172,1296,213,35,56,591,129,545,152
"23",31,"Ocotea teleiandra",1086915418,-24.304722,-48.581944,"gass84",23702675,176,104,54,2962,266,75,191,211,138,211,137,1388,201,50,43,555,187,555,208
"24",32,"Ocotea teleiandra",1424421354,-21.875,-41.911944,"cdround,gass84,rdatm",23201715,163,102,62,1927,242,78,164,179,139,189,138,1485,240,38,56,662,126,554,152
"25",33,"Ocotea teleiandra",1086915630,-24.557778,-48.719722,"gass84",23754511,193,103,52,3177,284,89,195,231,152,231,151,1390,187,60,36,528,221,528,231
"26",35,"Ocotea teleiandra",1086916953,-24.500278,-48.775556,"gass84",23745870,176,104,53,3123,266,73,193,213,135,213,134,1400,189,58,38,537,200,537,219
"27",36,"Ocotea teleiandra",1086916959,-24.425833,-48.626111,"gass84",23728593,178,103,53,3076,268,76,192,215,138,215,138,1402,192,56,39,539,198,539,218
"28",37,"Ocotea teleiandra",1086916987,-24.3925,-48.626111,"gass84",23719953,173,103,54,3016,262,72,190,209,134,209,133,1409,196,54,40,550,190,550,213
"29",38,"Ocotea teleiandra",1234554916,-26.001678,-48.885042,"gass84",24056907,183,87,50,2886,268,95,173,219,146,219,146,1749,235,85,33,659,280,659,280
"30",39,"Ocotea teleiandra",1213675490,-26.871389,-49.918611,"gass84",24229682,169,112,55,3082,270,68,202,207,131,207,130,1501,170,87,18,456,304,456,323
"31",40,"Ocotea teleiandra",1424376789,-26.913889,-49.936111,"cdround,gass84,rdatm",24238322,174,111,54,3111,276,73,203,212,136,212,135,1499,168,86,18,456,300,456,321
"32",41,"Ocotea teleiandra",1089103891,-23.352,-45.322,"gass84,iddatunl",23504033,167,104,59,2217,244,69,175,193,137,195,137,1670,269,39,59,765,146,733,146
"33",42,"Ocotea teleiandra",1086679121,-25.826111,-48.8075,"gass84",24013709,197,82,48,2966,281,113,168,234,159,234,159,1871,264,83,39,748,266,748,266
"34",43,"Ocotea teleiandra",1077406861,-26.321389,-49.145,"cdround,gass84",24117381,179,96,52,2925,269,87,182,215,143,215,141,1581,199,83,27,552,284,552,289
"35",44,"Ocotea teleiandra",1077406872,-29.514722,-50.117778,"cdround,gass84",24782638,188,71,46,2930,264,110,154,167,192,226,150,1507,147,105,9,404,348,394,373
"36",46,"Ocotea teleiandra",1090580804,-23.360616,-45.109767,"gass84,iddatunl",23504038,174,106,59,2214,253,76,177,200,144,202,144,1860,280,49,56,825,171,789,171
"37",47,"Ocotea teleiandra",1077406850,-27.576667,-48.475556,"cdround,gass84",24376597,190,70,46,2745,270,118,152,225,157,225,156,1549,210,80,33,581,252,581,253
