"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Coussarea triflora",1424507163,-22.433333,-42.016667,"cdround,gass84,rdatm",23314032,229,85,59,1882,298,154,144,244,205,254,205,1119,175,38,45,452,119,368,119
"2",3,"Coussarea triflora",1097529796,-22.9069598238154,-43.2076685470805,"cdrep,iddatunl",23409044,233,73,55,1932,300,169,131,259,209,259,209,1246,146,53,35,437,165,437,165
"3",4,"Coussarea triflora",1094805849,-15.216667,-39.016667,"gass84,iddatunl",21819384,244,69,63,1072,295,187,108,252,236,256,228,1684,156,108,9,450,378,428,426
"4",5,"Coussarea triflora",1087370302,-20.873056,-40.773333,"gass84",22985742,243,89,61,1760,316,171,145,258,221,266,221,1045,167,38,48,447,122,287,122
"5",6,"Coussarea triflora",1424174102,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"6",7,"Coussarea triflora",1098191734,-19.67,-41.83,"gass84,iddatunl",22743797,228,124,66,1905,312,125,187,245,203,249,201,1186,221,17,74,629,58,462,74
"7",8,"Coussarea triflora",1097293274,-20.766686,-42.860644,"",22968412,202,118,62,2169,290,100,190,221,174,227,172,1253,247,19,75,657,63,483,75
"8",9,"Coussarea triflora",1261835101,-15.75,-68.01,"gass84",21931008,214,108,72,1183,284,135,149,223,196,224,196,1274,199,21,59,590,96,516,96
"9",11,"Coussarea triflora",1144662395,-22.48222,-42.9125,"gass84,rdativ",23322651,210,101,58,2232,294,121,173,237,181,239,181,1595,265,38,59,712,127,649,127
"10",12,"Coussarea triflora",1090518444,-18.974444,-40.661944,"gass84",22596945,238,107,68,1506,315,159,156,250,218,258,218,1153,188,28,60,550,101,387,101
"11",14,"Coussarea triflora",1090515483,-20.059167,-40.470556,"gass84",22821589,238,91,62,1683,311,166,145,252,217,260,217,1165,194,40,51,520,143,336,143
