"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Annona neolaurifolia",1087647594,-19.824722,-44.051389,"gass84",22769663,210,122,67,1766,289,108,181,224,191,227,184,1381,299,10,87,789,33,582,48
"2",2,"Annona neolaurifolia",1094173681,-14.649722,-39.420278,"gass84",21698414,233,68,64,1069,285,179,106,242,230,246,218,1353,143,82,19,387,259,370,324
"3",3,"Annona neolaurifolia",1094173942,-13.85,-39.216667,"gass84",21534259,234,64,64,1109,284,185,99,220,227,247,218,1939,193,115,16,555,375,497,519
"4",4,"Annona neolaurifolia",1094173715,-15.262778,-39.374167,"gass84",21828016,234,73,64,1160,289,175,114,244,225,248,218,1232,144,71,21,380,238,351,266
"5",5,"Annona neolaurifolia",1097473626,-15.0178,-39.48,"gass84,iddatunl",21776173,236,73,64,1120,291,178,113,245,226,249,220,1205,131,65,21,372,230,358,261
"6",6,"Annona neolaurifolia",1094171425,-14.726944,-39.164167,"gass84",21715701,245,64,62,931,294,192,102,253,243,256,231,1733,192,106,17,511,342,470,443
"7",7,"Annona neolaurifolia",1097473045,-19.15,-40.02,"gass84,iddatunl",22631520,240,93,64,1623,313,168,145,253,220,261,219,1213,183,40,48,521,149,363,150
"8",8,"Annona neolaurifolia",1097784349,-20.5271205932992,-41.904277237838,"cdrep,iddatunl",22916595,188,133,66,1937,281,80,201,204,165,208,160,1340,237,18,68,671,79,518,99
"9",9,"Annona neolaurifolia",1098288930,-15.2647,-40.5747,"gass84,iddatunl",21827987,233,97,66,1507,302,156,146,245,218,249,211,779,132,21,56,347,82,259,87
"10",10,"Annona neolaurifolia",1123789945,-19.971389,-40.530278,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"11",11,"Annona neolaurifolia",1097535767,-14.8,-39.17,"gass84,iddatunl",21732980,243,65,62,979,293,189,104,251,241,255,228,1573,182,91,19,466,302,441,387
"12",12,"Annona neolaurifolia",1098199634,-21.4607355196403,-43.5526904078734,"cdrep,iddatunl",23115275,195,103,62,1983,272,106,166,217,168,219,168,1594,305,17,77,811,60,715,60
"13",13,"Annona neolaurifolia",1089091055,-22.26,-42.5,"gass84,iddatunl",23279461,183,103,59,2109,268,94,174,206,158,209,155,1401,253,25,67,664,89,583,113
"14",14,"Annona neolaurifolia",1094868246,-22.433333,-42.833333,"gass84",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"15",15,"Annona neolaurifolia",1090777600,-18.9125,-48.041667,"gass84",22579487,222,122,69,1783,295,119,176,236,198,237,194,1418,277,7,83,743,27,645,46
"16",16,"Annona neolaurifolia",1097225621,-22.48333,-42.88333,"gass84,iddatunl",23322651,210,101,58,2232,294,121,173,237,181,239,181,1595,265,38,59,712,127,649,127
"17",17,"Annona neolaurifolia",1802870840,-20.288056,-43.508333,"gass84",22864716,181,113,63,1927,259,82,177,198,154,202,154,1540,324,14,82,829,52,658,61
"18",18,"Annona neolaurifolia",1094734310,-16.383333,-39.133333,"gass84",22061301,240,76,66,1270,296,181,115,225,255,255,222,1515,162,87,18,444,299,299,396
"19",19,"Annona neolaurifolia",1097004639,-22.2857503169645,-42.5309212652528,"cdrep",23279460,182,103,58,2143,267,92,175,205,156,208,153,1395,255,25,67,665,89,580,112
"20",20,"Annona neolaurifolia",1094728054,-14.416667,-39.016667,"gass84",21655224,245,62,63,985,293,196,97,247,241,256,231,2064,216,127,18,614,401,515,589
"21",21,"Annona neolaurifolia",1097989231,-14.5970025727043,-39.2841023667327,"cdrep,iddatunl",21689778,242,65,64,993,291,190,101,250,238,253,227,1599,175,89,19,465,307,420,406
"22",22,"Annona neolaurifolia",1097801537,-19.5174009248309,-43.7449009914025,"cdrep,iddatunl",22709191,211,118,66,1802,290,112,178,226,188,230,184,1412,318,8,87,794,28,579,44
"23",23,"Annona neolaurifolia",1098173114,-19.3949002236543,-40.071853011446,"cdrep,iddatunl",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"24",24,"Annona neolaurifolia",1097300973,-16.2783,-39.0228,"gass84,iddatunl",22035384,242,74,66,1217,296,184,112,227,254,256,224,1615,206,69,31,582,263,270,516
"25",25,"Annona neolaurifolia",1098073399,-20.28,-43.8,"gass84,iddatunl",22864709,197,121,65,1957,278,93,185,214,170,218,168,1421,322,11,87,805,36,604,52
"26",26,"Annona neolaurifolia",1097876292,-14.7,-39.63,"gass84",21707049,223,73,65,1162,278,166,112,232,218,236,206,1185,144,58,26,377,218,320,265
"27",27,"Annona neolaurifolia",1097988438,-14.7929067831182,-39.0490868076529,"cdrep,iddatunl",21732983,247,63,61,955,296,193,103,254,246,258,232,1886,199,126,14,553,388,505,495
"28",28,"Annona neolaurifolia",1097331960,-14.771874,-39.227366,"cdround,iddatunl",21724339,244,65,62,997,294,190,104,252,242,256,229,1513,179,82,21,450,283,426,368
"29",29,"Annona neolaurifolia",1097221161,-22.7482576064315,-42.8593443266992,"cdrep,iddatunl",23374492,232,87,56,2174,309,154,155,258,204,261,204,1272,177,43,45,493,134,475,134
"30",30,"Annona neolaurifolia",1097048208,-13.2,-52.57,"gass84,iddatunl",21395699,251,138,70,1063,340,144,196,256,236,260,235,1610,284,1,80,816,10,387,33
"31",31,"Annona neolaurifolia",1097923819,-20.761343,-42.868031,"cdround,iddatunl",22968412,202,118,62,2169,290,100,190,221,174,227,172,1253,247,19,75,657,63,483,75
"32",32,"Annona neolaurifolia",1097701842,-22.5088534051515,-43.1784660501561,"cdrep,iddatunl",23331284,186,92,57,2091,264,103,161,212,159,214,159,1906,305,55,54,822,184,751,184
"33",33,"Annona neolaurifolia",1097867699,-22.88,-43.22,"gass84,iddatunl",23409043,231,76,55,1985,300,163,137,257,206,257,206,1268,150,52,35,446,165,446,165
"34",34,"Annona neolaurifolia",1097505257,-20.758024038568,-42.8818438826343,"cdrep,iddatunl",22968411,201,117,62,2156,289,101,188,220,173,226,172,1259,248,19,76,661,62,488,74
"35",35,"Annona neolaurifolia",1057128735,-19.690239,-44.096503,"gass84,txmathi",22743742,212,122,67,1688,291,110,181,226,195,229,188,1337,294,8,89,769,28,564,43
"36",36,"Annona neolaurifolia",1144759937,-18.78778,-45.44222,"gass84",22553630,231,131,70,1636,309,123,186,242,210,247,206,1276,274,4,87,716,19,554,34
"37",37,"Annona neolaurifolia",1139303194,-6.118889,-48.417222,"rdativ",19926998,262,110,76,281,335,191,144,259,262,266,259,1609,275,24,68,780,80,184,700
