"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Pseudopiptadenia warmingii",1094928328,-15.158333,-39.535,"gass84",21802092,231,75,64,1197,287,171,116,241,228,245,214,1156,128,61,25,373,204,347,243
"2",2,"Pseudopiptadenia warmingii",1563895132,-19.246111,-41.383889,"cdround,gass84,rdatm",22648767,232,118,65,1716,317,138,179,247,211,251,208,1190,212,20,71,619,66,443,81
"3",3,"Pseudopiptadenia warmingii",1135946180,-24.02862,-47.37243,"gass84,iddatunl",23642224,190,95,56,2457,270,101,169,220,158,221,158,1759,267,63,47,721,197,705,197
"4",4,"Pseudopiptadenia warmingii",1424470670,-19.362222,-40.9675,"cdround,gass84",22674697,241,115,66,1659,324,151,173,255,220,260,218,1179,207,22,68,597,78,418,91
"5",5,"Pseudopiptadenia warmingii",1424448942,-19.231111,-40.876667,"cdround,gass84",22648779,222,112,67,1592,303,136,167,235,202,242,200,1230,207,27,63,602,97,429,106
"6",6,"Pseudopiptadenia warmingii",1094177007,-15.928611,-39.853333,"gass84,iddatunl",21966244,240,90,63,1595,307,166,141,249,222,258,217,864,132,37,41,332,137,242,138
"7",7,"Pseudopiptadenia warmingii",1094881388,-17.649444,-40.341944,"gass84,iddatunl",22320472,237,99,68,1523,308,164,144,249,215,256,215,1037,164,38,45,419,138,307,138
"8",8,"Pseudopiptadenia warmingii",1089103745,-23.3798,-45.3095,"gass84,iddatunl",23512673,173,103,59,2223,249,76,173,199,143,200,143,1666,267,41,59,759,149,730,149
"9",9,"Pseudopiptadenia warmingii",1424404815,-19.194167,-46.350833,"cdround,gass84,rdatm",22640008,217,122,68,1639,295,116,179,229,197,234,192,1474,299,11,82,783,36,633,53
"10",10,"Pseudopiptadenia warmingii",1316167163,-19.342361,-43.606194,"gass84,iddatunl",22674634,205,120,65,1872,287,104,183,221,181,225,178,1507,338,8,86,837,30,603,49
"11",12,"Pseudopiptadenia warmingii",1096932458,-19.194272,-40.350846,"gass84",22640152,237,99,66,1554,311,162,149,249,216,257,216,1186,188,32,56,545,122,379,122
"12",13,"Pseudopiptadenia warmingii",1096932484,-18.908311,-40.143857,"gass84",22579677,240,98,66,1526,314,166,148,251,219,260,219,1181,178,39,49,508,140,363,140
"13",14,"Pseudopiptadenia warmingii",1094913563,-22.642778,-44.656667,"gass84",23357169,201,117,62,2241,285,97,188,226,170,227,170,1501,265,25,70,732,87,707,87
"14",16,"Pseudopiptadenia warmingii",1094835777,-13.586111,-44.32,"gass84,iddatunl",21482297,245,128,72,1102,329,152,177,249,230,258,229,789,181,0,94,455,2,221,8
"15",17,"Pseudopiptadenia warmingii",1123814309,-19.343611,-40.552222,"gass84",22674707,234,104,67,1568,310,155,155,246,213,254,213,1201,198,30,59,570,111,395,111
"16",18,"Pseudopiptadenia warmingii",1090577181,-23.367009,-45.083511,"gass84",23504038,174,106,59,2214,253,76,177,200,144,202,144,1860,280,49,56,825,171,789,171
"17",19,"Pseudopiptadenia warmingii",1424223465,-22.4825,-43.389722,"cdround,gass84",23322639,190,99,59,2066,270,104,166,215,164,217,164,1726,281,42,59,777,141,707,141
"18",21,"Pseudopiptadenia warmingii",1090563047,-24.608333,-47.8825,"gass84",23763171,221,93,52,2834,307,129,178,257,185,257,185,1613,239,55,46,682,206,682,206
"19",26,"Pseudopiptadenia warmingii",1097227780,-22.525,-42.28333,"gass84",23331306,231,85,58,1917,302,157,145,246,206,256,206,1119,173,34,48,452,111,394,111
"20",27,"Pseudopiptadenia warmingii",1424175749,-22.5,-42.25,"gass84,rdatm",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"21",29,"Pseudopiptadenia warmingii",1089032245,-24.365,-52.495,"gass84,iddatunl",23711221,189,120,62,2663,280,88,192,220,165,220,153,1702,214,86,28,564,317,564,376
"22",31,"Pseudopiptadenia warmingii",1090562566,-24.715,-47.8811,"gass84",23789091,220,91,51,2835,305,128,177,255,183,255,183,1700,250,55,46,722,212,722,212
"23",32,"Pseudopiptadenia warmingii",1438491126,-24.363,-47.5237,"gass84",23711340,201,92,53,2625,282,111,171,234,167,234,167,1832,262,67,45,733,217,733,217
"24",33,"Pseudopiptadenia warmingii",1424272868,-22.433333,-42.833333,"cdround,gass84",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"25",34,"Pseudopiptadenia warmingii",1090430272,-17.05,-39.533333,"gass84",22199532,248,84,66,1403,310,184,126,253,227,264,227,1112,136,58,22,360,222,276,222
"26",36,"Pseudopiptadenia warmingii",1097415520,-25.3107843549497,-48.3294308539011,"cdrep",23910041,218,79,48,2867,301,139,162,254,182,254,182,2219,318,80,43,921,292,921,292
"27",37,"Pseudopiptadenia warmingii",1097309809,-25.28,-48.32,"gass84",23901401,217,80,48,2929,300,135,165,253,179,253,179,2212,318,79,43,915,291,915,291
"28",38,"Pseudopiptadenia warmingii",1228215981,-24,-51,"gass84",23642137,183,129,63,2675,278,74,204,214,148,214,146,1498,194,72,27,516,281,516,303
"29",39,"Pseudopiptadenia warmingii",1097825501,-25.5241866803621,-48.5097443939043,"cdrep",23953236,205,73,47,2666,287,133,154,241,173,241,173,2037,291,78,43,857,275,857,275
"30",40,"Pseudopiptadenia warmingii",912641450,-26.02,-48.85,"gass84",24056908,209,80,48,2873,292,127,165,246,173,246,173,1779,257,79,38,709,258,709,258
"31",41,"Pseudopiptadenia warmingii",1097995376,-23.5438635897929,-46.6304063512987,"cdrep",23547201,184,98,60,2140,261,98,163,209,156,210,156,1345,221,35,58,617,126,575,126
"32",42,"Pseudopiptadenia warmingii",1097882850,-22.9069598238154,-43.2076685470805,"cdrep",23409044,233,73,55,1932,300,169,131,259,209,259,209,1246,146,53,35,437,165,437,165
"33",44,"Pseudopiptadenia warmingii",1424442484,-22.483333,-42.9,"cdround,gass84",23322651,210,101,58,2232,294,121,173,237,181,239,181,1595,265,38,59,712,127,649,127
"34",45,"Pseudopiptadenia warmingii",1089106326,-23.216,-45.0503,"gass84,iddatunl",23478119,144,110,60,2200,221,40,181,169,114,171,114,1828,291,40,61,849,151,795,151
"35",46,"Pseudopiptadenia warmingii",1097975898,-22.5309,-43.0084,"gass84",23331288,209,99,57,2205,292,121,171,236,180,238,180,1723,278,44,57,755,148,694,148
