"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Actinostemon klotzschii",1423927710,-21.784167,-41.617222,"cdround,gass84",23175802,220,101,59,2124,301,130,171,236,191,247,191,1170,196,27,56,519,95,405,95
"2",2,"Actinostemon klotzschii",1424489151,-22.975556,-43.013889,"cdround,gass84",23426328,230,81,56,2034,302,158,144,255,205,258,205,1272,155,55,35,450,168,441,168
"3",3,"Actinostemon klotzschii",1455891013,-20.880007,-41.220007,"gass84,txmatfuz",22994371,235,106,62,1877,319,150,169,251,212,258,210,1092,186,27,56,503,94,346,115
"4",4,"Actinostemon klotzschii",1077476959,-19.144722,-40.064472,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"5",5,"Actinostemon klotzschii",1135948032,-23.2541,-46.0008,"gass84,iddatunl,preswcd",23486736,190,99,59,2281,265,98,167,217,159,218,159,1308,221,26,63,621,101,581,101
"6",6,"Actinostemon klotzschii",1090887376,-19.802281,-40.123833,"gass84,iddatunl",22769758,245,86,60,1736,316,173,143,259,226,268,222,1167,186,40,49,509,150,329,154
"7",7,"Actinostemon klotzschii",1096934041,-19.011183,-40.108533,"gass84",22605598,239,96,66,1531,312,167,145,251,219,259,219,1199,181,39,49,518,144,365,144
"8",8,"Actinostemon klotzschii",1056129156,-10.773109,-53.08982,"gass84",20894566,256,143,69,674,358,152,206,256,247,262,246,2243,376,3,75,1081,28,590,52
"9",9,"Actinostemon klotzschii",1090876029,-19.3911,-40.0722,"gass84",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"10",10,"Actinostemon klotzschii",1077474986,-23.834194,-52.768417,"gass84",23607534,207,120,61,2798,298,103,195,239,181,239,168,1411,162,65,24,442,263,442,338
"11",11,"Actinostemon klotzschii",1096932389,-20.182075,-40.320997,"gass84",22847513,240,81,60,1662,310,175,135,254,219,262,219,1128,185,47,45,479,164,297,164
"12",12,"Actinostemon klotzschii",1089099540,-23.3725,-45.3087,"gass84,iddatunl",23504033,167,104,59,2217,244,69,175,193,137,195,137,1670,269,39,59,765,146,733,146
"13",13,"Actinostemon klotzschii",1796350109,-22.491389,-42.931944,"gass84",23322650,208,100,57,2225,292,119,173,235,179,237,179,1646,274,39,59,736,132,670,132
