"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Maytenus brasiliensis",1424465531,-19.441111,-40.425278,"cdround,gass84",22691990,235,100,65,1616,310,158,152,248,213,256,213,1205,197,31,57,562,121,385,121
"2",2,"Maytenus brasiliensis",1090699521,-18.182444,-40.475333,"gass84,iddatunl",22432789,237,102,68,1501,311,162,149,249,216,256,216,1044,172,35,51,457,122,322,122
"3",3,"Maytenus brasiliensis",1090884141,-20.891944,-41.7125,"gass84",22994359,203,123,65,1953,292,103,189,220,177,225,176,1270,226,25,66,619,81,473,102
"4",4,"Maytenus brasiliensis",1086916976,-24.3925,-48.626111,"gass84",23719953,173,103,54,3016,262,72,190,209,134,209,133,1409,196,54,40,550,190,550,213
"5",5,"Maytenus brasiliensis",1090698667,-19.982222,-40.539444,"gass84,iddatunl",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"6",7,"Maytenus brasiliensis",1090875408,-20.364722,-41.473056,"gass84,iddatunl",22882045,180,121,65,1826,267,82,185,196,159,200,155,1377,229,27,62,661,105,502,123
"7",8,"Maytenus brasiliensis",1123826805,-15.174167,-39.339444,"gass84",21810736,218,73,64,1169,273,159,114,227,215,232,201,1240,143,77,18,371,243,342,297
"8",9,"Maytenus brasiliensis",1090520577,-16.333333,-39.133333,"gass84",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"9",10,"Maytenus brasiliensis",1424371001,-22.474444,-42.7625,"cdround,gass84",23322654,231,96,58,2173,312,147,165,257,203,259,203,1356,212,34,55,576,113,536,113
"10",11,"Maytenus brasiliensis",1424371040,-22.491389,-42.931944,"cdround,gass84",23322650,208,100,57,2225,292,119,173,235,179,237,179,1646,274,39,59,736,132,670,132
"11",12,"Maytenus brasiliensis",1291011908,-19.160833,-42.788889,"gass84,iddatunl",22631454,225,120,64,1985,309,123,186,241,196,247,196,1309,271,12,81,722,41,505,41
"12",13,"Maytenus brasiliensis",1424306083,-15.161944,-39.343611,"cdround,gass84,rdatm",21802096,217,73,64,1161,272,159,113,226,215,231,201,1259,144,78,18,374,247,346,308
"13",14,"Maytenus brasiliensis",1086911710,-24.517778,-48.669722,"gass84",23745872,194,103,52,3154,285,90,195,232,153,232,153,1388,189,57,38,532,215,532,227
