"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Handroanthus chrysotrichus",1702658297,-7.30372,-47.04153,"gass84,preneglon",20177592,258,115,72,460,338,180,158,254,261,264,254,1447,229,8,69,662,39,63,662
"2",2,"Handroanthus chrysotrichus",1585334169,-21.80139,-41.86139,"cdround,gass84",23184436,186,104,61,2062,265,95,170,203,159,213,159,1406,233,33,57,633,115,519,115
"3",3,"Handroanthus chrysotrichus",1671186487,-22.29917,-41.76722,"cdround,gass84",23288118,229,87,58,1919,299,151,148,244,205,254,205,1132,177,41,43,454,129,344,129
"4",4,"Handroanthus chrysotrichus",1819183210,-22.75389,-41.99694,"cdround,gass84",23383153,229,68,56,1735,290,169,121,241,208,252,208,908,124,39,34,326,121,262,121
"5",5,"Handroanthus chrysotrichus",1264695865,-10.1519,-36.3821,"gass84",20765367,247,83,68,1393,310,188,122,243,258,261,226,1355,237,30,65,649,107,219,499
"6",6,"Handroanthus chrysotrichus",1503283920,28.1583,-82.6369,"gass84",12824097,222,109,46,4665,328,95,233,275,197,276,158,1292,211,52,51,579,189,551,214
"7",7,"Handroanthus chrysotrichus",1702664632,-18.18278,-43.5375,"gass84,iddatunl",22432716,192,106,61,1731,280,107,173,207,173,211,168,1448,330,9,86,818,30,562,50
"8",8,"Handroanthus chrysotrichus",1801096924,-18.23611,-43.58722,"gass84,iddatunl",22441354,189,103,60,1704,277,107,170,203,171,208,165,1483,342,9,86,835,32,572,53
"9",9,"Handroanthus chrysotrichus",1324597181,-25.15511,-53.84767,"gass84",23875348,187,131,60,3021,293,76,217,223,158,223,147,1868,229,97,23,557,376,557,402
"10",10,"Handroanthus chrysotrichus",1621081251,-22.76467,-41.87958,"gass84",23383155,229,68,56,1735,289,168,121,241,207,252,207,915,123,39,33,327,124,258,124
"11",11,"Handroanthus chrysotrichus",1621081254,-19.81878,-40.68594,"gass84",22769744,236,104,65,1672,314,155,159,250,214,257,214,1191,203,31,59,565,113,382,113
