"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Myrcia pubipetala",1563171370,-26.93306,-49.37778,"cdround,gass84",24246975,204,97,51,2983,301,114,187,239,166,240,166,1567,181,90,22,507,292,496,292
"2",2,"Myrcia pubipetala",1585201731,-24.8586,-48.7169,"gass84",23814991,176,95,52,2976,262,81,181,211,137,211,136,1457,198,69,31,522,245,522,268
"3",3,"Myrcia pubipetala",1094717445,-28.15639,-49.39222,"cdround,gass84",24497535,172,98,52,2869,266,80,186,208,137,208,135,1556,191,92,23,516,288,516,318
"4",4,"Myrcia pubipetala",1671706618,-24.70028,-48.75722,"gass84,iddatunl",23780430,221,103,52,3236,312,116,196,260,189,260,179,1417,195,55,39,555,216,555,238
"5",5,"Myrcia pubipetala",1316183652,-24.0404,-47.581,"gass84,iddatunl",23642219,174,99,57,2503,255,82,173,204,141,205,141,1835,278,67,47,754,206,717,206
"6",6,"Myrcia pubipetala",1077413224,-28.71083,-49.49944,"cdround,gass84",24618493,194,107,53,3079,290,90,200,233,159,233,155,1331,158,78,23,439,250,439,268
"7",7,"Myrcia pubipetala",1077413192,-26.91361,-49.42139,"cdround,gass84",24238334,169,102,54,2924,264,76,188,205,133,205,132,1575,184,91,21,503,301,503,323
"8",8,"Myrcia pubipetala",1094925117,-25.95139,-48.6325,"gass84",24039633,210,74,47,2746,290,134,156,246,175,246,175,1920,280,84,41,789,265,789,265
"9",10,"Myrcia pubipetala",1424489812,-25.95,-48.61667,"cdround,gass84",24039634,210,73,47,2753,289,135,154,246,175,246,175,1943,283,85,41,800,268,800,268
"10",11,"Myrcia pubipetala",1424498189,-25.06917,-48.79833,"cdround,gass84,rdatm",23858189,180,94,52,3014,266,86,180,216,141,216,140,1587,215,74,31,570,261,570,285
"11",12,"Myrcia pubipetala",1077413214,-26.53194,-49.04194,"cdround,gass84",24160583,190,92,51,2883,279,102,177,226,156,226,153,1622,209,84,27,570,287,570,292
"12",13,"Myrcia pubipetala",1077413236,-26.99944,-48.96028,"cdround,gass84",24255625,197,92,50,2986,287,104,183,234,162,234,158,1620,199,84,25,549,288,549,294
"13",14,"Myrcia pubipetala",1087386992,-23.64222,-46.61472,"gass84",23564482,181,96,59,2191,256,94,162,207,152,208,152,1402,228,37,57,634,129,606,129
"14",15,"Myrcia pubipetala",1135946065,-24.07,-47.8,"gass84",23650853,186,100,56,2605,269,91,178,217,151,217,151,1494,224,52,48,617,172,597,172
"15",16,"Myrcia pubipetala",1095356965,-29.44722,-49.92083,"gass84",24765362,186,72,46,2840,264,110,154,187,152,223,150,1478,144,99,10,396,334,390,359
"16",17,"Myrcia pubipetala",1424462616,-22.89055,-44.24028,"cdround,gass84,rdatm",23409019,181,116,61,2257,265,76,189,207,150,208,150,1518,253,27,66,731,100,670,100
"17",18,"Myrcia pubipetala",1143421893,-25.64389,-48.60472,"cdround,gass84",23979154,203,76,48,2865,285,127,158,240,167,240,167,2057,291,81,43,857,274,857,274
"18",19,"Myrcia pubipetala",1077478397,-25.02589,-47.89258,"gass84,iddatunl",23849571,226,87,50,2875,310,138,172,262,189,262,189,2429,367,82,45,1010,303,1010,303
"19",20,"Myrcia pubipetala",1275070836,-19.5434,-40.3234,"gass84,iddatunl",22717913,243,95,63,1685,317,167,150,256,223,265,220,1177,193,32,55,543,126,364,127
"20",21,"Myrcia pubipetala",1086684409,-19.909,-40.543,"gass84,iddatunl",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"21",22,"Myrcia pubipetala",1585334133,-22.45278,-42.99972,"cdround,gass84,rdatm,txmatfuz",23314009,179,98,57,2177,260,90,170,205,151,207,151,1728,302,41,61,794,139,705,139
"22",24,"Myrcia pubipetala",1090878620,-18.5933,-39.7322,"gass84,iddatunl",22519207,240,81,61,1562,306,175,131,245,219,260,219,1329,184,59,38,501,203,357,203
