"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Myrcia anceps",1837800752,-21.931667,-41.928333,"cdround,gass84",23210354,189,102,60,2098,268,98,170,206,161,217,161,1424,236,32,58,640,117,531,117
"2",3,"Myrcia anceps",1094915882,-9.358611,-64.658889,"gass84,iddatunl",20600529,261,105,75,572,330,191,139,259,258,268,254,1954,280,29,58,808,103,293,170
"3",4,"Myrcia anceps",1090880010,-20.081667,-43.506389,"gass84,iddatunl",22821516,184,115,64,1907,262,85,177,201,157,205,157,1529,326,13,83,832,47,649,58
"4",5,"Myrcia anceps",1123813254,-20.058611,-40.470639,"gass84",22821589,238,91,62,1683,311,166,145,252,217,260,217,1165,194,40,51,520,143,336,143
"5",6,"Myrcia anceps",1424242495,-22.532222,-42.346111,"cdround,gass84,rdatm",23331304,231,88,59,1952,304,155,149,246,205,256,205,1156,180,33,49,471,110,419,110
"6",7,"Myrcia anceps",1123810089,-20.103333,-40.441944,"gass84",22830230,241,88,61,1689,314,172,142,256,220,263,220,1148,191,42,49,505,148,322,148
"7",9,"Myrcia anceps",1123811364,-20.129167,-40.554167,"gass84",22838867,211,97,63,1665,287,134,153,225,190,232,189,1271,202,42,50,562,149,387,161
"8",10,"Myrcia anceps",912287094,-21.43,-42.96,"gass84",23106649,217,121,63,2227,305,114,191,237,187,243,186,1403,277,18,77,720,58,602,74
"9",11,"Myrcia anceps",1123801707,-19.9075,-40.553056,"gass84",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"10",12,"Myrcia anceps",1265912399,-20.289722,-40.5175,"gass84,iddatunl",22864788,217,93,62,1677,292,143,149,231,196,238,195,1242,197,44,48,540,153,365,167
"11",13,"Myrcia anceps",1424076143,-22.579722,-42.994444,"cdround,gass84",23339929,229,94,56,2255,311,145,166,256,200,258,200,1475,217,41,53,610,132,587,132
"12",14,"Myrcia anceps",1090867751,-20.291111,-40.835,"gass84,iddatunl",22864780,196,105,63,1739,277,112,165,211,176,218,173,1314,210,37,53,595,134,427,150
"13",15,"Myrcia anceps",1424118692,-22.376389,-42.292778,"cdround,gass84,iddatunl,rdatm",23305385,193,98,59,2022,274,109,165,216,168,219,166,1420,238,26,62,643,100,582,127
"14",16,"Myrcia anceps",1265912237,-19.816667,-43.666667,"gass84,iddatunl",22769672,184,116,66,1785,263,88,175,199,161,203,157,1542,327,11,84,843,40,652,54
"15",17,"Myrcia anceps",1123793644,-20.363333,-40.659167,"gass84",22882065,219,96,62,1712,296,143,153,234,198,241,197,1225,196,41,49,539,143,367,159
"16",18,"Myrcia anceps",1265912935,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"17",19,"Myrcia anceps",1098130737,-20.3721180444895,-41.2439323195849,"cdrep,iddatunl",22882051,204,116,64,1825,290,111,179,219,182,224,178,1274,214,27,60,608,104,443,121
"18",20,"Myrcia anceps",1424362528,-22.583333,-43.033333,"cdround,gass84",23339928,227,95,57,2253,309,143,166,255,198,257,198,1536,226,43,53,638,138,615,138
"19",21,"Myrcia anceps",1097652248,-19.83305,-43.726389,"cdround,iddatunl",22769671,198,116,66,1839,276,101,175,213,174,217,170,1468,322,10,86,822,34,622,49
"20",22,"Myrcia anceps",1213624944,-19.82,-43.96,"gass84,iddatunl",22769665,213,118,67,1724,290,116,174,227,193,231,188,1376,300,10,88,787,33,579,48
"21",23,"Myrcia anceps",1228234653,-22,-42.5,"gass84",23227621,207,114,61,2143,297,112,185,231,180,233,178,1448,272,18,72,705,72,617,93
"22",24,"Myrcia anceps",1097860664,-18.9729787114355,-49.4655833228074,"cdrep",22596733,239,128,71,1472,318,138,180,249,221,251,215,1365,264,9,78,701,30,340,58
"23",25,"Myrcia anceps",912233632,-22.7,-43.15,"gass84",23365845,227,89,56,2258,305,147,158,256,198,256,198,1468,201,46,49,586,145,586,145
"24",27,"Myrcia anceps",912287113,-22.62,-42.38,"gass84",23348583,231,84,57,1936,303,157,146,246,206,256,206,1131,171,35,47,449,114,403,114
"25",28,"Myrcia anceps",912233599,-22.37,-41.77,"gass84,rdativ",23296758,229,85,58,1892,298,153,145,244,205,254,205,1130,176,41,42,450,132,338,132
"26",29,"Myrcia anceps",1587326324,-9.321111,-64.677777,"cdround,gass84",20591888,262,105,76,555,330,192,138,260,258,268,255,1942,279,28,58,804,101,292,167
"27",31,"Myrcia anceps",912233608,-22.9,-43.05,"gass84,rdativ",23409047,228,83,56,2061,302,154,148,253,203,256,203,1307,164,53,39,478,162,470,162
