"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Swartzia apetala",1837389095,-17.376683,-56.490428,"gass84",22268245,262,116,65,1771,343,166,177,276,238,277,234,1248,212,19,64,585,64,555,104
"2",2,"Swartzia apetala",1503740931,-22.922222,-42.400278,"cdround,gass84,rdatm",23417703,231,72,56,1857,296,168,128,245,208,256,208,1000,134,42,34,354,131,312,131
"3",3,"Swartzia apetala",1806875303,-13.66475,-40.178278,"gass84,iddatunl",21491036,208,81,67,1341,269,149,120,219,193,223,189,775,120,30,40,290,107,250,125
"4",4,"Swartzia apetala",1819182761,-22.293333,-41.788333,"cdround,gass84",23288118,229,87,58,1919,299,151,148,244,205,254,205,1132,177,41,43,454,129,344,129
"5",5,"Swartzia apetala",1455752646,-11.783333,-37.933333,"gass84,iddatunl",21102290,237,90,68,1483,305,174,131,233,234,253,216,1204,182,52,41,478,186,233,382
"6",6,"Swartzia apetala",1423925574,-22.931667,-42.602778,"cdround,gass84",23417698,232,77,56,1970,301,164,137,247,208,259,208,1096,145,45,36,388,139,364,139
"7",7,"Swartzia apetala",1801097568,-17.894291,-43.749833,"gass84,iddatunl",22372231,194,111,64,1683,279,106,173,208,175,212,170,1361,309,7,87,773,24,537,43
"8",8,"Swartzia apetala",1413714225,-10.756333,-37.341583,"cdround,gass84",20894944,235,74,66,1338,291,180,111,222,245,250,216,1303,218,39,59,606,130,194,522
"9",9,"Swartzia apetala",1563895381,-18.197778,-43.586944,"cdround,gass84",22432714,189,104,60,1699,276,105,171,203,170,207,164,1471,336,9,86,828,32,569,52
"10",10,"Swartzia apetala",1455752796,-15.433333,-39.1,"gass84,iddatunl",21862582,239,72,64,1149,292,181,111,245,229,252,223,1525,158,91,13,426,320,400,365
"11",11,"Swartzia apetala",1500373846,-4.533333,-39.466667,"gass84,iddatunl",19598893,231,91,78,616,292,176,116,227,236,239,223,989,215,6,91,582,22,110,296
"12",12,"Swartzia apetala",1638342214,-11.557778,-40.905833,"gass84",21059019,214,104,71,1517,286,141,145,226,209,229,191,734,100,23,39,258,91,242,137
"13",13,"Swartzia apetala",1500373881,-11.583333,-39.183333,"gass84,iddatunl",21059060,226,99,70,1538,300,159,141,240,216,243,204,581,71,20,33,195,74,174,113
"14",14,"Swartzia apetala",1094931897,-14.489722,-39.046944,"gass84",21663863,240,63,64,950,289,192,97,242,237,252,227,1962,207,120,17,568,382,498,543
"15",15,"Swartzia apetala",1264695886,-11.0429,-37.1944,"gass84,iddatunl",20955428,255,65,69,1038,302,208,94,251,263,267,240,1367,252,45,61,645,141,236,466
"16",16,"Swartzia apetala",1424512902,-21.794167,-41.4475,"cdround,gass84",23184446,233,96,58,2058,314,150,164,249,207,260,207,1081,178,27,53,467,91,353,91
"17",17,"Swartzia apetala",1143414178,-11.0053,-37.1223,"gass84",20946790,256,60,68,972,300,212,88,252,263,267,242,1418,257,43,59,660,138,256,475
"18",18,"Swartzia apetala",1143413909,-10.529179,-37.03148,"gass84",20843112,249,78,65,1455,309,190,119,235,260,264,228,1233,221,34,63,577,107,186,474
