"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Annona sylvatica",1837380494,-27.53944,-49.67944,"cdround,gass84",24367928,185,103,53,3098,284,90,194,224,148,224,146,1517,179,86,21,480,283,480,312
"2",2,"Annona sylvatica",1837380341,-27.45056,-49.86167,"cdround,gass84",24350644,183,105,53,3136,283,86,197,222,145,222,143,1502,172,86,20,461,289,461,317
"3",3,"Annona sylvatica",1837381326,-26.91,-49.77,"gass84",24238326,179,108,54,3089,280,82,198,217,141,217,140,1503,170,86,19,467,294,462,316
"4",4,"Annona sylvatica",1668717606,-30.19028,-51.12222,"gass84",24920854,189,93,47,3451,292,98,194,146,224,232,146,1445,141,98,11,406,318,351,390
"5",5,"Annona sylvatica",1563172171,-27.90194,-51.03361,"cdround,gass84",24445656,167,107,54,3052,266,69,197,151,165,204,128,1682,170,117,11,474,378,437,405
"6",6,"Annona sylvatica",1657213262,-10.29143,-36.27417,"gass84",20791290,247,79,69,1272,306,192,114,244,253,261,229,1395,245,33,64,672,112,241,495
"7",7,"Annona sylvatica",1676476927,-24.75964,-52.12694,"gass84",23797629,188,118,60,2776,280,85,195,221,161,221,151,1631,201,82,29,551,320,551,348
"8",8,"Annona sylvatica",1676469284,-26.77333,-49.03694,"cdround,gass84",24212424,188,92,51,2867,279,100,179,224,154,224,152,1640,205,87,26,562,295,562,304
"9",9,"Annona sylvatica",1252590285,-24.37103,-51.95906,"gass84",23711233,199,120,60,2797,292,94,198,232,173,232,161,1443,194,74,29,486,283,486,310
"10",10,"Annona sylvatica",1658209202,-24.22157,-51.57326,"gass84",23685323,196,127,61,2886,293,88,205,230,195,230,158,1604,202,78,29,555,310,555,338
"11",11,"Annona sylvatica",1570749800,-20.11556,-40.90306,"gass84",22830219,191,108,64,1710,272,105,167,205,170,211,168,1342,215,36,55,615,133,446,146
"12",13,"Annona sylvatica",1423937591,-22.37833,-42.83111,"cdround,gass84,iddatunl,rdatm",23305373,170,99,58,2091,251,83,168,195,143,197,143,1644,287,37,62,757,126,670,148
"13",14,"Annona sylvatica",1275056362,-24.41349,-54.14017,"gass84",23719821,211,126,59,3020,313,100,213,231,185,246,169,1599,188,83,22,488,297,481,357
"14",15,"Annona sylvatica",1077481519,-24.69303,-54.23381,"gass84",23780299,209,128,58,3259,313,94,219,229,178,247,165,1633,207,86,23,499,301,478,355
"15",16,"Annona sylvatica",1077393511,-27.54028,-50.03944,"cdround,gass84",24367920,164,106,53,3054,264,66,198,201,126,202,125,1515,166,92,17,444,305,443,336
"16",17,"Annona sylvatica",1077481749,-23.86678,-52.01361,"gass84",23607552,209,122,61,2890,302,102,200,243,182,243,170,1460,201,66,37,522,239,522,284
"17",18,"Annona sylvatica",1275056337,-24.25419,-52.50342,"gass84",23693940,193,120,62,2679,285,92,193,225,169,225,157,1674,203,87,27,546,314,546,376
"18",19,"Annona sylvatica",1095182641,-24.42831,-52.84283,"gass84",23728492,201,121,60,2916,297,96,201,235,174,235,162,1600,226,78,33,546,297,546,350
"19",20,"Annona sylvatica",1585194417,-15.25,-39.41806,"gass84,txmatfuz",21828014,235,75,65,1168,290,175,115,244,231,248,218,1246,141,66,22,384,232,347,272
"20",21,"Annona sylvatica",1676476860,-24.00611,-52.25694,"gass84",23642106,206,115,60,2801,296,105,191,239,169,239,168,1492,187,74,28,512,263,512,301
"21",22,"Annona sylvatica",1316168019,-25.4817,-53.115,"gass84,iddatunl",23944486,189,135,58,3325,299,70,229,229,146,229,146,1827,223,98,26,583,351,583,351
"22",23,"Annona sylvatica",1316167963,-25.43118,-53.05502,"gass84,iddatunl",23935847,185,134,59,3245,294,68,226,224,143,224,143,1803,218,98,25,564,350,564,350
