"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Cupania furfuracea",1090582454,-23.2217,-45.31,"gass84",23478113,179,106,60,2222,256,80,176,205,149,206,149,1456,242,27,64,688,110,662,110
"2",2,"Cupania furfuracea",1090580857,-23.360616,-45.109767,"gass84,iddatunl",23504038,174,106,59,2214,253,76,177,200,144,202,144,1860,280,49,56,825,171,789,171
"3",3,"Cupania furfuracea",1094905795,-17.775,-39.361389,"gass84",22346416,244,75,62,1388,305,185,120,249,261,261,225,1480,188,76,23,484,312,312,324
"4",4,"Cupania furfuracea",1320615818,-15.3961,-39.5683,"gass84,preneglat",21853931,215,79,65,1269,273,153,120,225,211,229,197,1105,137,65,23,353,217,293,244
"5",6,"Cupania furfuracea",1090580535,-22.9056,-47.0608,"gass84,iddatunl",23408951,193,116,63,2379,272,89,183,218,160,218,160,1315,223,26,64,632,102,574,102
"6",7,"Cupania furfuracea",1123816933,-20.082778,-40.574722,"gass84",22821587,214,97,63,1674,290,137,153,228,193,235,192,1265,203,40,51,565,145,387,155
"7",8,"Cupania furfuracea",1090577051,-23.373125,-45.082063,"gass84",23504039,182,105,59,2212,261,84,177,208,152,210,152,1969,290,56,54,857,188,820,188
"8",9,"Cupania furfuracea",1123817500,-20.100556,-40.529444,"gass84",22830228,242,91,62,1689,316,171,145,257,221,264,221,1150,193,40,51,514,140,330,140
"9",10,"Cupania furfuracea",1089103646,-23.1932,-45.0404,"gass84,iddatunl",23469480,153,111,60,2211,231,49,182,178,122,180,122,1691,269,34,63,795,132,744,132
"10",15,"Cupania furfuracea",1123811357,-19.353611,-40.516944,"gass84",22674708,230,103,66,1575,306,152,154,243,209,250,209,1215,198,31,58,570,117,397,117
"11",16,"Cupania furfuracea",1123809996,-19.275833,-40.463333,"gass84",22657429,232,102,66,1555,308,155,153,244,211,252,211,1206,195,31,58,564,117,393,117
"12",17,"Cupania furfuracea",1123811377,-20.134167,-40.550833,"gass84",22838867,211,97,63,1665,287,134,153,225,190,232,189,1271,202,42,50,562,149,387,161
"13",19,"Cupania furfuracea",1424423009,-22.935,-44.346667,"cdround,gass84,rdatm",23417656,232,85,56,1975,309,159,150,255,208,258,208,1781,260,61,47,725,189,696,189
"14",20,"Cupania furfuracea",1424137570,-22.451667,-42.996944,"cdround,gass84,iddatunl",23314009,179,98,57,2177,260,90,170,205,151,207,151,1728,302,41,61,794,139,705,139
"15",21,"Cupania furfuracea",1424242444,-22.532222,-42.346111,"cdround,gass84,rdatm",23331304,231,88,59,1952,304,155,149,246,205,256,205,1156,180,33,49,471,110,419,110
"16",22,"Cupania furfuracea",1123803504,-20.069167,-40.725556,"gass84",22821583,203,103,63,1683,282,121,161,217,182,224,181,1303,209,38,53,591,138,418,150
"17",23,"Cupania furfuracea",1123804093,-19.9075,-40.553056,"gass84",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"18",24,"Cupania furfuracea",1123797244,-19.984167,-40.583333,"gass84",22804307,204,100,64,1647,281,126,155,218,184,225,183,1303,206,41,51,581,148,407,158
"19",25,"Cupania furfuracea",1424118237,-23.65,-45.95,"gass84,iddatunl",23564498,167,93,57,2290,241,79,162,194,137,196,137,2310,294,90,39,866,307,838,307
"20",26,"Cupania furfuracea",1123795954,-15.784444,-40.565278,"gass84",21931667,234,103,66,1683,307,151,156,247,218,252,210,838,151,22,62,401,79,270,80
"21",29,"Cupania furfuracea",1097545566,-22.557586,-42.28775,"cdround",23339946,231,84,58,1909,301,158,143,246,206,256,206,1099,168,34,47,439,111,382,111
"22",30,"Cupania furfuracea",1123792619,-19.971389,-40.530278,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"23",31,"Cupania furfuracea",1123793363,-19.931111,-40.683611,"gass84",22795664,203,103,64,1681,281,121,160,217,182,224,181,1308,209,38,53,594,139,421,149
"24",33,"Cupania furfuracea",1123790501,-19.914167,-40.472222,"gass84",22787029,215,97,63,1648,291,139,152,229,195,237,194,1265,202,40,51,566,146,389,153
"25",34,"Cupania furfuracea",1424176819,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"26",35,"Cupania furfuracea",1097120902,-22.6546564621181,-42.3918119950037,"cdrep",23357223,231,83,58,1936,302,159,143,247,207,257,207,1105,164,36,45,431,116,387,116
"27",36,"Cupania furfuracea",1090861135,-18.593333,-39.732222,"gass84",22519207,240,81,61,1562,306,175,131,245,219,260,219,1329,184,59,38,501,203,357,203
"28",37,"Cupania furfuracea",1097669124,-19.3949002236543,-40.071853011446,"cdrep",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"29",38,"Cupania furfuracea",1257501743,-3.833333,-58.5,"cdround,gass84,iddatunl",19451557,270,89,80,429,328,217,111,266,273,276,265,2256,303,86,45,899,272,290,874
"30",39,"Cupania furfuracea",1318763423,-5.5,-58.5,"gass84",19805797,266,98,73,374,333,199,134,261,264,271,261,2252,310,47,51,903,195,320,903
"31",40,"Cupania furfuracea",1317722693,-8.75,-50.42,"gass84",20479910,260,129,75,320,346,175,171,259,257,264,257,1732,273,7,69,748,34,267,71
"32",42,"Cupania furfuracea",1090518107,-10.134167,-40.550833,"gass84",20765267,222,117,74,1486,299,142,157,236,205,236,200,400,72,2,79,194,11,194,14
