"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Heisteria silvianii",1835735651,-22.35361,-43.73278,"cdround,gass84,preneglat,preneglon",23296711,201,108,62,2089,283,109,174,225,174,227,173,1448,257,20,70,707,74,644,99
"2",2,"Heisteria silvianii",1563408607,-28.6525,-49.63194,"gass84",24601209,172,102,53,2835,267,78,189,207,137,207,136,1525,173,98,18,477,304,477,332
"3",3,"Heisteria silvianii",1837394471,-25.2413,-48.6713,"gass84",23892752,217,86,47,3368,305,124,181,256,173,257,173,1998,284,68,44,822,259,786,259
"4",4,"Heisteria silvianii",1801099625,-27.98972,-49.23083,"cdround,gass84",24462979,175,93,51,2951,267,86,181,212,140,212,138,1576,203,88,26,541,282,541,309
"5",5,"Heisteria silvianii",1801099808,-26.53361,-49.04167,"cdround,gass84",24160583,190,92,51,2883,279,102,177,226,156,226,153,1622,209,84,27,570,287,570,292
"6",6,"Heisteria silvianii",1837394461,-25.1572,-48.2928,"gass84",23875481,197,84,48,3051,282,108,174,233,157,234,157,2048,291,73,41,826,278,767,278
"7",7,"Heisteria silvianii",1324591384,-2.55944,-44.31156,"gass84",19192697,270,78,84,433,320,228,92,267,276,276,265,1840,356,7,83,989,34,49,814
"8",8,"Heisteria silvianii",1423940459,-22.58083,-43.43528,"cdround,gass84,rdatm",23339918,201,101,60,2068,283,115,168,226,175,228,175,1804,282,47,56,789,159,729,159
"9",10,"Heisteria silvianii",1077412445,-26.87806,-49.40167,"cdround,gass84",24238335,182,100,53,2946,278,92,186,218,145,218,145,1575,180,90,22,507,296,504,318
"10",11,"Heisteria silvianii",1275058588,-26.92389,-49.4075,"cdround,gass84,iddatunl",24246975,204,97,51,2983,301,114,187,239,166,240,166,1567,181,90,22,507,292,496,292
"11",12,"Heisteria silvianii",1420315468,-23.44,-46.63083,"gass84",23521281,175,102,61,2172,254,87,167,201,147,202,147,1409,238,34,60,661,121,612,121
"12",14,"Heisteria silvianii",1077412423,-26.54806,-48.77667,"cdround,gass84",24169230,207,85,50,2830,291,121,170,244,171,244,171,1669,234,78,33,627,267,627,267
"13",15,"Heisteria silvianii",1094717323,-28.13694,-49.42139,"cdround,gass84",24497534,156,96,53,2731,249,70,179,189,122,189,122,1620,189,102,20,512,315,512,315
"14",16,"Heisteria silvianii",1135945892,-31.07849,-54.44965,"gass84",25102214,182,113,51,3619,302,84,218,198,221,223,136,1289,126,83,11,354,285,338,312
"15",17,"Heisteria silvianii",1087659545,-20.1,-43.69111,"gass84",22830152,172,116,67,1776,250,77,173,187,148,191,145,1605,339,14,82,862,52,686,62
"16",18,"Heisteria silvianii",1702664475,-22.68,-42.12,"gass84",23365870,230,74,57,1778,294,165,129,243,208,254,208,979,141,38,39,367,118,306,118
"17",20,"Heisteria silvianii",1563174708,-25.59889,-48.70806,"gass84",23970512,185,84,48,3034,269,97,172,221,146,222,146,2019,277,85,39,800,283,754,283
"18",21,"Heisteria silvianii",1077412432,-27.05917,-49.07833,"cdround,gass84",24272903,180,92,51,2891,271,92,179,216,145,216,143,1660,199,92,24,557,299,557,316
"19",23,"Heisteria silvianii",1077475634,-25.8135,-48.91458,"gass84",24013707,195,85,49,3024,280,107,173,232,156,232,156,1798,251,82,38,708,262,708,262
"20",24,"Heisteria silvianii",1090884197,-20.89389,-41.70889,"gass84",22994359,203,123,65,1953,292,103,189,220,177,225,176,1270,226,25,66,619,81,473,102
"21",26,"Heisteria silvianii",1570757495,-28.67806,-49.37,"cdround,gass84",24609856,194,107,53,3041,290,91,199,233,160,233,156,1363,162,78,24,458,250,458,266
"22",27,"Heisteria silvianii",1208835694,-13.03944,-41.36361,"gass84",21361408,201,116,72,1233,278,118,160,210,188,211,181,924,158,20,58,399,74,367,83
"23",28,"Heisteria silvianii",1089098996,-23.19492,-45.5643,"gass84,iddatunl",23469467,176,105,60,2226,252,78,174,202,145,203,145,1395,244,24,66,667,102,645,102
"24",29,"Heisteria silvianii",1077412434,-26.32111,-49.14611,"cdround,gass84",24117381,179,96,52,2925,269,87,182,215,143,215,141,1581,199,83,27,552,284,552,289
"25",30,"Heisteria silvianii",1090874912,-20.3458,-41.47306,"gass84",22882045,180,121,65,1826,267,82,185,196,159,200,155,1377,229,27,62,661,105,502,123
"26",31,"Heisteria silvianii",1094717520,-28.44361,-49.49861,"cdround,gass84",24558013,178,105,54,2897,275,81,194,215,143,215,141,1500,181,89,23,498,279,498,303
"27",32,"Heisteria silvianii",1095345827,-28.58139,-49.565,"gass84",24583931,185,108,54,2975,283,84,199,223,150,223,147,1439,173,85,23,477,269,477,290
"28",33,"Heisteria silvianii",1090521342,-16.33333,-39.13333,"gass84,txmatfuz",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"29",34,"Heisteria silvianii",1837108485,-26.36694,-49.23667,"gass84",24126019,167,100,53,2902,259,72,187,202,130,202,129,1565,189,86,25,528,292,528,301
"30",35,"Heisteria silvianii",1077412474,-26.96667,-49.28805,"cdround,gass84",24255618,200,95,51,2926,297,112,185,235,164,236,164,1605,187,92,22,521,296,512,296
"31",36,"Heisteria silvianii",1086672162,-25,-48,"gass84,txmatfuz",23849569,227,87,50,2893,312,138,174,263,190,263,190,2385,361,78,45,993,295,993,295
"32",37,"Heisteria silvianii",1077412426,-26.91944,-49.27861,"cdround,gass84,iddatunl",24246978,204,94,50,2936,301,116,185,238,167,239,167,1602,188,93,22,520,298,509,298
"33",38,"Heisteria silvianii",1658202091,-17.61083,-53.26139,"gass84",22311522,227,127,69,1476,308,126,182,237,209,241,203,1654,269,14,69,773,58,463,90
"34",39,"Heisteria silvianii",1570757573,-26.93917,-49.15472,"cdround,gass84",24246981,199,93,51,2920,292,111,181,234,163,234,162,1609,192,89,23,528,295,525,310
"35",40,"Heisteria silvianii",1077412438,-27.00056,-49.05083,"cdround,gass84",24264263,188,93,51,2920,279,99,180,224,152,224,151,1646,197,90,24,549,296,549,310
"36",41,"Heisteria silvianii",1499623419,-26.73,-48.69444,"gass84",24203792,205,89,50,2876,290,114,176,242,168,242,168,1639,225,78,31,605,265,605,265
"37",42,"Heisteria silvianii",1077412488,-27.45,-48.87,"gass84",24350668,168,84,49,2851,253,84,169,203,133,203,131,1699,222,92,27,597,297,597,316
"38",43,"Heisteria silvianii",1499623427,-27.18028,-49.23056,"gass84",24298819,176,95,52,2935,269,87,182,212,140,212,139,1630,196,92,23,537,298,537,321
"39",44,"Heisteria silvianii",1077412422,-27.18194,-48.87111,"cdround,gass84",24298828,193,89,49,2995,281,101,180,231,158,231,154,1663,205,88,27,575,286,575,292
"40",45,"Heisteria silvianii",1086908010,-23.45361,-46.76167,"gass84",23521278,182,102,61,2184,260,93,167,207,153,208,153,1364,232,34,61,642,120,598,120
"41",46,"Heisteria silvianii",1086960999,-23.39806,-46.60639,"gass84",23512642,172,103,60,2229,251,81,170,198,142,199,142,1438,245,34,61,678,120,628,120
"42",47,"Heisteria silvianii",1089103558,-23.193,-45.0406,"gass84,iddatunl",23469480,153,111,60,2211,231,49,182,178,122,180,122,1691,269,34,63,795,132,744,132
"43",49,"Heisteria silvianii",1089089261,-23.2159,-45.0503,"gass84,iddatunl",23478119,144,110,60,2200,221,40,181,169,114,171,114,1828,291,40,61,849,151,795,151
"44",50,"Heisteria silvianii",1213568003,-16.7748,-47.9404,"gass84",22138850,224,133,71,1307,302,117,185,231,209,235,203,1330,235,9,74,646,39,366,52
"45",51,"Heisteria silvianii",1090577257,-23.36701,-45.08351,"gass84",23504038,174,106,59,2214,253,76,177,200,144,202,144,1860,280,49,56,825,171,789,171
"46",52,"Heisteria silvianii",1089091227,-23.27104,-46.45566,"gass84,iddatunl",23486726,173,104,60,2259,251,80,171,200,143,201,143,1410,244,30,63,673,110,627,110
"47",54,"Heisteria silvianii",1090576761,-23.37322,-45.08205,"gass84",23504039,182,105,59,2212,261,84,177,208,152,210,152,1969,290,56,54,857,188,820,188
"48",55,"Heisteria silvianii",1086907969,-23.46056,-46.75694,"gass84",23529918,183,101,60,2175,261,95,166,209,154,210,154,1373,231,35,59,640,123,599,123
"49",56,"Heisteria silvianii",1090870698,-20.32972,-40.29222,"gass84",22873433,247,76,58,1675,317,186,131,261,227,269,227,1125,183,53,43,466,172,285,172
"50",57,"Heisteria silvianii",1087518478,-26.44614,-48.81669,"gass84",24143309,209,82,49,2820,292,125,167,246,173,246,173,1688,240,77,34,643,265,643,265
"51",58,"Heisteria silvianii",1123809670,-19.82361,-40.51056,"gass84",22769748,207,100,64,1637,283,129,154,221,186,228,186,1300,206,40,52,584,147,408,153
"52",59,"Heisteria silvianii",1086907704,-23.96667,-47.1,"gass84",23633590,176,94,56,2373,253,88,165,204,145,206,145,1945,293,70,46,787,223,775,223
"53",60,"Heisteria silvianii",1090575226,-23.4339,-45.0711,"gass84",23521319,225,94,55,2284,306,136,170,253,196,255,196,2525,334,84,44,978,280,948,280
"54",61,"Heisteria silvianii",1089086196,-24.54,-47.56,"gass84,iddatunl",23745899,217,90,52,2662,299,127,172,251,183,251,183,1733,245,73,40,693,237,693,237
"55",62,"Heisteria silvianii",1424136774,-22.44889,-43.01306,"cdround,gass84",23314008,149,97,60,1919,226,65,161,172,124,174,124,1795,299,44,59,809,146,726,166
"56",64,"Heisteria silvianii",1123802209,-19.9075,-40.55306,"gass84",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"57",66,"Heisteria silvianii",1077412425,-26.92139,-49.07194,"cdround,gass84,iddatunl",24246983,201,92,50,2981,291,110,181,238,165,238,162,1575,193,81,25,529,284,529,293
"58",67,"Heisteria silvianii",1077412439,-27.025,-49.13278,"cdround,gass84,iddatunl",24264261,180,94,51,2911,273,92,181,216,145,216,143,1641,194,92,24,544,299,544,318
"59",68,"Heisteria silvianii",1077412441,-27.05667,-49.08778,"cdround,gass84,iddatunl",24272902,180,93,51,2910,272,92,180,217,145,217,143,1652,197,92,24,551,299,551,317
"60",69,"Heisteria silvianii",1424050710,-22.58806,-43.46833,"cdround,gass84,rdatm",23348557,183,100,59,2045,262,95,167,208,156,209,156,1729,278,42,58,776,144,708,144
"61",71,"Heisteria silvianii",1424050760,-22.58555,-43.43805,"cdround,gass84",23348558,224,102,60,2070,309,139,170,250,198,252,198,1871,276,55,51,771,183,745,183
"62",72,"Heisteria silvianii",1837449028,-25.3,-48.31667,"gass84,iddatunl",23910041,218,79,48,2867,301,139,162,254,182,254,182,2219,318,80,43,921,292,921,292
"63",73,"Heisteria silvianii",1089113155,-22.54,-46.54,"gass84",23331204,192,119,65,2161,267,85,182,215,162,215,162,1468,267,27,68,725,105,657,105
