"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Marlierea silvatica",1570750472,-26.77667,-49.03778,"cdround,gass84",24212424,188,92,51,2867,279,100,179,224,154,224,152,1640,205,87,26,562,295,562,304
"2",2,"Marlierea silvatica",1077411999,-28.71,-49.77,"gass84",24618486,182,102,53,2930,278,86,192,220,147,220,145,1450,164,92,18,450,289,450,314
"3",3,"Marlierea silvatica",1077412018,-27.0975,-49.19389,"cdround,gass84",24281540,166,95,52,2863,259,78,181,202,131,202,130,1653,200,94,23,547,305,547,327
"4",4,"Marlierea silvatica",1135945992,-24.11056,-47.20472,"gass84,iddatunl",23659508,207,90,55,2473,283,120,163,238,175,238,175,1867,275,62,47,755,201,755,201
"5",5,"Marlierea silvatica",1077411978,-27.10139,-49.13611,"cdround,gass84",24281541,167,94,52,2852,258,78,180,202,132,202,130,1662,202,94,23,553,305,553,326
"6",6,"Marlierea silvatica",1089098950,-23.33033,-45.94528,"gass84,iddatunl",23495378,188,98,58,2265,263,96,167,214,157,215,157,1277,220,25,63,611,101,574,101
"7",7,"Marlierea silvatica",1077381552,-26.30056,-49.15417,"cdround,gass84",24117381,179,96,52,2925,269,87,182,215,143,215,141,1581,199,83,27,552,284,552,289
"8",8,"Marlierea silvatica",1077425983,-26.28361,-49.15056,"cdround,gass84",24108741,169,98,53,2907,259,75,184,204,133,204,131,1583,193,86,26,544,290,544,297
"9",9,"Marlierea silvatica",1077425978,-27.00694,-49.11806,"cdround,gass84",24264262,189,93,51,2918,282,101,181,225,154,225,152,1638,195,91,24,542,296,542,312
"10",10,"Marlierea silvatica",1077425989,-26.99806,-49.58944,"cdround,gass84",24255610,189,103,53,3050,289,97,192,226,151,227,151,1532,173,88,21,486,291,480,314
"11",11,"Marlierea silvatica",1272063044,-26.1925,-49.04778,"gass84,iddatunl",24091463,178,93,51,2914,266,86,180,213,142,213,140,1622,208,83,29,579,285,579,286
"12",13,"Marlierea silvatica",1077426007,-28.54944,-49.60389,"cdround,gass84",24583930,172,103,54,2833,268,78,190,208,138,208,137,1525,176,97,19,484,299,484,327
"13",14,"Marlierea silvatica",1077425940,-27.0575,-49.08167,"cdround,gass84",24272903,180,92,51,2891,271,92,179,216,145,216,143,1660,199,92,24,557,299,557,316
"14",15,"Marlierea silvatica",1077411977,-25.52778,-48.97222,"cdround,gass84",23953225,158,96,54,2714,243,68,175,190,123,190,122,1825,238,93,30,643,296,640,320
"15",17,"Marlierea silvatica",1077425959,-27.18,-49.68,"gass84",24298808,181,104,53,3049,280,87,193,218,144,219,142,1535,176,88,20,478,294,477,320
"16",18,"Marlierea silvatica",1087527273,-26.37056,-49.32028,"cdround,gass84",24126017,188,99,52,2976,282,95,187,224,151,224,150,1507,187,79,26,515,273,515,281
"17",22,"Marlierea silvatica",1089103499,-23.32556,-45.06778,"gass84,iddatunl",23495399,163,108,60,2218,241,61,180,188,132,190,132,1725,267,40,60,787,148,746,148
"18",23,"Marlierea silvatica",1123812238,-20.09389,-40.43222,"gass84",22830230,241,88,61,1689,314,172,142,256,220,263,220,1148,191,42,49,505,148,322,148
"19",24,"Marlierea silvatica",1077425997,-27.11667,-49.08139,"cdround,gass84",24281543,178,92,51,2897,269,90,179,214,143,214,141,1663,201,92,24,559,300,559,317
"20",25,"Marlierea silvatica",1123814130,-19.97139,-40.53028,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
