"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Vismia martiana",1503028719,-14.06667,-39.16667,"gass84",21577460,238,63,64,1074,287,189,98,224,231,250,222,2004,202,121,16,590,390,505,547
"2",2,"Vismia martiana",1077476927,-19.14911,-40.06483,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"3",4,"Vismia martiana",1090883286,-18.24222,-39.82167,"gass84",22441445,240,84,63,1495,306,174,132,252,220,259,220,1287,173,68,33,477,218,341,218
"4",5,"Vismia martiana",1089108184,-19.16358,-39.97828,"gass84,iddatunl",22631521,241,91,63,1622,313,170,143,254,221,262,219,1217,182,41,47,518,154,360,154
"5",6,"Vismia martiana",1094905570,-17.77444,-39.36139,"gass84,iddatunl",22346416,244,75,62,1388,305,185,120,249,261,261,225,1480,188,76,23,484,312,312,324
"6",8,"Vismia martiana",1094900245,-17.79972,-39.38944,"gass84,iddatunl",22355055,244,76,62,1362,305,184,121,249,226,261,226,1495,186,79,23,490,320,326,320
"7",9,"Vismia martiana",1123829682,-20.41556,-41.09472,"gass84",22890694,182,111,64,1780,265,92,173,197,161,202,157,1368,219,34,55,628,127,467,144
"8",10,"Vismia martiana",1090875854,-19.3911,-40.0722,"gass84",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"9",12,"Vismia martiana",1090867432,-19.32131,-40.07101,"gass84",22666079,241,92,63,1667,314,168,146,256,221,263,220,1207,186,37,51,531,142,362,145
"10",13,"Vismia martiana",1077234554,-16.26667,-39.01667,"gass84,iddatunl",22035384,242,74,66,1217,296,184,112,227,254,256,224,1615,206,69,31,582,263,270,516
"11",14,"Vismia martiana",1123830176,-19.16311,-39.88253,"gass84",22631523,242,89,63,1634,313,172,141,255,220,263,220,1232,182,45,45,513,164,356,164
"12",16,"Vismia martiana",1097275785,-19.8658,-40.47883,"gass84,iddatunl",22778389,218,98,64,1659,293,142,151,232,197,240,197,1257,202,39,52,565,143,388,150
"13",17,"Vismia martiana",1096933546,-19.20942,-39.96283,"gass84",22648801,241,91,63,1653,312,169,143,255,221,262,219,1219,184,41,48,523,153,359,154
"14",18,"Vismia martiana",1424213333,-20.15056,-40.44861,"cdround,gass84",22838870,247,85,61,1691,319,180,139,261,226,269,226,1122,188,43,49,491,149,307,149
"15",19,"Vismia martiana",1090867886,-19.93583,-40.6,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"16",22,"Vismia martiana",1424216411,-19.27417,-40.10222,"cdround,gass84,rdatm",22657438,241,93,63,1644,314,168,146,255,221,262,220,1202,186,36,51,533,138,364,141
"17",23,"Vismia martiana",1089101367,-19.5213,-40.342,"gass84,iddatunl",22709272,245,97,64,1656,320,169,151,258,223,267,223,1169,193,31,57,544,122,364,122
"18",25,"Vismia martiana",1123804329,-16.45083,-39.06472,"gass84",22069943,242,75,65,1234,298,184,114,227,256,256,224,1610,176,88,20,486,302,302,428
"19",26,"Vismia martiana",1094788943,-16.38694,-39.1825,"gass84,iddatunl",22061300,241,77,66,1269,297,181,116,226,256,256,222,1469,152,86,17,416,299,299,371
