"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Machaerium cantarellianum",1449776068,-22.695,-42.591389,"cdround,gass84,rdatm",23365858,219,88,57,2053,294,142,152,243,193,246,193,1291,197,38,50,526,126,484,126
"2",2,"Machaerium cantarellianum",1500100211,-22.709722,-42.736389,"cdround,gass84,rdatm",23374495,229,86,56,2097,304,152,152,254,202,257,202,1257,180,42,46,491,133,463,133
"3",3,"Machaerium cantarellianum",1638342057,-22.6125,-43.269722,"gass84,iddatunl",23348562,222,99,58,2180,306,137,169,249,194,250,194,1930,279,54,51,798,182,767,182
"4",4,"Machaerium cantarellianum",1135945957,-24.16651,-47.55755,"gass84",23668139,217,95,55,2582,298,126,172,248,183,249,183,1605,243,53,49,661,179,655,179
"5",5,"Machaerium cantarellianum",1135944425,-24.0525,-47.381388,"gass84",23650863,191,95,56,2493,270,101,169,221,158,222,158,1778,267,65,46,723,202,708,202
"6",6,"Machaerium cantarellianum",1135945969,-24.03059,-47.35173,"gass84",23642224,190,95,56,2457,270,101,169,220,158,221,158,1759,267,63,47,721,197,705,197
"7",7,"Machaerium cantarellianum",1087721206,-23.051194,-48.345083,"gass84",23443480,190,119,63,2291,275,89,186,216,159,216,159,1294,222,34,60,608,118,608,118
"8",8,"Machaerium cantarellianum",1094920937,-22.55,-42.5,"gass84",23339941,229,89,58,2013,304,153,151,253,203,256,203,1198,185,33,50,488,111,445,111
"9",9,"Machaerium cantarellianum",1087389881,-23.467,-46.1722,"gass84,iddatunl",23529932,170,97,58,2259,245,80,165,197,140,198,140,1544,241,41,55,678,145,652,145
"10",10,"Machaerium cantarellianum",1096931737,-19.154127,-40.082024,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"11",11,"Machaerium cantarellianum",1051226406,-22.38,-42.43,"gass84",23305382,174,98,58,2048,256,89,167,192,149,200,147,1453,251,32,62,662,110,584,135
"12",12,"Machaerium cantarellianum",1424239087,-22.3775,-42.482778,"cdround,gass84",23305381,174,99,59,2063,256,89,167,197,149,200,147,1455,254,31,62,667,108,588,133
"13",13,"Machaerium cantarellianum",1424236077,-20.100833,-40.538889,"cdround,gass84",22830228,242,91,62,1689,316,171,145,257,221,264,221,1150,193,40,51,514,140,330,140
"14",14,"Machaerium cantarellianum",1424233735,-22.390833,-42.591944,"cdround,gass84",23305378,190,101,59,2108,274,104,170,215,164,217,163,1487,260,29,64,690,103,616,127
"15",16,"Machaerium cantarellianum",1123816891,-20.082778,-40.574722,"gass84",22821587,214,97,63,1674,290,137,153,228,193,235,192,1265,203,40,51,565,145,387,155
"16",17,"Machaerium cantarellianum",1424252919,-18.047222,-39.624722,"cdround,gass84",22406890,243,79,63,1449,305,180,125,255,223,261,223,1516,190,83,27,524,291,374,291
"17",18,"Machaerium cantarellianum",1424183218,-22.487778,-43.296111,"cdround,gass84",23322641,167,95,58,2005,245,83,162,192,142,194,142,1806,298,44,59,815,148,738,148
"18",19,"Machaerium cantarellianum",1424183266,-22.483611,-43.267222,"cdround,gass84",23322642,167,95,58,2001,245,83,162,192,142,194,142,1820,300,45,58,817,153,740,153
"19",20,"Machaerium cantarellianum",1051226379,-22.59,-43.44,"gass84",23348558,224,102,60,2070,309,139,170,250,198,252,198,1871,276,55,51,771,183,745,183
"20",25,"Machaerium cantarellianum",1123803432,-19.9075,-40.553056,"gass84",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"21",26,"Machaerium cantarellianum",1423991954,-22.352222,-42.3825,"cdround,gass84",23296743,178,99,58,2064,261,92,169,196,153,204,151,1426,248,29,63,656,102,578,128
"22",27,"Machaerium cantarellianum",1424176173,-22.5,-42.25,"gass84,iddatunl,rdatm",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"23",28,"Machaerium cantarellianum",1123793462,-19.971389,-40.530278,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"24",29,"Machaerium cantarellianum",1123791522,-19.931111,-40.683611,"gass84",22795664,203,103,64,1681,281,121,160,217,182,224,181,1308,209,38,53,594,139,421,149
"25",30,"Machaerium cantarellianum",1097530237,-22.483,-42.883,"gass84",23322651,210,101,58,2232,294,121,173,237,181,239,181,1595,265,38,59,712,127,649,127
"26",31,"Machaerium cantarellianum",1090848906,-22.433333,-42.833333,"gass84,iddatunl",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"27",32,"Machaerium cantarellianum",1424183072,-22,-42.05,"gass84",23227631,192,103,60,2089,272,102,170,209,165,220,165,1439,242,29,60,654,109,555,109
"28",33,"Machaerium cantarellianum",1089055437,-22,-42.3,"gass84",23227625,211,110,61,2109,299,119,180,231,185,237,183,1424,258,21,68,674,81,586,103
"29",34,"Machaerium cantarellianum",1228300674,-22,-42.5,"gass84",23227621,207,114,61,2143,297,112,185,231,180,233,178,1448,272,18,72,705,72,617,93
"30",35,"Machaerium cantarellianum",1097105992,-22.6546564621181,-42.3918119950037,"cdrep,iddatunl",23357223,231,83,58,1936,302,159,143,247,207,257,207,1105,164,36,45,431,116,387,116
"31",36,"Machaerium cantarellianum",1090560276,-21.7642,-43.3503,"gass84",23175760,200,104,61,2005,282,112,170,222,174,224,174,1503,286,19,75,758,64,674,81
"32",37,"Machaerium cantarellianum",1090554267,-19.3911,-40.0722,"gass84",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"33",38,"Machaerium cantarellianum",1097333090,-18.996963,-40.10894,"iddatunl",22596958,240,96,65,1539,313,167,146,252,219,260,219,1194,180,39,49,514,142,364,142
"34",39,"Machaerium cantarellianum",1097507862,-20.761343,-42.868031,"cdround,iddatunl",22968412,202,118,62,2169,290,100,190,221,174,227,172,1253,247,19,75,657,63,483,75
"35",40,"Machaerium cantarellianum",1097420686,-23.654505,-46.621883,"",23564482,181,96,59,2191,256,94,162,207,152,208,152,1402,228,37,57,634,129,606,129
"36",41,"Machaerium cantarellianum",1097350575,-23.5441635944115,-46.6304063522203,"cdrep",23547201,184,98,60,2140,261,98,163,209,156,210,156,1345,221,35,58,617,126,575,126
"37",43,"Machaerium cantarellianum",1144721139,-23.53278,-46.63944,"gass84",23538561,187,99,61,2129,265,103,162,213,160,214,160,1362,224,35,57,623,129,587,129
