"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Tovomita paniculata",1252587530,-21.715278,-43.9075,"gass84",23167107,180,108,64,1899,258,90,168,202,155,203,155,1583,293,18,75,802,65,706,83
"2",2,"Tovomita paniculata",1090875168,-20.364722,-41.473056,"gass84",22882045,180,121,65,1826,267,82,185,196,159,200,155,1377,229,27,62,661,105,502,123
"3",3,"Tovomita paniculata",1087508939,-22.833333,-42.416667,"gass84",23391782,230,77,56,1916,298,162,136,244,205,255,205,1069,150,40,39,397,126,358,126
"4",4,"Tovomita paniculata",1090887677,-20.39713,-41.73517,"gass84",22890679,175,125,65,1871,264,73,191,191,153,195,148,1403,241,23,65,685,96,529,113
"5",5,"Tovomita paniculata",1087658388,-20.137167,-42.071583,"gass84",22838831,197,125,65,1946,284,93,191,214,173,218,169,1256,232,18,73,654,67,496,81
"6",6,"Tovomita paniculata",1086913692,-22.808333,-44.363333,"gass84",23391736,163,117,61,2221,245,56,189,189,133,190,133,1601,271,27,68,782,101,712,101
"7",7,"Tovomita paniculata",1424369474,-22.487222,-43.004722,"cdround,gass84",23322648,168,98,59,2027,247,82,165,193,142,195,142,1785,299,45,59,802,150,721,150
"8",8,"Tovomita paniculata",1087648321,-20.501667,-41.819167,"gass84",22916597,161,122,65,1828,248,62,186,177,140,181,135,1477,250,26,63,710,106,557,123
"9",9,"Tovomita paniculata",1424370969,-22.474444,-42.779444,"cdround,gass84,rdatm",23322654,231,96,58,2173,312,147,165,257,203,259,203,1356,212,34,55,576,113,536,113
"10",10,"Tovomita paniculata",1094880176,-22.483333,-42.983333,"gass84,iddatunl,preneglon",23322649,198,100,58,2200,281,110,171,225,170,227,170,1706,286,42,59,765,140,692,140
"11",12,"Tovomita paniculata",1291012545,-20.121389,-44.349167,"gass84",22830136,203,130,68,1871,285,94,191,219,181,222,175,1408,306,10,87,798,33,593,48
"12",13,"Tovomita paniculata",1087183201,-20.154722,-43.514722,"gass84",22838796,166,113,65,1816,244,72,172,182,142,186,140,1635,335,16,79,863,58,694,67
"13",14,"Tovomita paniculata",1702650668,-19.431861,-43.432861,"gass84,iddatunl",22691918,186,115,65,1864,267,91,176,202,162,207,159,1585,328,12,81,855,38,635,56
"14",15,"Tovomita paniculata",1089097224,-19.25547,-43.25583,"gass84,iddatunl",22657362,213,122,65,2040,296,109,187,230,184,235,184,1550,358,10,86,870,35,599,56
"15",16,"Tovomita paniculata",1087383839,-23.778986,-46.298025,"gass84",23590409,166,90,56,2324,240,81,159,194,136,196,136,2849,351,118,37,1027,371,1005,371
"16",18,"Tovomita paniculata",1424264239,-20.266667,-40.533333,"cdround,gass84",22864788,217,93,62,1677,292,143,149,231,196,238,195,1242,197,44,48,540,153,365,167
"17",19,"Tovomita paniculata",1424368264,-10.066667,-67.616667,"cdround,gass84,rdatm",20747338,260,107,74,742,327,183,144,263,254,266,248,1920,282,35,56,816,118,465,182
"18",20,"Tovomita paniculata",1702650667,-19.411222,-43.422472,"gass84,iddatunl",22683278,195,117,65,1904,277,98,179,212,170,216,168,1568,341,10,84,858,35,624,54
"19",21,"Tovomita paniculata",1086907913,-23.455556,-46.758056,"gass84",23521278,182,102,61,2184,260,93,167,207,153,208,153,1364,232,34,61,642,120,598,120
"20",22,"Tovomita paniculata",1090693646,-23.216667,-46.933333,"gass84,iddatunl",23478074,171,108,61,2281,249,74,175,197,139,197,139,1368,233,31,64,657,108,604,108
"21",24,"Tovomita paniculata",1086905470,-23.445139,-46.629833,"gass84",23521281,175,102,61,2172,254,87,167,201,147,202,147,1409,238,34,60,661,121,612,121
"22",25,"Tovomita paniculata",1090575709,-22.9239,-45.4617,"gass84",23417629,200,110,61,2275,278,98,180,226,168,227,168,1354,239,20,68,660,87,621,87
"23",26,"Tovomita paniculata",1423943447,-22.416667,-42.424167,"cdround,gass84,rdatm",23314022,191,98,59,2040,273,107,166,215,166,217,164,1419,241,29,61,643,104,577,130
"24",27,"Tovomita paniculata",1424266473,-21.7,-43.891667,"cdround,gass84,iddatunl",23158467,166,108,65,1810,243,77,166,186,142,187,141,1682,308,22,73,844,77,741,94
"25",28,"Tovomita paniculata",1090570072,-23.728088,-47.114699,"gass84",23581750,169,100,59,2307,247,78,169,196,138,197,138,1794,281,60,50,765,194,726,194
"26",29,"Tovomita paniculata",1089068353,-24.0228,-46.4928,"gass84",23642245,222,73,51,2298,291,150,141,252,193,252,193,2615,352,90,42,994,301,994,301
"27",30,"Tovomita paniculata",1135897033,-24.041222,-46.824417,"gass84",23642237,191,87,55,2366,265,108,157,221,160,221,160,2436,324,92,41,922,289,922,289
"28",31,"Tovomita paniculata",1090690328,-23.344267,-45.125,"gass84,iddatunl",23504038,174,106,59,2214,253,76,177,200,144,202,144,1860,280,49,56,825,171,789,171
"29",32,"Tovomita paniculata",1424408573,-22.55,-43.266667,"cdround,gass84",23339922,222,101,59,2182,307,136,171,249,194,250,194,1995,294,54,53,835,182,798,182
"30",33,"Tovomita paniculata",1090870064,-20.040833,-40.746111,"gass84",22812943,207,104,64,1673,286,125,161,222,187,228,185,1285,208,36,54,588,133,413,145
"31",35,"Tovomita paniculata",1702648793,-23.572222,-46.381944,"gass84,iddatunl",23547207,176,96,58,2270,252,88,164,203,146,205,146,1483,236,39,56,655,137,645,137
"32",36,"Tovomita paniculata",1090687083,-23.239444,-45.004722,"gass84,iddatunl",23478120,156,111,60,2218,235,53,182,182,126,183,126,1675,264,35,62,781,134,734,134
"33",37,"Tovomita paniculata",1702648994,-23.245833,-44.993333,"gass84",23478121,157,111,60,2218,236,54,182,183,127,184,127,1658,259,35,62,772,133,724,133
"34",38,"Tovomita paniculata",1089030713,-22.5345,-46.1123,"gass84,iddatunl",23331214,170,118,65,2181,244,63,181,192,139,193,138,1628,289,27,67,795,109,720,126
"35",39,"Tovomita paniculata",1702648462,-22.895833,-46.189722,"gass84,iddatunl",23408972,166,111,62,2244,241,64,177,190,134,191,134,1611,278,32,64,770,128,714,128
"36",40,"Tovomita paniculata",1424176824,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"37",41,"Tovomita paniculata",1098028562,-22.6546564621181,-42.3918119950037,"cdrep",23357223,231,83,58,1936,302,159,143,247,207,257,207,1105,164,36,45,431,116,387,116
"38",42,"Tovomita paniculata",1702648480,-23.583333,-46.466667,"gass84,iddatunl",23547205,179,96,58,2205,255,92,163,205,150,206,150,1382,226,35,58,628,124,614,124
"39",43,"Tovomita paniculata",1089041397,-23.35,-46.28,"gass84,iddatunl",23504010,181,99,59,2262,257,90,167,208,151,209,151,1316,222,28,64,625,101,591,101
"40",44,"Tovomita paniculata",1089056817,-20.43,-42.29,"gass84,iddatunl",22899306,192,129,66,1974,281,86,195,210,167,214,164,1294,233,17,72,667,68,509,84
"41",46,"Tovomita paniculata",1123813985,-22.543333,-42.284722,"gass84",23339946,231,84,58,1909,301,158,143,246,206,256,206,1099,168,34,47,439,111,382,111
"42",47,"Tovomita paniculata",1424272998,-22.433333,-42.833333,"cdround,gass84",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"43",48,"Tovomita paniculata",1097619479,-22.6569559555097,-43.0407567361808,"cdrep",23357208,230,90,55,2253,310,149,161,258,202,260,202,1409,197,43,49,564,135,555,135
"44",49,"Tovomita paniculata",1099623772,-23.38,-45.52,"gass84",23512668,179,99,58,2223,254,85,169,205,149,207,149,1392,237,31,62,657,118,630,118
"45",50,"Tovomita paniculata",1097966487,-22.4160520953129,-42.9657513034783,"cdrep,iddatunl",23305369,184,100,57,2222,266,93,173,211,155,213,155,1709,303,39,63,794,133,703,133
"46",51,"Tovomita paniculata",1090545067,-22.9056,-47.0608,"gass84",23408951,193,116,63,2379,272,89,183,218,160,218,160,1315,223,26,64,632,102,574,102
