"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Swartzia oblata",1424479308,-16.12528,-38.97111,"cdround,gass84",22009465,241,73,65,1204,294,183,111,226,253,255,224,1582,191,78,26,543,279,286,482
"2",2,"Swartzia oblata",1087706397,-13.59306,-39.71667,"gass84,iddatunl",21482407,209,73,65,1272,266,155,111,190,203,223,190,1199,122,69,16,337,245,312,337
"3",4,"Swartzia oblata",1087657577,-19.45667,-43.46194,"gass84",22691917,173,113,64,1776,254,80,174,188,151,192,147,1619,311,14,79,857,43,652,60
"4",5,"Swartzia oblata",1096932341,-19.23152,-40.35513,"gass84",22648792,235,99,66,1565,309,160,149,247,214,256,214,1198,190,33,56,549,125,382,125
"5",7,"Swartzia oblata",1424308274,-22.45389,-44.60694,"cdround,gass84",23313970,167,124,63,2228,249,53,196,192,136,193,136,1649,294,22,73,839,83,759,83
"6",8,"Swartzia oblata",1123821529,-19.99528,-43.52139,"gass84",22804236,199,116,64,1979,279,98,181,216,171,221,171,1434,310,11,85,799,37,603,52
"7",9,"Swartzia oblata",1090872305,-21.09889,-41.04639,"gass84",23037575,235,93,61,1781,309,158,151,250,212,258,212,1016,174,30,53,447,98,294,98
"8",10,"Swartzia oblata",1499616702,-15.16194,-39.34361,"gass84,iddatunl",21802096,217,73,64,1161,272,159,113,226,215,231,201,1259,144,78,18,374,247,346,308
"9",11,"Swartzia oblata",1424440583,-17.18333,-39.33333,"cdround,gass84,rdatm",22225457,245,79,65,1357,305,184,121,256,238,261,225,1061,137,61,24,335,222,226,257
"10",12,"Swartzia oblata",1089108705,-23.2356,-45.0399,"gass84,iddatunl",23478120,156,111,60,2218,235,53,182,182,126,183,126,1675,264,35,62,781,134,734,134
"11",13,"Swartzia oblata",1499616635,-19.43186,-43.43286,"gass84,iddatunl",22691918,186,115,65,1864,267,91,176,202,162,207,159,1585,328,12,81,855,38,635,56
"12",14,"Swartzia oblata",1077229646,-14.17639,-39.73194,"gass84",21603367,234,69,64,1213,287,180,107,243,226,248,216,1265,152,70,24,404,235,335,271
"13",15,"Swartzia oblata",1087644565,-19.71028,-43.93611,"gass84",22752386,214,117,67,1681,291,117,174,228,195,231,189,1357,302,8,88,777,29,569,45
"14",16,"Swartzia oblata",1090576022,-23.38096,-45.0792,"gass84",23512679,219,96,56,2253,298,128,170,246,189,248,189,2582,346,86,45,1018,287,981,287
"15",17,"Swartzia oblata",1090575289,-23.43513,-45.06491,"gass84",23521319,225,94,55,2284,306,136,170,253,196,255,196,2525,334,84,44,978,280,948,280
"16",18,"Swartzia oblata",1797163549,-23.3378,-45.8361,"gass84",23504020,187,97,58,2255,260,95,165,213,156,214,156,1293,219,28,62,612,107,581,107
"17",21,"Swartzia oblata",1090886681,-20.75,-41.28333,"gass84",22968450,241,109,63,1902,327,155,172,258,218,265,217,1081,186,24,59,509,88,349,107
"18",22,"Swartzia oblata",1087652090,-19.57,-42.08972,"gass84",22717870,218,126,65,2029,300,109,191,235,190,240,189,1269,240,17,76,679,55,504,73
"19",25,"Swartzia oblata",1089113836,-23.2016,-45.501,"gass84",23469468,180,105,60,2238,256,81,175,205,149,207,149,1344,233,22,66,644,95,622,95
"20",27,"Swartzia oblata",1135878073,-25.07289,-47.92285,"gass84,iddatunl",23858210,227,86,50,2871,311,139,172,262,189,262,189,2469,375,84,45,1025,310,1025,310
"21",28,"Swartzia oblata",1424152791,-13.44333,-39.51111,"cdround,gass84",21447852,213,68,64,1263,268,162,106,198,206,228,195,1301,137,75,17,372,255,341,368
"22",29,"Swartzia oblata",1424242619,-22.53222,-42.34611,"cdround,gass84,rdatm",23331304,231,88,59,1952,304,155,149,246,205,256,205,1156,180,33,49,471,110,419,110
"23",30,"Swartzia oblata",1087631658,-17.61322,-41.96369,"gass84",22311793,210,121,67,1714,296,117,179,225,188,229,185,1066,210,15,78,579,50,389,59
