"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Guazuma crinita",1319974545,-8.40314,-72.8593,"gass84",20401612,257,104,75,578,322,184,138,259,248,262,248,2021,292,36,50,778,163,634,231
"2",2,"Guazuma crinita",1090876182,-19.3911,-40.0722,"gass84",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"3",3,"Guazuma crinita",1257755566,-10.498611,-75.071389,"cdround,gass84,iddatunl",20833559,233,120,82,435,303,158,145,233,227,238,227,2674,387,92,46,1079,296,644,296
"4",4,"Guazuma crinita",1090864685,-20.315483,-40.514464,"gass84",22873428,213,92,61,1676,288,139,149,227,192,234,191,1254,196,45,47,541,156,369,170
"5",5,"Guazuma crinita",1090877724,-19.608889,-39.799944,"gass84",22726565,242,82,59,1706,311,174,137,257,223,265,220,1218,182,46,44,506,171,334,174
"6",6,"Guazuma crinita",1090877748,-18.362528,-40.162139,"gass84",22467357,240,95,66,1501,312,169,143,252,222,259,220,1112,170,46,44,457,152,326,152
"7",7,"Guazuma crinita",1257742338,-10.1175,-74.920833,"cdround,gass84,iddatunl",20755802,258,113,83,413,323,187,136,260,251,261,251,2459,345,89,42,932,293,646,293
"8",8,"Guazuma crinita",1260912075,-12.55694,-69.04972,"gass84,iddatunl",21265703,255,112,73,1049,328,175,153,262,239,264,239,2141,330,52,55,907,174,689,174
"9",10,"Guazuma crinita",1320886564,-10.02,-75.0372,"gass84",20738520,258,113,83,409,323,187,136,260,251,261,251,2314,307,81,42,871,274,634,274
"10",11,"Guazuma crinita",1701745779,-9.1839,-74.14,"gass84",20565741,263,111,79,503,331,191,140,267,256,268,256,1692,231,55,41,599,189,575,228
"11",13,"Guazuma crinita",1090869366,-19.760556,-40.751111,"gass84",22761102,221,107,65,1677,300,137,163,235,200,242,199,1247,209,31,59,592,115,413,125
"12",14,"Guazuma crinita",1090869171,-20.319722,-40.3375,"gass84",22873432,246,77,58,1672,317,185,132,261,226,269,226,1141,185,51,44,476,168,296,168
"13",15,"Guazuma crinita",80079219,-12.57,-70.1,"gass84",21265678,249,105,74,986,315,174,141,256,234,258,234,3248,466,112,46,1299,378,994,378
"14",16,"Guazuma crinita",1260428274,-10.06666,-71.1,"gass84,iddatunl",20747254,254,113,75,629,322,173,149,258,244,260,244,1855,254,30,56,739,114,650,150
"15",18,"Guazuma crinita",1123797288,-19.936111,-40.506944,"gass84",22795668,207,98,63,1646,283,129,154,221,186,228,185,1297,205,41,51,578,149,403,157
"16",19,"Guazuma crinita",1090869837,-20.329722,-40.292222,"gass84",22873433,247,76,58,1675,317,186,131,261,227,269,227,1125,183,53,43,466,172,285,172
"17",20,"Guazuma crinita",1123795980,-15.784444,-40.565278,"gass84",21931667,234,103,66,1683,307,151,156,247,218,252,210,838,151,22,62,401,79,270,80
"18",21,"Guazuma crinita",1319011616,-9.36422,-70.2543,"gass84",20600394,251,115,78,626,318,171,147,254,242,257,241,1985,285,21,61,845,101,697,154
"19",22,"Guazuma crinita",1097684944,-9.1808,-70.2542,"gass84",20565834,254,114,78,614,320,175,145,258,245,260,244,2017,289,25,60,853,107,699,164
"20",24,"Guazuma crinita",1260810227,-10.92638,-69.80888,"gass84,iddatunl",20928725,247,114,71,837,318,158,160,252,234,254,234,1703,235,21,59,690,85,603,85
"21",25,"Guazuma crinita",1321709142,-10.9358,-69.7078,"gass84",20928728,246,114,70,806,318,157,161,251,234,253,234,1661,230,18,60,676,74,593,74
"22",26,"Guazuma crinita",1324644852,2.45194,-72.69611,"gass84",18155216,275,93,68,1141,350,214,136,268,292,292,261,2516,363,26,50,1000,211,211,994
"23",27,"Guazuma crinita",1424166036,-22.8,-41.95,"gass84,muluriiv,rdatm",23391794,228,67,56,1735,288,170,118,240,208,252,208,894,119,39,33,316,123,252,123
"24",28,"Guazuma crinita",1318595518,-8.35,-74.5667,"gass84",20392931,265,112,78,603,334,192,142,265,257,270,255,1677,218,49,37,581,196,516,240
"25",31,"Guazuma crinita",148161378,-3.265,-72.002,"gass84",19338912,260,94,84,449,315,204,111,259,255,265,253,2880,325,160,21,909,539,671,547
"26",32,"Guazuma crinita",1322080874,-9.1167,-72.7,"gass84",20548496,258,108,77,578,324,184,140,260,250,264,250,1733,251,34,52,685,134,407,185
"27",35,"Guazuma crinita",1097474906,-8.4231,-71.3147,"gass84,iddatunl",20410289,258,106,78,577,320,185,135,261,249,263,249,2068,287,51,49,812,173,655,228
"28",36,"Guazuma crinita",1317531352,-14.5,-66.62,"gass84",21671842,256,110,66,1442,331,166,165,265,234,269,234,1709,285,46,54,747,170,494,170
"29",37,"Guazuma crinita",1098225326,-9.2,-72.73,"gass84,iddatunl",20565775,258,109,77,560,324,184,140,259,250,264,250,1785,257,37,52,703,140,419,193
"30",38,"Guazuma crinita",1090873727,-19.8203,-40.2733,"gass84",22769754,245,90,61,1729,318,172,146,259,225,267,222,1156,190,37,52,518,140,336,141
"31",39,"Guazuma crinita",1258311964,-8.81666,-74.71666,"gass84,iddatunl",20487967,261,115,80,514,331,188,143,265,253,265,253,1959,260,68,39,689,234,660,280
"32",40,"Guazuma crinita",1260368646,-14.916667,-67.083333,"cdround,gass84",21758231,254,107,66,1502,327,167,160,266,232,268,232,1791,272,58,49,763,205,662,205
"33",41,"Guazuma crinita",1097819002,-12.83,-69.28,"gass84,iddatunl",21317538,254,110,73,1069,324,175,149,261,237,263,237,2458,377,70,53,1034,229,776,229
"34",44,"Guazuma crinita",1260715099,-14.58333,-67.58333,"gass84,iddatunl",21680459,247,112,69,1499,322,160,162,258,234,260,224,1923,288,70,48,807,230,531,261
"35",45,"Guazuma crinita",1260428628,-9.66666,-75.03333,"gass84,iddatunl",20660760,259,115,83,389,326,188,138,261,253,263,253,2027,301,64,42,759,240,614,240
"36",46,"Guazuma crinita",1228396391,-12,-70.25,"gass84",21153355,245,111,73,951,315,163,152,251,230,253,230,2691,371,78,47,1063,277,848,277
"37",47,"Guazuma crinita",1318758369,-11.8333,-71.3833,"gass84",21110127,251,113,77,685,318,173,145,253,241,257,240,2435,325,76,45,932,254,768,267
"38",48,"Guazuma crinita",1258695567,-11.41666,-69.08333,"gass84",21023783,248,110,66,1076,323,158,165,255,232,257,231,1777,246,26,56,725,111,459,139
"39",50,"Guazuma crinita",1259207093,-3.85,-73.53333,"gass84",19459836,264,97,85,442,322,208,114,263,260,270,258,2793,285,164,17,822,538,725,547
"40",51,"Guazuma crinita",1424166202,-6.6,-76.169722,"cdround,gass84,iddatunl",20030012,248,125,86,475,318,173,145,247,241,254,241,1503,179,93,22,463,285,369,285
"41",53,"Guazuma crinita",1228616330,-10.5,-75.25,"gass84",20842195,188,141,83,603,265,96,169,192,179,193,179,1695,236,47,49,699,159,529,159
"42",54,"Guazuma crinita",1320873427,-6.3333,-76.2833,"gass84",19969530,255,125,87,413,324,181,143,254,249,259,249,2402,298,112,28,765,369,615,464
"43",56,"Guazuma crinita",1261494447,-4.83333,-74.33333,"gass84",19658537,268,102,84,419,328,207,121,269,264,272,262,2392,264,112,23,720,397,664,403
"44",58,"Guazuma crinita",1259185795,-10.16666,-75.21666,"gass84,iddatunl",20764435,251,113,83,415,316,181,135,253,245,254,245,2527,340,91,42,951,293,653,293
"45",59,"Guazuma crinita",1260425212,-9.61666,-74.93333,"gass84",20652122,261,114,82,409,329,191,138,264,255,265,255,1912,292,61,42,719,228,588,228
"46",60,"Guazuma crinita",1259186349,-8.8,-75.33333,"gass84",20487953,259,119,82,436,331,187,144,261,256,262,252,3755,446,132,38,1308,451,978,478
"47",61,"Guazuma crinita",1259186792,-11.86666,-71.36666,"gass84",21118768,251,112,77,692,318,174,144,254,241,257,240,2471,330,78,45,946,261,777,273
"48",62,"Guazuma crinita",1228158707,-11.5,-75,"gass84,iddatunl",21049561,54,145,78,750,135,-50,185,57,42,61,42,995,153,16,57,433,70,319,70
"49",63,"Guazuma crinita",1123789044,-20.426944,-40.327778,"gass84",22899353,247,75,57,1681,316,186,130,261,227,270,227,1125,179,51,42,462,169,287,169
"50",64,"Guazuma crinita",1319771919,-0.5167,-76.4,"gass84",18768567,250,96,85,463,308,196,112,247,253,254,243,3168,331,196,16,950,632,749,845
"51",65,"Guazuma crinita",1097787373,-4.8,-74.42,"gass84",19658534,267,101,84,401,327,207,120,268,264,271,261,2384,261,107,23,721,392,667,503
"52",67,"Guazuma crinita",1258502129,-4.8,-74.41666,"gass84,iddatunl",19658535,268,102,85,390,327,207,120,269,264,271,262,2388,262,108,23,722,393,666,505
"53",68,"Guazuma crinita",1317210614,-7.3333,-75.0833,"gass84",20176919,268,117,81,534,338,195,143,268,261,273,260,1705,211,74,28,555,261,491,271
"54",69,"Guazuma crinita",1098272770,-0.875396,-48.512315,"cdround,iddatunl",18846996,272,78,84,478,321,229,92,267,278,278,265,2562,470,24,75,1339,108,180,1227
"55",70,"Guazuma crinita",1259181539,-3.46666,-72.8,"gass84",19382093,263,96,84,445,318,205,113,262,258,268,256,2833,320,163,20,890,532,689,547
