"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Tachigali paratyensis",1835735903,-22.44667,-42.05056,"cdround,gass84,rdatm",23314031,226,86,58,1890,296,150,146,241,201,251,201,1150,181,35,48,471,115,393,115
"2",3,"Tachigali paratyensis",1586074894,-22.94528,-43.205,"cdround,gass84,rdatm",23417684,229,76,55,1946,298,162,136,253,205,255,205,1327,158,57,34,462,180,458,180
"3",4,"Tachigali paratyensis",1226938844,-8.71398,-35.84995,"gass84",20471620,210,83,69,1309,274,155,119,195,218,224,191,1113,188,26,59,507,92,209,455
"4",5,"Tachigali paratyensis",1316168750,-9.1944,-36.42765,"gass84",20566646,205,87,69,1429,273,147,126,188,216,219,183,1242,216,24,62,594,97,143,530
"5",6,"Tachigali paratyensis",1316168614,-9.54139,-36.78639,"gass84",20635758,246,95,67,1669,321,180,141,227,257,263,222,710,125,14,67,356,52,82,293
"6",7,"Tachigali paratyensis",1226938933,-9.25301,-36.42197,"gass84",20583926,221,89,68,1477,290,160,130,204,230,235,199,1413,232,28,63,683,117,215,615
"7",8,"Tachigali paratyensis",1090521612,-16.33333,-39.13333,"gass84",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"8",9,"Tachigali paratyensis",1098230426,-22.50885,-43.17877,"cdrep",23331284,186,92,57,2091,264,103,161,212,159,214,159,1906,305,55,54,822,184,751,184
"9",10,"Tachigali paratyensis",1097411331,-22.6378,-42.9528,"gass84",23357210,232,90,56,2230,311,151,160,259,204,261,204,1349,191,42,49,538,132,522,132
"10",12,"Tachigali paratyensis",1316167035,-19.43186,-43.43278,"gass84,iddatunl",22691918,186,115,65,1864,267,91,176,202,162,207,159,1585,328,12,81,855,38,635,56
"11",13,"Tachigali paratyensis",1213518402,-9.3375,-36.30222,"gass84",20601209,233,85,67,1462,300,174,126,218,242,248,212,1406,231,28,62,673,119,218,600
"12",14,"Tachigali paratyensis",1316167228,-22.64278,-44.65667,"gass84,iddatunl",23357169,201,117,62,2241,285,97,188,226,170,227,170,1501,265,25,70,732,87,707,87
"13",15,"Tachigali paratyensis",1097018426,-22.90696,-43.20767,"cdrep",23409044,233,73,55,1932,300,169,131,259,209,259,209,1246,146,53,35,437,165,437,165
"14",16,"Tachigali paratyensis",1424053765,-22.58194,-43.43083,"cdround,gass84",23339918,201,101,60,2068,283,115,168,226,175,228,175,1804,282,47,56,789,159,729,159
"15",17,"Tachigali paratyensis",1089102725,-22.34545,-43.2551,"gass84",23296722,193,99,59,2114,273,106,167,218,165,220,165,1705,287,39,61,779,132,702,132
"16",18,"Tachigali paratyensis",1424053975,-22.91528,-43.43083,"cdround,gass84",23409038,228,93,57,2084,308,147,161,256,202,256,202,1326,184,42,44,510,142,510,142
"17",19,"Tachigali paratyensis",1123809643,-19.82361,-40.51056,"gass84",22769748,207,100,64,1637,283,129,154,221,186,228,186,1300,206,40,52,584,147,408,153
"18",20,"Tachigali paratyensis",1087632501,-16.41242,-40.04714,"gass84,iddatunl",22061279,211,96,67,1548,280,138,142,223,195,229,188,1052,126,59,26,363,197,303,199
"19",21,"Tachigali paratyensis",1424083848,-22.26861,-42.85222,"cdround,gass84",23279452,186,104,59,2205,271,95,176,212,158,214,157,1576,290,30,67,757,103,663,123
"20",22,"Tachigali paratyensis",1090958974,-7.61972,-35.46972,"gass84",20238349,231,91,70,1320,299,170,129,215,237,245,211,1067,175,22,58,463,80,232,414
"21",23,"Tachigali paratyensis",1094793219,-19.65167,-42.74167,"gass84,iddatunl",22735135,213,118,63,2019,298,112,186,230,185,236,185,1293,254,13,80,707,44,514,44
"22",24,"Tachigali paratyensis",1123797810,-19.93611,-40.50694,"gass84",22795668,207,98,63,1646,283,129,154,221,186,228,185,1297,205,41,51,578,149,403,157
"23",25,"Tachigali paratyensis",1423970862,-7.58333,-35.5,"cdround,gass84",20229709,233,92,70,1303,302,172,130,218,240,247,214,1037,169,22,58,445,79,228,396
"24",26,"Tachigali paratyensis",1424176796,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
