"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Simira pikia",1135949176,-22.606,-43.9423,"gass84,iddatunl,preswcd",23348546,206,115,61,2217,295,109,186,232,178,233,177,1364,235,23,66,658,85,596,101
"2",2,"Simira pikia",1086911805,-24.393056,-48.571389,"gass84",23719955,191,103,53,3060,281,89,192,228,152,228,151,1382,196,52,41,545,200,545,215
"3",3,"Simira pikia",1087375156,-24.233333,-48.083333,"gass84,iddatunl",23685407,216,100,54,2836,303,118,185,250,179,250,179,1602,240,54,47,664,196,653,196
"4",4,"Simira pikia",1097713112,-22.763257238817,-43.4509851508395,"cdrep",23383118,231,95,58,2084,313,150,163,260,206,260,206,1440,204,44,46,569,147,569,147
"5",5,"Simira pikia",1424433024,-22.516667,-43.233333,"cdround,gass84",23331283,188,94,58,2088,267,105,162,214,162,216,162,1870,300,52,55,813,174,743,174
"6",7,"Simira pikia",1258368028,-14.54305,-61.49777,"gass84,iddatunl",21680605,240,133,70,1261,326,137,189,249,222,251,221,1380,240,15,67,651,65,320,100
"7",8,"Simira pikia",1258369644,-15.24611,-61.24277,"gass84,iddatunl",21818851,241,138,69,1497,331,132,199,252,220,254,218,1271,219,16,67,599,65,291,98
"8",9,"Simira pikia",1258367388,-17.83333,-59.75,"gass84,iddatunl",22354567,249,122,67,2113,333,151,182,269,231,269,218,1351,215,34,51,582,139,535,183
"9",10,"Simira pikia",1258366282,-18.7,-60.61666,"gass84,iddatunl",22535986,244,131,66,2299,336,138,198,265,227,266,210,828,125,14,55,354,66,277,96
"10",11,"Simira pikia",1258329072,-14.52111,-60.73722,"gass84,iddatunl",21671983,215,137,71,1150,302,110,192,222,199,225,197,1517,258,13,67,696,66,354,98
"11",12,"Simira pikia",1261895794,-14.73638,-61.00277,"gass84,iddatunl",21715176,244,135,69,1323,330,137,193,252,225,255,223,1387,245,14,68,659,64,314,99
"12",13,"Simira pikia",1261865605,-14.53972,-61.49805,"gass84,iddatunl",21671965,240,133,70,1261,326,137,189,249,222,251,221,1389,242,15,68,656,64,322,99
"13",14,"Simira pikia",1261867979,-14.75555,-61.03472,"gass84,iddatunl",21723816,243,135,69,1345,330,136,194,252,224,255,222,1377,243,15,68,654,65,311,99
"14",15,"Simira pikia",1261870140,-14.75555,-66.03472,"gass84,iddatunl",21723696,251,112,64,1749,327,153,174,263,224,266,224,1860,306,49,55,827,168,541,168
"15",16,"Simira pikia",1258401920,-16.52027,-61.84638,"gass84,iddatunl",22086676,234,135,69,1797,322,128,194,248,208,250,206,1079,179,23,58,487,92,361,116
"16",17,"Simira pikia",1258214544,-16.11944,-61.98333,"gass84,iddatunl",22000273,233,134,69,1758,320,127,193,248,208,249,206,1119,180,24,58,499,86,476,117
"17",18,"Simira pikia",1424273252,-22.433333,-42.833333,"cdround,gass84",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"18",19,"Simira pikia",1261245680,-16.6375,-62.45,"gass84,iddatunl",22112582,245,123,70,1838,324,149,175,261,230,261,217,1036,184,24,57,471,103,438,127
"19",20,"Simira pikia",1042591614,-8.05,-50.17,"gass84,gdativ,iddatunl",20333036,254,127,76,301,338,172,166,251,253,258,251,1941,311,14,68,832,48,300,821
"20",22,"Simira pikia",1258963107,-18.25222,-59.50222,"gass84,iddatunl",22449612,253,128,67,2176,342,152,190,274,223,274,222,1115,168,22,51,457,104,442,136
