"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Cecropia glaziovii",1657212900,-11.2731,-37.4348,"gass84",20998622,252,84,68,1400,315,193,122,248,263,267,232,1466,249,53,53,637,169,250,517
"2",2,"Cecropia glaziovii",1801099567,-26.35528,-49.28694,"cdround,gass84",24126018,191,97,52,2980,284,99,185,227,154,227,153,1528,192,79,27,527,274,527,280
"3",3,"Cecropia glaziovii",1801188698,-21.71864,-44.97647,"gass84,iddatunl",23167081,184,133,67,2114,266,69,197,205,154,206,153,1542,303,15,77,801,61,684,75
"4",4,"Cecropia glaziovii",1252590203,-24.37628,-51.95128,"gass84",23719874,194,120,60,2807,287,90,197,227,193,227,156,1480,194,76,28,490,295,490,328
"5",5,"Cecropia glaziovii",1275054508,-11.0429,-37.1944,"gass84,iddatunl",20955428,255,65,69,1038,302,208,94,251,263,267,240,1367,252,45,61,645,141,236,466
"6",6,"Cecropia glaziovii",1423931144,-22.34528,-44.57194,"cdround,gass84",23296691,165,124,63,2201,247,51,196,190,134,190,134,1653,295,21,74,847,81,758,81
"7",7,"Cecropia glaziovii",1077424122,-27.60139,-48.52139,"cdround,gass84",24385236,198,69,45,2711,278,127,151,232,165,232,165,1469,201,73,34,555,234,555,234
"8",8,"Cecropia glaziovii",1095182506,-24.55528,-48.10792,"gass84",23754526,222,95,51,2926,309,126,183,257,184,257,184,1539,225,50,45,635,198,635,198
"9",9,"Cecropia glaziovii",1423895341,-22.37889,-44.81028,"cdround,gass84",23305325,117,126,67,1823,194,7,187,137,92,138,92,2256,383,37,68,1090,130,1004,130
"10",10,"Cecropia glaziovii",1077424120,-26.535,-49.04389,"cdround,gass84",24160583,190,92,51,2883,279,102,177,226,156,226,153,1622,209,84,27,570,287,570,292
"11",11,"Cecropia glaziovii",1455392751,-21.71528,-43.89917,"gass84,iddatunl",23167107,180,108,64,1899,258,90,168,202,155,203,155,1583,293,18,75,802,65,706,83
"12",12,"Cecropia glaziovii",1316167922,-25.43118,-53.05502,"gass84,iddatunl",23935847,185,134,59,3245,294,68,226,224,143,224,143,1803,218,98,25,564,350,564,350
"13",13,"Cecropia glaziovii",1077480169,-23.88075,-51.98131,"gass84",23616193,210,123,60,2901,304,102,202,244,183,244,171,1478,205,66,38,529,243,529,288
"14",14,"Cecropia glaziovii",1275092447,-20.34,-41.22,"gass84,preswcd",22882051,204,116,64,1825,290,111,179,219,182,224,178,1274,214,27,60,608,104,443,121
"15",15,"Cecropia glaziovii",1077476981,-19.13808,-40.06536,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
