"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Eugenia splendens",1434653309,-12.99556,-41.385,"gass84,iddatunl",21352767,198,116,72,1218,276,115,161,207,185,208,179,907,154,20,59,390,73,360,83
"2",2,"Eugenia splendens",1801096092,-18.18861,-43.92028,"gass84,iddatunl",22432706,204,117,65,1775,288,108,180,218,181,222,177,1321,300,5,88,750,20,543,39
"3",3,"Eugenia splendens",1801096513,-18.43944,-43.89806,"gass84,iddatunl",22484547,188,111,63,1715,274,98,176,202,169,206,163,1413,315,7,85,782,26,562,46
"4",4,"Eugenia splendens",1801096560,-19.37333,-43.32944,"gass84,iddatunl",22674641,204,120,65,2020,286,104,182,221,176,226,175,1568,360,10,85,869,35,614,55
"5",5,"Eugenia splendens",1423927730,-21.81139,-41.75472,"cdround,gass84",23184438,193,103,60,2074,272,102,170,209,165,220,165,1357,223,32,56,606,113,492,113
"6",6,"Eugenia splendens",1503029053,-13.01861,-41.37028,"gass84,iddatunl",21361408,201,116,72,1233,278,118,160,210,188,211,181,924,158,20,58,399,74,367,83
"7",7,"Eugenia splendens",1077250172,-12.99528,-41.32667,"gass84",21352769,199,115,72,1245,275,117,158,208,185,209,179,920,155,22,57,388,78,359,90
"8",8,"Eugenia splendens",1077244965,-12.98889,-41.34917,"gass84",21352768,203,116,72,1249,280,120,160,212,189,213,183,941,162,20,60,409,71,377,80
"9",9,"Eugenia splendens",1090464226,-12.45,-41.45,"gass84",21240446,214,115,73,1262,291,134,157,223,202,225,195,937,142,19,52,386,84,331,106
"10",11,"Eugenia splendens",1077243268,-12.7,-41.33333,"gass84",21292289,242,115,74,1233,316,162,154,251,230,253,223,1078,166,19,58,459,83,396,96
"11",12,"Eugenia splendens",1143429039,-12.88333,-41.31667,"gass84",21335489,215,117,73,1247,292,133,159,224,202,225,195,979,170,18,62,430,70,342,78
"12",13,"Eugenia splendens",1094902255,-13.0625,-41.3125,"gass84,iddatunl",21370049,190,114,72,1252,266,109,157,199,177,200,170,910,144,27,50,366,94,307,112
"13",14,"Eugenia splendens",1264693115,-17.08,-43.31,"gass84,iddatunl",22199441,202,121,70,1619,281,110,171,214,181,218,177,1078,236,5,91,632,18,423,27
"14",16,"Eugenia splendens",1424400982,-17.2025,-43.31,"gass84",22225361,199,119,70,1636,278,108,170,211,178,215,174,1113,243,6,90,650,21,434,30
"15",17,"Eugenia splendens",1094891086,-11.33972,-41.07694,"gass84,iddatunl",21015815,212,101,72,1396,280,141,139,223,197,226,191,614,99,13,59,272,56,226,70
"16",18,"Eugenia splendens",1213627482,-12.825,-41.32889,"gass84,iddatunl",21318209,242,117,73,1237,319,160,159,251,229,252,223,1026,175,15,64,461,69,366,77
"17",19,"Eugenia splendens",1213627504,-13.08056,-41.8875,"gass84,iddatunl",21370035,183,120,72,1153,264,98,166,191,173,193,165,917,147,22,57,405,75,366,87
"18",21,"Eugenia splendens",1094884335,-12.28389,-38.93694,"gass84,iddatunl",21205946,231,76,62,1594,293,172,121,225,219,248,208,920,115,38,30,306,141,202,247
"19",23,"Eugenia splendens",1077230867,-12.79833,-41.35361,"gass84,iddatunl",21318208,218,117,73,1241,295,136,159,226,205,228,198,977,167,17,61,428,70,345,79
"20",25,"Eugenia splendens",1424362671,-9.72611,-68.13806,"cdround,gass84",20678205,256,112,77,723,323,178,145,260,248,262,244,1945,285,35,56,826,124,461,192
"21",26,"Eugenia splendens",1094860335,-12.90056,-41.81167,"gass84,iddatunl",21335477,194,121,72,1162,276,108,168,201,183,204,176,762,134,10,70,367,40,330,41
"22",28,"Eugenia splendens",1094884790,-11.33889,-41.24361,"gass84,iddatunl",21015811,201,99,73,1299,266,131,135,210,188,213,181,657,111,12,65,303,50,259,60
"23",29,"Eugenia splendens",1094834334,-13.25222,-41.90194,"gass84,iddatunl",21413235,183,118,71,1165,263,99,164,191,173,193,165,990,157,26,56,436,87,389,101
"24",30,"Eugenia splendens",1424227054,-16.94361,-43.00889,"cdround,gass84,iddatunl",22173528,208,124,70,1705,290,113,177,221,184,225,183,1001,220,5,91,589,18,395,24
"25",33,"Eugenia splendens",1077224973,-12.55,-41.38333,"gass84",21266367,232,114,76,1240,304,154,150,240,221,244,214,1138,167,23,53,464,97,409,153
"26",35,"Eugenia splendens",1094818327,-12.45,-41.46667,"gass84",21240445,213,116,73,1260,290,132,158,222,200,224,194,910,140,17,55,384,78,325,97
"27",36,"Eugenia splendens",1252641104,-13,-41.38,"gass84",21361407,195,116,72,1233,273,112,161,204,182,205,176,897,149,21,56,380,77,350,89
"28",40,"Eugenia splendens",1094880220,-12.53333,-41.38333,"gass84,iddatunl",21257727,228,114,75,1255,301,150,151,237,217,239,209,1082,160,22,53,442,93,388,117
"29",45,"Eugenia splendens",1094787029,-11.55194,-41.28806,"gass84,iddatunl",21059010,200,98,73,1314,264,130,134,210,187,213,180,698,121,15,60,312,60,265,75
"30",46,"Eugenia splendens",1094788406,-16.98778,-43.34889,"gass84,iddatunl",22182160,193,120,71,1598,272,103,169,205,173,209,169,1111,240,5,89,648,20,432,29
"31",53,"Eugenia splendens",1087632408,-11.61667,-40.99083,"gass84,iddatunl",21067657,205,101,72,1479,274,134,140,216,200,219,182,738,98,23,39,264,92,238,139
"32",56,"Eugenia splendens",1094779879,-13.00667,-41.56333,"gass84,iddatunl",21361403,201,119,72,1216,280,115,165,209,188,210,181,864,149,16,63,391,60,354,65
