"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Swartzia flaemingii",1638347053,-22.8925,-42.85444,"cdround,gass84",23409052,228,83,56,2082,302,154,148,253,202,256,202,1253,166,49,39,462,152,443,152
"2",2,"Swartzia flaemingii",1699901770,-5.14667,-40.92833,"gass84,iddatunl",19728458,233,108,76,841,307,165,142,227,239,243,223,953,252,5,103,621,19,28,151
"3",3,"Swartzia flaemingii",1586074495,-22.705,-42.87694,"cdround,gass84",23365851,232,89,56,2200,310,153,157,258,204,261,204,1300,182,42,47,510,132,494,132
"4",4,"Swartzia flaemingii",1264695644,-11.0429,-37.1944,"gass84",20955428,255,65,69,1038,302,208,94,251,263,267,240,1367,252,45,61,645,141,236,466
"5",5,"Swartzia flaemingii",1796097222,-22.51917,-43.48222,"gass84",23331277,197,102,60,2057,279,110,169,222,171,224,171,1679,273,40,59,757,135,693,135
"6",6,"Swartzia flaemingii",1303206662,-7.46417,-39.47033,"gass84",20212333,215,103,71,1170,289,145,144,216,215,229,199,913,192,8,83,521,38,228,75
"7",7,"Swartzia flaemingii",1424509054,-7.23917,-38.87389,"cdround,gass84",20160508,247,104,72,1158,319,175,144,247,237,260,231,922,225,6,97,578,29,215,98
"8",8,"Swartzia flaemingii",1423895770,-3.22944,-51.75139,"cdround,gass84",19330758,260,93,80,444,320,205,115,256,266,267,256,2090,398,32,70,998,106,153,935
"9",9,"Swartzia flaemingii",1264714286,-5.54417,-45.26639,"gass84,iddatunl",19814754,265,111,71,786,344,188,156,260,264,277,256,1115,248,5,87,629,30,70,225
"10",10,"Swartzia flaemingii",1234551764,-13.68583,-39.0625,"gass84",21499703,244,64,64,1136,295,196,99,249,237,258,228,2170,236,119,19,659,418,539,581
"11",11,"Swartzia flaemingii",1264694212,-7.19999,-39.60003,"gass84",20151850,219,102,71,1106,292,150,142,217,211,232,204,964,204,8,88,575,37,129,117
"12",12,"Swartzia flaemingii",1095811414,-10.99833,-37.31028,"gass84",20938145,253,70,67,1213,304,201,103,250,257,266,235,1413,267,48,61,658,150,237,495
"13",14,"Swartzia flaemingii",1094928104,-5.16222,-40.88833,"gass84,iddatunl",19728459,236,108,76,865,310,169,141,230,242,247,226,926,247,5,104,609,17,63,343
"14",15,"Swartzia flaemingii",1094928098,-5.33944,-41.5,"gass84,iddatunl",19771645,253,114,74,910,333,179,154,246,253,265,243,971,257,2,107,635,12,43,292
"15",16,"Swartzia flaemingii",1094928067,-5.38306,-41.41139,"gass84,iddatunl",19780287,246,113,74,899,324,173,151,239,245,257,236,918,241,3,105,598,12,43,75
"16",17,"Swartzia flaemingii",1587292113,-19.57781,-43.27013,"gass84",22717842,198,116,64,2022,280,99,181,216,170,221,170,1524,345,10,84,833,37,610,37
"17",19,"Swartzia flaemingii",1587292096,-19.35748,-43.29131,"gass84",22674642,208,120,65,2022,290,106,184,225,179,230,179,1546,354,10,85,860,36,604,56
"18",20,"Swartzia flaemingii",1587292166,-19.19582,-43.27691,"gass84",22640082,207,122,65,2038,290,104,186,225,179,229,178,1600,373,9,86,895,35,615,58
"19",21,"Swartzia flaemingii",1090893740,-5.50583,-45.24306,"gass84",19806115,265,110,70,815,344,189,155,260,265,277,256,1142,247,6,85,629,33,69,245
"20",22,"Swartzia flaemingii",1135077523,-12.16667,-37.96667,"gass84",21188689,238,79,66,1407,300,181,119,234,249,253,218,1752,301,69,48,746,248,316,571
"21",23,"Swartzia flaemingii",1424461384,-9.15611,-43.59833,"cdround,gass84,muluriiv",20557834,254,132,79,634,338,171,167,252,249,262,246,831,147,1,84,415,3,176,15
"22",24,"Swartzia flaemingii",1424461367,-8.9025,-43.44444,"cdround,gass84",20505998,253,133,79,668,336,169,167,252,246,261,243,852,150,1,83,422,6,176,18
"23",25,"Swartzia flaemingii",1135818149,-6.65,-40.11667,"gass84",20039518,249,102,75,1005,321,185,136,245,246,262,237,482,127,3,105,329,11,48,45
"24",26,"Swartzia flaemingii",1424449062,-22.55889,-43.47639,"cdround,gass84",23339917,189,100,59,2049,269,102,167,214,163,216,163,1689,272,40,59,761,137,695,137
"25",27,"Swartzia flaemingii",1423837374,-13.96333,-38.97139,"gass84,iddatunl",21560185,247,63,64,1057,296,199,97,242,240,260,232,2403,243,141,18,725,463,587,651
"26",28,"Swartzia flaemingii",1424491265,-13.59889,-39.71917,"cdround,gass84,preneglon",21482407,209,73,65,1272,266,155,111,190,203,223,190,1199,122,69,16,337,245,312,337
"27",29,"Swartzia flaemingii",1087691537,-12.51,-51.45,"gass84",21257486,265,126,72,885,345,171,174,270,252,272,251,1623,275,3,77,797,17,404,41
"28",32,"Swartzia flaemingii",1090960529,-7.34742,-39.39444,"gass84",20186415,232,104,72,1110,305,161,144,231,225,245,217,1064,215,8,87,613,35,163,113
"29",33,"Swartzia flaemingii",1135817671,-3.79189,-40.97725,"gass84",19451977,216,114,79,761,292,149,143,210,221,225,207,1295,308,6,102,820,20,67,785
"30",34,"Swartzia flaemingii",1094924960,-13.80778,-39.20389,"gass84",21525620,239,63,63,1123,289,190,99,243,232,252,223,2049,204,118,16,580,393,527,540
"31",35,"Swartzia flaemingii",1094924918,-12.25139,-37.97444,"gass84",21205969,240,78,66,1374,301,183,118,236,251,255,220,1804,311,71,49,779,253,319,579
"32",36,"Swartzia flaemingii",1087724100,-2.59992,-44.27611,"gass84",19201338,269,78,83,433,319,226,93,267,275,275,265,1730,337,7,83,935,36,48,762
"33",37,"Swartzia flaemingii",1090892526,-2.49833,-44.26528,"gass84",19175418,270,76,82,460,319,227,92,267,276,276,265,1922,375,7,84,1036,32,49,855
"34",38,"Swartzia flaemingii",1090519456,-14.38056,-39.03972,"gass84",21646584,244,63,64,976,293,196,97,247,241,256,230,2107,218,128,18,632,408,521,614
"35",39,"Swartzia flaemingii",1077579017,-7.41694,-39.71639,"gass84",20203687,229,103,71,1168,302,158,144,229,229,243,213,863,188,8,81,476,37,202,148
"36",40,"Swartzia flaemingii",1087682851,-10.29111,-36.60778,"gass84",20791282,256,88,67,1557,324,193,131,252,268,272,233,1164,214,33,64,572,106,189,404
"37",41,"Swartzia flaemingii",1424355103,-14.02722,-38.95361,"cdround,gass84",21568826,247,63,64,1046,296,199,97,242,241,260,232,2414,249,143,19,740,466,584,658
"38",42,"Swartzia flaemingii",1094894783,-8.87972,-43.16528,"gass84,iddatunl",20506005,255,138,80,747,339,167,172,256,245,264,244,833,148,1,84,409,8,164,20
"39",43,"Swartzia flaemingii",1094894715,-9.16361,-43.38528,"gass84,iddatunl",20557839,246,134,79,682,330,161,169,246,239,255,236,833,147,1,84,411,4,176,15
"40",44,"Swartzia flaemingii",1077579763,-8.40194,-35.675,"gass84",20402504,214,84,71,1235,276,158,118,200,220,227,195,1003,171,20,60,455,76,205,405
"41",45,"Swartzia flaemingii",1234545971,-23.84564,-46.41069,"gass84,iddatunl",23607687,219,74,52,2324,288,146,142,249,189,249,189,2664,344,99,40,1005,321,1005,321
"42",46,"Swartzia flaemingii",1094905650,-13.23722,-38.97833,"gass84",21404665,247,67,65,1213,300,197,103,243,245,261,229,1953,238,104,29,679,360,408,592
"43",47,"Swartzia flaemingii",1090891997,-2.52972,-44.30278,"gass84",19184057,271,77,83,438,320,228,92,268,276,276,265,1905,369,7,84,1023,33,49,846
"44",48,"Swartzia flaemingii",1090521487,-16.33333,-39.13333,"gass84",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"45",49,"Swartzia flaemingii",1094878975,-9.11444,-43.26667,"gass84,iddatunl",20549202,248,136,80,728,331,162,169,248,239,257,237,829,146,1,84,408,5,171,16
"46",50,"Swartzia flaemingii",1094878820,-11.02028,-43.3375,"gass84,iddatunl",20946640,252,136,81,688,328,161,167,259,243,261,243,776,132,0,85,373,4,370,4
"47",51,"Swartzia flaemingii",1077239397,-13.71667,-39.13333,"gass84,iddatunl",21508341,243,64,64,1137,294,194,100,247,235,256,227,2092,212,115,17,602,399,535,548
"48",52,"Swartzia flaemingii",1077236779,-12.76667,-38.91667,"gass84",21309626,239,73,65,1384,296,185,111,225,253,254,219,1406,196,68,38,533,224,236,458
"49",53,"Swartzia flaemingii",1094888681,-9,-43.36361,"gass84,iddatunl",20531920,247,134,79,683,330,162,168,247,239,256,237,839,147,1,84,412,5,175,17
"50",54,"Swartzia flaemingii",1424282385,-10.08472,-43.36361,"cdround,gass84,rdatm",20756560,251,140,77,760,338,158,180,254,239,258,239,748,137,0,89,386,2,151,2
"51",55,"Swartzia flaemingii",1042682174,-6.40806,-49.87,"gass84,gdativ,iddatunl",19987444,257,111,79,308,329,189,140,255,258,261,253,1773,293,18,65,783,80,228,726
"52",57,"Swartzia flaemingii",1424276769,-6.15111,-49.86056,"cdround,gass84",19935604,260,108,79,314,330,194,136,258,261,264,255,1812,304,19,66,823,82,218,750
"53",58,"Swartzia flaemingii",1077233295,-14,-39,"gass84,iddatunl",21568825,247,63,64,1046,296,199,97,242,241,260,232,2395,244,142,19,726,462,584,650
"54",60,"Swartzia flaemingii",1090630451,-18.93199,-43.80911,"gass84,iddatunl",22588229,215,127,66,1919,299,107,192,231,190,235,187,1354,295,7,86,756,25,557,45
"55",61,"Swartzia flaemingii",1090630468,-18.99321,-43.78069,"gass84,iddatunl",22596870,205,123,65,1879,290,101,189,221,182,225,178,1431,309,7,85,791,26,580,47
"56",62,"Swartzia flaemingii",1424288758,-14.02306,-39.00944,"cdround,gass84,muluriiv",21568824,246,63,64,1054,295,198,97,233,240,259,231,2364,236,140,18,707,456,583,638
"57",63,"Swartzia flaemingii",1087685127,-11.17778,-37.4875,"gass84",20981341,249,84,67,1412,313,188,125,235,260,264,229,1393,240,47,54,611,160,236,494
"58",66,"Swartzia flaemingii",1087695646,-11.30437,-37.34471,"gass84",21007264,254,80,68,1309,314,197,117,250,263,268,235,1585,273,56,55,701,175,274,555
"59",67,"Swartzia flaemingii",1123824538,-18.31278,-40.45917,"gass84",22458709,237,103,68,1487,312,162,150,249,217,256,217,1065,173,35,52,470,121,333,121
"60",68,"Swartzia flaemingii",1424243251,-22.9675,-43.22389,"cdround,gass84",23426323,225,79,56,2000,296,155,141,250,201,252,201,1405,170,60,33,487,194,479,194
"61",69,"Swartzia flaemingii",1094857377,-12.86972,-39.47694,"gass84,iddatunl",21326893,211,68,63,1390,266,159,107,222,201,226,191,933,97,45,21,273,157,268,234
"62",70,"Swartzia flaemingii",1265098100,-23.43333,-45.18333,"gass84",23521316,174,103,59,2217,251,77,174,200,144,201,144,1915,288,54,55,839,185,805,185
"63",71,"Swartzia flaemingii",1089108732,-23.2672,-45.1169,"gass84,iddatunl",23486758,158,109,60,2216,236,56,180,184,128,186,128,1713,270,37,61,791,142,748,142
"64",74,"Swartzia flaemingii",1265098108,-23.45194,-45.21083,"gass84",23521315,172,103,59,2205,249,76,173,198,142,200,142,1831,283,49,56,814,172,783,172
"65",75,"Swartzia flaemingii",1077230415,-14.16722,-39.72222,"gass84",21603367,234,69,64,1213,287,180,107,243,226,248,216,1265,152,70,24,404,235,335,271
"66",77,"Swartzia flaemingii",1094863333,-12.01778,-38.04861,"gass84",21154127,237,83,67,1478,300,177,123,233,235,252,216,1481,231,66,41,591,236,283,462
"67",78,"Swartzia flaemingii",1094862417,-7.46472,-40.41667,"gass84,iddatunl",20212310,226,108,73,1093,300,154,146,227,217,239,211,748,181,2,93,440,16,130,58
"68",79,"Swartzia flaemingii",1424173234,-22.07417,-41.52639,"cdround,gass84",23236284,232,91,57,2028,307,150,157,247,205,258,205,1092,160,33,47,445,108,347,108
"69",80,"Swartzia flaemingii",1097256035,-13.5886,-38.9197,"gass84,iddatunl",21482426,247,64,64,1123,298,198,100,242,245,260,231,2233,258,127,24,729,427,523,628
"70",82,"Swartzia flaemingii",1424173261,-22.06361,-41.48472,"cdround,gass84,muluriiv",23236285,232,90,57,2030,307,151,156,246,205,258,205,1083,154,33,46,436,109,342,109
"71",83,"Swartzia flaemingii",1089087801,-22.0349,-41.2905,"gass84",23227650,232,87,57,1987,307,155,152,247,207,259,207,1057,148,29,44,404,108,330,108
"72",84,"Swartzia flaemingii",1424193654,-22.52028,-43.51861,"cdround,gass84,iddatunl",23331276,211,105,61,2014,295,124,171,236,185,237,185,1717,275,43,57,757,146,703,146
"73",86,"Swartzia flaemingii",1090512845,-14.41667,-39.08333,"gass84",21655223,241,63,64,976,289,192,97,243,238,253,227,1994,210,121,18,585,387,502,562
"74",87,"Swartzia flaemingii",1094839967,-9.14139,-43.56139,"gass84,iddatunl",20557835,253,132,78,652,337,169,168,251,247,261,244,832,147,1,84,414,4,176,16
"75",88,"Swartzia flaemingii",1424483804,-19.57,-42.08972,"cdround,gass84,muluriiv",22717870,218,126,65,2029,300,109,191,235,190,240,189,1269,240,17,76,679,55,504,73
"76",89,"Swartzia flaemingii",1077602497,-7.44694,-34.81222,"gass84",20203805,252,90,74,975,310,189,121,241,257,261,236,2070,330,48,59,932,160,444,797
