"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Chrysochlamys saldanhae",1829083429,-20.10167,-43.63278,"gass84",22830153,176,115,65,1832,255,80,175,192,152,196,149,1580,338,14,83,854,50,675,60
"2",2,"Chrysochlamys saldanhae",1423927694,-21.9,-41.91167,"cdround,gass84",23201715,163,102,62,1927,242,78,164,179,139,189,138,1485,240,38,56,662,126,554,152
"3",3,"Chrysochlamys saldanhae",1423923554,-22.43639,-42.505,"cdround,gass84",23314020,170,98,59,2031,251,87,164,194,145,196,144,1509,259,35,61,683,119,604,143
"4",4,"Chrysochlamys saldanhae",1423937661,-22.37833,-42.82833,"cdround,gass84,rdatm",23305373,170,99,58,2091,251,83,168,195,143,197,143,1644,287,37,62,757,126,670,148
"5",5,"Chrysochlamys saldanhae",1090883651,-20.49,-41.75111,"gass84",22907958,140,115,65,1750,223,47,176,155,120,160,116,1586,259,33,59,739,127,589,141
"6",6,"Chrysochlamys saldanhae",1123829539,-20.38563,-41.73639,"gass84",22890679,175,125,65,1871,264,73,191,191,153,195,148,1403,241,23,65,685,96,529,113
"7",7,"Chrysochlamys saldanhae",1087657020,-20.1203,-43.97146,"gass84",22830145,178,121,67,1792,258,78,180,193,156,196,151,1559,337,13,84,851,44,671,58
"8",9,"Chrysochlamys saldanhae",1089106803,-21.43,-43.53,"gass84",23106636,195,104,61,1990,274,106,168,218,169,220,169,1595,304,18,77,810,61,715,61
"9",10,"Chrysochlamys saldanhae",1424265718,-21.71667,-43.88333,"cdround,gass84",23167107,180,108,64,1899,258,90,168,202,155,203,155,1583,293,18,75,802,65,706,83
"10",11,"Chrysochlamys saldanhae",1424217140,-22.58889,-43.48417,"cdround,gass84",23348557,183,100,59,2045,262,95,167,208,156,209,156,1729,278,42,58,776,144,708,144
"11",12,"Chrysochlamys saldanhae",1123813940,-19.74139,-40.98111,"gass84",22752457,211,112,65,1706,293,122,171,225,190,232,188,1280,215,29,61,617,107,442,119
"12",13,"Chrysochlamys saldanhae",1424113328,-22.45417,-43,"cdround,gass84",23314009,179,98,57,2177,260,90,170,205,151,207,151,1728,302,41,61,794,139,705,139
"13",14,"Chrysochlamys saldanhae",1424113317,-22.27917,-42.84667,"cdround,gass84",23279452,186,104,59,2205,271,95,176,212,158,214,157,1576,290,30,67,757,103,663,123
"14",15,"Chrysochlamys saldanhae",1123804948,-19.97139,-40.53028,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"15",16,"Chrysochlamys saldanhae",1123802505,-19.9075,-40.55306,"gass84",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"16",17,"Chrysochlamys saldanhae",1123807425,-19.92389,-40.62028,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"17",18,"Chrysochlamys saldanhae",1123795862,-19.91417,-40.47222,"gass84",22787029,215,97,63,1648,291,139,152,229,195,237,194,1265,202,40,51,566,146,389,153
"18",19,"Chrysochlamys saldanhae",1423946695,-22.51667,-43.23333,"cdround,gass84,rdatm",23331283,188,94,58,2088,267,105,162,214,162,216,162,1870,300,52,55,813,174,743,174
"19",20,"Chrysochlamys saldanhae",1089094994,-22.15,-44.34,"gass84",23253496,170,121,64,2106,251,62,189,194,141,195,141,1627,296,19,74,832,73,740,73
"20",21,"Chrysochlamys saldanhae",1424204412,-22.25,-44.56667,"cdround,gass84",23279411,147,124,65,2018,226,36,190,169,119,170,119,1856,327,25,73,936,93,842,93
"21",22,"Chrysochlamys saldanhae",1089018821,-23.043,-45.5615,"gass84,iddatunl",23443547,194,107,60,2272,271,93,178,219,162,220,162,1321,226,21,67,636,87,608,87
"22",23,"Chrysochlamys saldanhae",1213523219,-20.71667,-42.48333,"gass84,iddatunl",22959781,163,121,66,1895,246,64,182,180,139,185,137,1504,264,23,68,744,91,594,104
"23",24,"Chrysochlamys saldanhae",1423944783,-22,-42.05,"gass84",23227631,192,103,60,2089,272,102,170,209,165,220,165,1439,242,29,60,654,109,555,109
"24",25,"Chrysochlamys saldanhae",1228155040,-22,-42.5,"gass84",23227621,207,114,61,2143,297,112,185,231,180,233,178,1448,272,18,72,705,72,617,93
"25",26,"Chrysochlamys saldanhae",1089055405,-22,-42.3,"gass84",23227625,211,110,61,2109,299,119,180,231,185,237,183,1424,258,21,68,674,81,586,103
"26",27,"Chrysochlamys saldanhae",1424306414,-22.46667,-42.5,"cdround,gass84,rdatm",23322661,218,95,59,2025,296,137,159,242,192,245,192,1342,218,29,58,586,105,535,105
"27",28,"Chrysochlamys saldanhae",1621081604,-23.43,-45.5615,"gass84",23521307,179,98,59,2210,253,87,166,205,149,207,149,1457,242,35,59,673,132,645,132
"28",30,"Chrysochlamys saldanhae",1090838058,-23.075,-45.9375,"gass84",23443538,186,106,60,2249,262,88,174,212,155,212,155,1404,245,28,64,671,109,642,109
"29",31,"Chrysochlamys saldanhae",1097309040,-22.50885,-43.17847,"cdrep",23331284,186,92,57,2091,264,103,161,212,159,214,159,1906,305,55,54,822,184,751,184
"30",32,"Chrysochlamys saldanhae",1089061752,-22.25,-44.5,"gass84",23279413,177,124,62,2246,260,63,197,202,146,203,146,1570,282,19,75,805,72,721,72
