"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Hieronyma oblonga",1837389574,-9.2249,-36.3825,"gass84",20575287,207,86,69,1428,273,149,124,190,217,220,185,1309,228,25,63,631,103,146,567
"2",2,"Hieronyma oblonga",1258203020,8.68,-80.600556,"cdround,gass84",16859026,238,84,77,603,298,189,109,233,239,247,232,2988,528,23,64,1294,121,429,1043
"3",3,"Hieronyma oblonga",1291012850,-20.166111,-43.406111,"gass84",22838799,195,115,63,2039,275,93,182,213,166,218,166,1413,294,12,83,776,40,593,40
"4",4,"Hieronyma oblonga",1097387322,2.323056,-73.024167,"cdround,gass84,iddatunl",18181128,272,94,71,991,343,211,132,264,280,286,259,2446,331,29,48,946,210,213,921
"5",5,"Hieronyma oblonga",1094905724,-17.799444,-39.378333,"gass84",22355055,244,76,62,1362,305,184,121,249,226,261,226,1495,186,79,23,490,320,326,320
"6",6,"Hieronyma oblonga",1090521616,-16.333333,-39.133333,"gass84",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"7",7,"Hieronyma oblonga",1213691475,-19.215291,-39.965993,"gass84",22648801,241,91,63,1653,312,169,143,255,221,262,219,1219,184,41,48,523,153,359,154
"8",8,"Hieronyma oblonga",1257940374,0.909444,-78.205556,"cdround,gass84",18474764,185,101,88,189,243,129,114,183,186,187,182,1575,195,33,40,520,153,510,493
"9",9,"Hieronyma oblonga",1257940428,0.896111,-78.221944,"cdround,gass84",18474763,176,105,88,202,236,117,119,176,176,177,172,1546,213,31,44,532,137,517,479
"10",10,"Hieronyma oblonga",1257856494,8.78498,-82.98851,"gass84,iddatunl",16841689,202,105,78,624,273,140,133,198,203,211,194,3283,621,26,69,1472,125,645,1035
"11",11,"Hieronyma oblonga",1300283796,-22.532222,-42.346111,"gass84",23331304,231,88,59,1952,304,155,149,246,205,256,205,1156,180,33,49,471,110,419,110
"12",12,"Hieronyma oblonga",1090512849,-14.416667,-39.083333,"gass84",21655223,241,63,64,976,289,192,97,243,238,253,227,1994,210,121,18,585,387,502,562
"13",13,"Hieronyma oblonga",1077226161,-13.716667,-39.133333,"gass84,iddatunl",21508341,243,64,64,1137,294,194,100,247,235,256,227,2092,212,115,17,602,399,535,548
"14",14,"Hieronyma oblonga",1094844494,-15.202778,-39.408056,"gass84,iddatunl",21810735,212,74,64,1182,267,153,114,221,208,225,195,1227,142,76,19,368,239,334,298
"15",15,"Hieronyma oblonga",1094820208,-14.770278,-39.202778,"gass84",21724340,244,65,62,955,294,190,104,252,242,255,230,1604,185,92,19,475,308,446,398
"16",16,"Hieronyma oblonga",436986669,5.25,-52.93333,"gass84",17576810,258,79,78,415,315,214,101,258,263,263,253,2870,476,54,52,1194,234,234,837
"17",17,"Hieronyma oblonga",1090512074,-14.499722,-39.115,"gass84",21663862,235,63,64,959,284,186,98,237,232,247,222,1874,198,114,17,533,365,481,515
"18",18,"Hieronyma oblonga",1094805851,-14.483333,-39.133333,"gass84,iddatunl",21663861,236,64,64,986,285,186,99,238,233,248,222,1810,194,109,18,515,349,468,491
"19",19,"Hieronyma oblonga",1089246719,-4.296944,-38.933056,"gass84",19555706,216,82,75,560,272,163,109,214,219,222,208,1533,305,24,80,840,76,195,256
