"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Machaerium oblongifolium",1638347072,-22.8925,-42.86583,"cdround,gass84",23409052,228,83,56,2082,302,154,148,253,202,256,202,1253,166,49,39,462,152,443,152
"2",2,"Machaerium oblongifolium",1837452147,-22.41278,-43.44444,"gass84,iddatunl",23305358,202,104,60,2090,285,113,172,227,175,229,175,1599,267,34,62,739,114,669,114
"3",3,"Machaerium oblongifolium",1449840179,-22.57944,-43.44444,"gass84,iddatunl",23339918,201,101,60,2068,283,115,168,226,175,228,175,1804,282,47,56,789,159,729,159
"4",5,"Machaerium oblongifolium",1424511859,-22.53861,-43.47028,"cdround,gass84",23331277,197,102,60,2057,279,110,169,222,171,224,171,1679,273,40,59,757,135,693,135
"5",6,"Machaerium oblongifolium",1563894356,-22.81833,-43.00194,"cdround,gass84",23391768,233,86,55,2153,310,155,155,259,206,262,206,1257,163,47,42,470,143,466,143
"6",7,"Machaerium oblongifolium",1424448956,-22.54528,-42.30083,"cdround,gass84,iddatunl",23339945,231,85,58,1931,302,157,145,246,206,256,206,1117,171,34,47,447,111,394,111
"7",8,"Machaerium oblongifolium",1090658879,-23.56472,-46.72833,"gass84",23547199,185,99,60,2172,262,99,163,211,157,212,157,1403,230,37,57,639,132,602,132
"8",11,"Machaerium oblongifolium",1087385272,-23.4667,-46.1874,"gass84,iddatunl",23529932,170,97,58,2259,245,80,165,197,140,198,140,1544,241,41,55,678,145,652,145
"9",12,"Machaerium oblongifolium",1424236111,-18.49778,-40.25722,"cdround,gass84",22493274,240,99,67,1507,313,166,147,252,219,259,219,1111,173,40,48,475,136,339,136
"10",15,"Machaerium oblongifolium",1077578198,-22.75972,-41.97,"gass84",23383153,229,68,56,1735,290,169,121,241,208,252,208,908,124,39,34,326,121,262,121
"11",16,"Machaerium oblongifolium",1424171793,-22.39139,-41.82639,"cdround,gass84",23305397,229,84,58,1874,297,154,143,243,205,253,205,1123,174,42,42,444,132,338,132
