"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",2,"Endlicheria paniculata",1585202366,-25.1702,-48.3141,"gass84",23884121,220,82,48,2974,304,135,169,256,181,256,181,2162,312,75,43,892,283,892,283
"2",3,"Endlicheria paniculata",1449747018,-20.366111,-41.473611,"cdround,gass84,rdatm",22882045,180,121,65,1826,267,82,185,196,159,200,155,1377,229,27,62,661,105,502,123
"3",5,"Endlicheria paniculata",1563171904,-26.373056,-50.765833,"cdround,gass84",24125982,166,125,56,3315,272,50,222,206,123,206,123,1576,158,98,14,451,336,451,336
"4",6,"Endlicheria paniculata",1801353059,-28.707222,-49.400833,"cdround,gass84",24609855,194,108,53,3057,292,91,201,234,160,234,156,1352,162,78,24,454,249,454,265
"5",7,"Endlicheria paniculata",1806846810,-18.158278,-53.411639,"gass84",22423839,236,125,70,1468,315,138,177,246,219,250,213,1588,262,18,66,726,67,419,106
"6",9,"Endlicheria paniculata",1801347869,-25.4503,-49.0167,"gass84",23935944,166,96,54,2711,251,76,175,198,132,198,129,1725,226,87,31,611,278,611,300
"7",10,"Endlicheria paniculata",1837800747,-21.87,-41.932222,"cdround,gass84",23193074,195,105,60,2118,275,102,173,212,167,222,167,1388,234,29,59,631,109,519,109
"8",11,"Endlicheria paniculata",1837800798,-21.934167,-41.9325,"cdround,gass84",23210354,189,102,60,2098,268,98,170,206,161,217,161,1424,236,32,58,640,117,531,117
"9",13,"Endlicheria paniculata",1455391102,-24.121389,-49.623889,"gass84",23659450,193,119,58,2957,285,81,204,226,156,226,151,1263,187,52,39,495,185,454,201
"10",14,"Endlicheria paniculata",1806876085,-22.969722,-43.239722,"gass84",23426323,225,79,56,2000,296,155,141,250,201,252,201,1405,170,60,33,487,194,479,194
"11",15,"Endlicheria paniculata",1587292489,-20.170833,-43.440833,"gass84",22847438,192,114,62,2018,272,91,181,210,164,215,164,1439,302,13,83,789,42,609,42
"12",16,"Endlicheria paniculata",1676476981,-23.99,-52.226389,"gass84",23633467,208,117,60,2841,299,105,194,241,182,241,170,1467,186,71,30,508,255,508,295
"13",17,"Endlicheria paniculata",1563169754,-24.7,-48.757222,"gass84",23780430,221,103,52,3236,312,116,196,260,189,260,179,1417,195,55,39,555,216,555,238
"14",18,"Endlicheria paniculata",1585202070,-24.4169,-50.3401,"gass84",23728552,185,126,62,2772,280,77,203,217,149,217,147,1338,151,53,28,436,218,436,243
"15",19,"Endlicheria paniculata",1094717454,-28.156389,-49.392222,"cdround,gass84",24497535,172,98,52,2869,266,80,186,208,137,208,135,1556,191,92,23,516,288,516,318
"16",20,"Endlicheria paniculata",1801097159,-18.904444,-43.426944,"gass84",22579598,206,125,65,1995,292,100,192,224,180,227,177,1606,380,8,87,900,33,621,58
