"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Henriettea saldanhaei",1423927511,-21.88389,-41.72,"cdround,gass84",23201719,231,100,58,2163,312,141,171,248,202,259,202,1123,188,27,56,496,94,387,94
"2",2,"Henriettea saldanhaei",1423898048,-22.54083,-42.30583,"cdround,gass84,rdatm",23331305,231,86,58,1925,303,156,147,246,206,256,206,1136,176,33,49,460,110,406,110
"3",4,"Henriettea saldanhaei",1423897810,-22.57944,-42.28722,"cdround,gass84",23339946,231,84,58,1909,301,158,143,246,206,256,206,1099,168,34,47,439,111,382,111
"4",5,"Henriettea saldanhaei",1423897820,-22.51028,-42.27389,"cdround,gass84",23331306,231,85,58,1917,302,157,145,246,206,256,206,1119,173,34,48,452,111,394,111
"5",6,"Henriettea saldanhaei",1424510013,-22.43333,-42.01667,"cdround,gass84,rdatm",23314032,229,85,59,1882,298,154,144,244,205,254,205,1119,175,38,45,452,119,368,119
"6",7,"Henriettea saldanhaei",1424447984,-18.36833,-40.09806,"cdround,gass84",22467358,241,94,66,1494,312,170,142,253,220,260,220,1123,170,48,43,457,156,326,156
"7",8,"Henriettea saldanhaei",1123827738,-18.36833,-39.83598,"gass84",22467364,241,86,64,1520,308,174,134,253,220,260,220,1265,175,62,36,480,201,343,201
"8",9,"Henriettea saldanhaei",1086683760,-18.367,-39.833,"gass84,iddatunl",22467365,241,84,63,1519,308,175,133,253,221,261,221,1297,176,64,35,487,210,347,210
"9",10,"Henriettea saldanhaei",1424377560,-22.59389,-43.04194,"cdround,gass84,rdatm",23348567,229,93,56,2269,309,145,164,256,199,258,199,1517,215,44,51,617,141,605,141
"10",11,"Henriettea saldanhaei",1123817551,-18.97889,-40.66778,"gass84",22596944,237,107,68,1512,314,157,157,249,217,256,217,1155,190,28,61,555,99,389,99
"11",12,"Henriettea saldanhaei",1123814619,-20.78778,-40.58,"gass84",22968467,243,83,60,1689,313,176,137,258,222,265,222,1069,167,42,44,444,139,284,139
"12",13,"Henriettea saldanhaei",1123812320,-18.97389,-40.66444,"gass84",22596945,238,107,68,1506,315,159,156,250,218,258,218,1153,188,28,60,550,101,387,101
"13",17,"Henriettea saldanhaei",1424175077,-22.5,-42.25,"gass84,iddatunl",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"14",18,"Henriettea saldanhaei",1090869637,-20.12861,-40.3075,"gass84",22838873,240,83,61,1663,311,175,136,254,219,262,219,1135,186,46,46,486,161,303,161
"15",19,"Henriettea saldanhaei",1097287560,-22.65466,-42.39181,"cdrep",23357223,231,83,58,1936,302,159,143,247,207,257,207,1105,164,36,45,431,116,387,116
"16",21,"Henriettea saldanhaei",1123789011,-8.05417,-34.88111,"gass84",20333403,258,62,68,975,301,211,90,247,263,268,243,1799,287,36,64,838,126,362,721
"17",22,"Henriettea saldanhaei",1424290607,-22.58333,-43.03333,"cdround,gass84,iddatunl,rdatm",23339928,227,95,57,2253,309,143,166,255,198,257,198,1536,226,43,53,638,138,615,138
"18",23,"Henriettea saldanhaei",1123783038,-20.40222,-40.31944,"gass84",22890713,247,75,58,1669,316,187,129,261,227,270,227,1128,180,51,42,463,171,287,171
"19",24,"Henriettea saldanhaei",1098391859,-20.73072,-40.56969,"",22959827,243,83,60,1711,314,176,138,258,222,266,222,1077,168,43,45,448,141,287,141
