"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Miconia hypoleuca",1668762977,-13.874167,-39.155556,"gass84,iddatunl",21534261,242,64,64,1102,293,194,99,247,236,256,227,2174,216,125,16,619,417,556,572
"2",2,"Miconia hypoleuca",1837389503,-9.18,-35.9549,"gass84,iddatunl",20566658,225,77,68,1293,284,172,112,211,232,237,205,1720,293,39,60,799,151,268,741
"3",3,"Miconia hypoleuca",1819182850,-21.958889,-41.854444,"cdround,gass84,preneglat,preneglon",23218996,224,101,59,2141,303,132,171,240,195,251,195,1210,201,28,56,535,101,431,101
"4",4,"Miconia hypoleuca",1423901934,-21.829444,-41.7475,"cdround,gass84,rdatm",23184439,198,102,60,2060,278,108,170,215,171,225,171,1312,215,32,56,584,110,471,110
"5",5,"Miconia hypoleuca",1499607975,-21.93694,-41.85833,"gass84",23210356,211,102,59,2164,291,119,172,228,182,239,182,1294,214,29,57,577,107,470,107
"6",7,"Miconia hypoleuca",1094944012,-12.960833,-39.446389,"gass84,iddatunl",21352814,225,66,62,1401,279,174,105,236,207,241,205,945,133,36,46,372,118,333,129
"7",8,"Miconia hypoleuca",1097262285,5.06622,-59.65708,"gass84,iddatunl",17611209,233,90,81,462,290,180,110,232,239,239,227,2671,419,93,46,1140,348,348,506
"8",9,"Miconia hypoleuca",1423898086,-22.556944,-42.298889,"cdround,gass84,rdatm",23339945,231,85,58,1931,302,157,145,246,206,256,206,1117,171,34,47,447,111,394,111
"9",10,"Miconia hypoleuca",1457568959,-7.964444,-34.936944,"cdround,gass84,rdatm",20316122,254,69,71,995,301,204,97,243,259,264,239,1716,275,30,65,808,116,347,685
"10",13,"Miconia hypoleuca",1087539562,-13.84725,-39.661222,"gass84",21534249,218,68,64,1226,272,166,106,203,211,232,200,1475,150,93,14,414,307,363,409
"11",14,"Miconia hypoleuca",1423897809,-22.510278,-42.273889,"cdround,gass84",23331306,231,85,58,1917,302,157,145,246,206,256,206,1119,173,34,48,452,111,394,111
"12",15,"Miconia hypoleuca",1423897851,-22.570833,-42.289167,"cdround,gass84",23339946,231,84,58,1909,301,158,143,246,206,256,206,1099,168,34,47,439,111,382,111
"13",16,"Miconia hypoleuca",1094919128,-12.166667,-37.966667,"gass84",21188689,238,79,66,1407,300,181,119,234,249,253,218,1752,301,69,48,746,248,316,571
