"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Myrciaria disticha",1440665609,-22.36722,-42.43944,"cdround,gass84",23296742,173,99,58,2064,256,88,168,191,148,199,146,1452,253,31,62,666,107,586,132
"2",3,"Myrciaria disticha",1123816940,-20.3,-40.55,"gass84",22873427,222,92,61,1699,298,149,149,237,201,244,201,1218,195,43,49,532,148,357,163
"3",4,"Myrciaria disticha",1424246421,-20.3,-40.53333,"cdround,gass84,iddatunl,rdatm",22873428,213,92,61,1676,288,139,149,227,192,234,191,1254,196,45,47,541,156,369,170
"4",5,"Myrciaria disticha",1123815968,-19.87444,-40.82611,"gass84",22778381,217,108,65,1687,296,131,165,231,195,237,194,1261,210,32,58,595,118,418,129
"5",6,"Myrciaria disticha",1424271955,-22.45861,-43.00722,"cdround,gass84",23322648,168,98,59,2027,247,82,165,193,142,195,142,1785,299,45,59,802,150,721,150
"6",8,"Myrciaria disticha",1424155371,-22.45528,-42.99722,"cdround,gass84",23314009,179,98,57,2177,260,90,170,205,151,207,151,1728,302,41,61,794,139,705,139
"7",9,"Myrciaria disticha",1424076140,-22.20722,-42.09333,"cdround,gass84,rdatm",23262190,187,99,60,2030,267,102,165,204,161,214,161,1443,239,29,60,650,109,567,138
"8",10,"Myrciaria disticha",1265097247,-22.43,-42.43917,"gass84",23314022,191,98,59,2040,273,107,166,215,166,217,164,1419,241,29,61,643,104,577,130
"9",12,"Myrciaria disticha",1087718922,-22.4,-42.5,"gass84",23305381,174,99,59,2063,256,89,167,197,149,200,147,1455,254,31,62,667,108,588,133
"10",13,"Myrciaria disticha",1135905408,-22.24,-42.3,"gass84",23270825,192,102,59,2083,276,104,172,215,167,218,165,1454,250,22,66,678,91,611,116
"11",14,"Myrciaria disticha",1424175821,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"12",15,"Myrciaria disticha",1123793414,-19.97139,-40.53028,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"13",16,"Myrciaria disticha",1424437451,-19.06667,-43.45,"cdround,gass84",22614158,206,125,64,1990,292,99,193,223,180,227,177,1647,391,9,87,921,35,632,59
"14",19,"Myrciaria disticha",1098272158,-22.5309,-43.0084,"gass84",23331288,209,99,57,2205,292,121,171,236,180,238,180,1723,278,44,57,755,148,694,148
