"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Persea pyrifolia",1563169733,-24.86389,-48.71694,"gass84",23814991,176,95,52,2976,262,81,181,211,137,211,136,1457,198,69,31,522,245,522,268
"2",2,"Persea pyrifolia",1658342930,-22.81639,-48.74417,"cdround,gass84",23391631,199,125,65,2270,285,95,190,225,168,225,168,1305,227,31,61,617,117,617,137
"3",5,"Persea pyrifolia",1676475210,-25.1572,-48.2928,"gass84",23875481,197,84,48,3051,282,108,174,233,157,234,157,2048,291,73,41,826,278,767,278
"4",6,"Persea pyrifolia",1639433028,-23.15722,-48.29278,"cdround,gass84,rdatm",23460761,195,118,63,2318,279,94,185,221,163,221,163,1264,215,31,60,593,114,554,114
"5",8,"Persea pyrifolia",1586032113,-25.00861,-48.82972,"gass84,iddatunl",23849549,178,94,52,2982,263,84,179,213,139,213,138,1545,209,74,30,550,259,550,282
"6",9,"Persea pyrifolia",1837394405,-25.0086,-48.0086,"gass84",23849568,228,87,50,2910,312,139,173,263,190,263,190,2320,349,76,45,964,288,964,288
"7",10,"Persea pyrifolia",1077406916,-28.08278,-49.49833,"cdround,gass84",24480253,147,95,53,2677,239,63,176,179,122,179,113,1653,187,105,18,508,327,508,328
"8",11,"Persea pyrifolia",1424514999,-24.40389,-48.71222,"cdround,gass84",23719951,173,105,54,3042,263,71,192,209,133,209,132,1394,192,53,40,546,187,546,209
"9",14,"Persea pyrifolia",1585202582,-24.5113,-48.4244,"gass84",23745878,217,100,52,3058,306,117,189,253,186,253,177,1461,203,50,43,579,207,579,208
"10",15,"Persea pyrifolia",1455392841,-22.91667,-48.45,"gass84,iddatunl",23417558,189,121,65,2267,274,88,186,215,158,215,158,1324,229,34,61,625,119,625,139
"11",16,"Persea pyrifolia",1089260655,-22.96,-48.52472,"gass84",23426196,191,122,65,2253,277,90,187,217,161,217,161,1320,227,35,60,621,122,580,122
"12",17,"Persea pyrifolia",1658213969,-22.52667,-45.26639,"gass84",23331234,160,123,63,2256,240,46,194,185,129,185,129,1772,331,26,74,913,96,833,96
"13",18,"Persea pyrifolia",1424498077,-25.25611,-48.85611,"cdround,gass84",23901388,151,95,54,2706,235,61,174,183,117,183,115,1844,247,89,31,655,293,654,323
"14",20,"Persea pyrifolia",1424446080,-22.77167,-43.00028,"cdround,gass84,rdatm",23383128,232,86,55,2192,309,154,155,259,205,261,205,1286,171,46,44,490,139,485,139
"15",21,"Persea pyrifolia",1077505362,-24.67469,-50.4321,"gass84",23780390,182,124,61,2740,277,76,201,215,147,215,145,1432,157,65,24,452,253,452,279
"16",22,"Persea pyrifolia",1095632313,-24.11139,-50.72333,"gass84,txmatfuz",23659423,190,129,61,2795,287,78,209,223,153,223,152,1410,178,69,26,476,261,476,278
"17",23,"Persea pyrifolia",1087510233,-22.83333,-48.41667,"gass84",23391638,199,121,64,2324,283,96,187,225,167,225,167,1315,228,33,62,628,117,628,117
"18",24,"Persea pyrifolia",1086915332,-22.24472,-47.68722,"gass84",23270696,195,111,63,2189,272,97,175,218,164,218,164,1353,255,22,71,682,84,624,103
"19",26,"Persea pyrifolia",1257978693,-20.24475,-47.78728,"cdround,gass84,iddatunl",22855974,224,116,67,1683,293,122,171,237,200,238,197,1495,298,10,80,785,45,727,72
"20",27,"Persea pyrifolia",1090698687,-20.3785,-43.55781,"gass84",22890635,172,112,64,1876,249,76,173,189,146,193,146,1619,335,17,80,854,63,692,68
"21",29,"Persea pyrifolia",1257978722,-20.36292,-43.48911,"cdround,gass84,iddatunl",22881997,175,112,64,1928,252,77,175,192,148,197,148,1598,331,16,80,846,61,685,61
"22",30,"Persea pyrifolia",1086916971,-24.4275,-48.68056,"gass84",23728592,175,103,53,3073,265,73,192,211,135,211,134,1402,191,54,39,541,193,541,214
"23",31,"Persea pyrifolia",1095634462,-24.10056,-50.70694,"gass84",23659424,189,129,62,2795,285,77,208,222,152,222,151,1399,176,68,26,471,256,471,273
"24",32,"Persea pyrifolia",1424444861,-20.365,-41.4725,"gass84,rdatm",22882045,180,121,65,1826,267,82,185,196,159,200,155,1377,229,27,62,661,105,502,123
"25",33,"Persea pyrifolia",1077425985,-27.09222,-50.03805,"cdround,gass84",24281520,188,109,53,3184,290,88,202,227,149,227,148,1492,166,84,19,453,294,453,316
