"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Matayba sylvatica",1257996003,-10.354167,-75.285,"cdround,gass84",20807634,237,117,83,423,305,165,140,239,231,241,231,2554,352,91,45,1004,283,629,283
"2",2,"Matayba sylvatica",1099313472,-19.247167,-39.988417,"gass84",22648801,241,91,63,1653,312,169,143,255,221,262,219,1219,184,41,48,523,153,359,154
"3",3,"Matayba sylvatica",1424235847,-22.921944,-43,"cdround,gass84",23417689,231,82,55,2086,305,157,148,256,205,259,205,1250,155,53,36,446,162,437,162
"4",4,"Matayba sylvatica",1424088758,-22.588055,-43.468333,"cdround,gass84,rdatm",23348557,183,100,59,2045,262,95,167,208,156,209,156,1729,278,42,58,776,144,708,144
"5",5,"Matayba sylvatica",930985530,8.05,-75.216667,"cdround,iddatunl",16988755,277,100,81,406,344,222,122,274,281,283,272,2377,360,25,62,1016,111,266,958
"6",6,"Matayba sylvatica",930985541,7.83728,-75.01601,"iddatunl",17031960,283,101,86,411,347,230,117,280,288,289,279,3335,470,49,54,1307,203,392,1093
"7",7,"Matayba sylvatica",1424171365,-22.218889,-42.085833,"cdround,gass84",23270830,206,98,60,2017,284,122,162,223,180,232,180,1400,229,27,59,621,106,548,106
"8",8,"Matayba sylvatica",931016166,8.276667,-76.766667,"cdround",16945518,264,76,91,175,306,223,83,262,264,265,262,2189,293,62,37,748,233,366,748
"9",9,"Matayba sylvatica",1259378729,8.7,-83.5,"gass84",16858957,263,106,75,744,337,197,140,256,264,274,254,4295,752,73,56,1812,285,751,1492
"10",10,"Matayba sylvatica",1261860625,-14.81138,-60.39583,"gass84,iddatunl",21732471,211,139,71,1225,299,105,194,219,194,222,192,1486,252,13,67,679,66,340,96
"11",11,"Matayba sylvatica",1258952070,-3.3,-74.83333,"gass84,iddatunl",19347485,257,99,85,439,314,198,116,257,252,261,251,2740,261,189,9,769,624,654,631
"12",12,"Matayba sylvatica",1260374916,-15.90222,-47.9,"gass84,iddatunl",21957411,209,113,71,1058,278,120,158,214,195,218,191,1766,309,7,78,891,34,495,50
"13",13,"Matayba sylvatica",1123788368,-19.971389,-40.530278,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
