"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Quararibea turbinata",1717050337,-22.481111,-42.913333,"cdround,gass84",23322651,210,101,58,2232,294,121,173,237,181,239,181,1595,265,38,59,712,127,649,127
"2",2,"Quararibea turbinata",1423908920,-22.973611,-43.027222,"cdround,gass84,iddatunl,rdatm",23426328,230,81,56,2034,302,158,144,255,205,258,205,1272,155,55,35,450,168,441,168
"3",3,"Quararibea turbinata",1423908882,-22.977222,-43.246667,"cdround,gass84,iddatunl,rdatm",23426323,225,79,56,2000,296,155,141,250,201,252,201,1405,170,60,33,487,194,479,194
"4",4,"Quararibea turbinata",1423927458,-21.784167,-41.617222,"cdround,gass84",23175802,220,101,59,2124,301,130,171,236,191,247,191,1170,196,27,56,519,95,405,95
"5",5,"Quararibea turbinata",1423936573,-20.329444,-40.286667,"cdround,gass84",22873434,248,75,58,1661,316,188,128,262,227,270,227,1101,179,52,43,454,171,274,171
"6",6,"Quararibea turbinata",1094922151,-14.917222,-39.2775,"gass84",21758898,238,68,62,1040,290,182,108,246,236,250,223,1348,146,82,18,390,272,383,306
"7",7,"Quararibea turbinata",1423897275,-21.561389,-41.5425,"cdround,gass84",23132603,222,103,60,2063,304,133,171,239,194,248,194,1143,202,25,59,521,86,397,86
"8",9,"Quararibea turbinata",1587319590,-9.510656,-35.812253,"gass84",20635781,242,66,67,1180,292,194,98,231,248,255,225,1659,289,38,66,817,127,233,726
"9",10,"Quararibea turbinata",1094905643,-17.765833,-39.296111,"gass84",22346417,244,74,61,1399,305,185,120,249,261,261,226,1515,195,74,24,493,306,306,345
"10",11,"Quararibea turbinata",1097016438,-19.895,-40.7628,"gass84,iddatunl",22787022,233,105,64,1700,313,151,162,247,211,255,211,1197,204,31,59,569,112,387,124
"11",12,"Quararibea turbinata",1098005460,18.3238,-65.8196,"gass84",14863541,213,88,70,1251,272,148,124,225,195,226,195,2958,319,136,25,934,466,868,466
"12",13,"Quararibea turbinata",1089185628,-8.078611,-34.968611,"gass84",20333401,254,67,70,980,300,205,95,243,259,264,239,1688,266,32,62,780,121,347,678
"13",14,"Quararibea turbinata",1090521520,-16.333333,-39.133333,"gass84",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"14",15,"Quararibea turbinata",1424371081,-22.474444,-42.7625,"cdround,gass84",23322654,231,96,58,2173,312,147,165,257,203,259,203,1356,212,34,55,576,113,536,113
"15",17,"Quararibea turbinata",1424371051,-22.474444,-42.931944,"cdround,gass84",23322650,208,100,57,2225,292,119,173,235,179,237,179,1646,274,39,59,736,132,670,132
"16",18,"Quararibea turbinata",1077233308,-14.176667,-39.733333,"gass84,iddatunl",21603367,234,69,64,1213,287,180,107,243,226,248,216,1265,152,70,24,404,235,335,271
"17",19,"Quararibea turbinata",1090577413,-23.373889,-45.080833,"gass84",23504039,182,105,59,2212,261,84,177,208,152,210,152,1969,290,56,54,857,188,820,188
"18",20,"Quararibea turbinata",1270103278,-7.848333,-34.995969,"cdround,gass84",20290201,248,80,72,1064,303,193,110,237,254,259,232,1708,267,33,62,791,119,364,670
"19",21,"Quararibea turbinata",1089099461,-23.2348,-45.0534,"gass84,iddatunl",23478119,144,110,60,2200,221,40,181,169,114,171,114,1828,291,40,61,849,151,795,151
"20",22,"Quararibea turbinata",1086917065,-23.335833,-44.833333,"gass84",23504045,222,98,57,2204,302,132,170,248,193,250,193,2317,298,91,42,891,280,878,280
"21",23,"Quararibea turbinata",1090580047,-23.4339,-45.0711,"gass84",23521319,225,94,55,2284,306,136,170,253,196,255,196,2525,334,84,44,978,280,948,280
"22",25,"Quararibea turbinata",1123812178,-20.103889,-40.438333,"gass84",22830230,241,88,61,1689,314,172,142,256,220,263,220,1148,191,42,49,505,148,322,148
"23",27,"Quararibea turbinata",1424235917,-22.921667,-42.999167,"cdround,gass84,rdatm",23417689,231,82,55,2086,305,157,148,256,205,259,205,1250,155,53,36,446,162,437,162
"24",29,"Quararibea turbinata",1424362679,-20.026667,-40.492222,"cdround,gass84",22812949,228,93,63,1662,302,155,147,242,207,250,207,1210,198,40,51,540,145,359,145
"25",30,"Quararibea turbinata",1123810487,-20.059167,-40.470556,"gass84",22821589,238,91,62,1683,311,166,145,252,217,260,217,1165,194,40,51,520,143,336,143
"26",31,"Quararibea turbinata",1090842371,-18.416667,-39.866667,"gass84",22484644,240,87,64,1515,308,173,135,252,220,260,220,1271,176,60,37,485,197,348,197
"27",32,"Quararibea turbinata",1424235987,-22.946389,-43.005556,"cdround,gass84,rdatm",23417688,230,82,56,2066,304,158,146,256,205,259,205,1263,155,53,36,449,164,441,164
"28",33,"Quararibea turbinata",1226936487,-23.508639,-45.199667,"gass84,iddatunl",23538596,226,90,54,2282,302,138,164,253,196,255,196,2377,315,85,43,918,266,895,266
"29",35,"Quararibea turbinata",1676470359,-7.619889,-35.469972,"gass84",20238349,231,91,70,1320,299,170,129,215,237,245,211,1067,175,22,58,463,80,232,414
"30",36,"Quararibea turbinata",1087631316,-15.825167,-40.5245,"gass84",21940308,220,100,66,1622,292,141,151,233,205,238,197,954,148,41,43,394,137,286,148
"31",37,"Quararibea turbinata",1090896694,-8.955642,-35.899683,"cdround,gass84",20514819,218,81,69,1297,280,164,116,204,226,231,198,1624,265,46,54,719,161,288,661
"32",38,"Quararibea turbinata",1077598034,-9.623611,-36.576111,"gass84",20653043,236,90,68,1541,305,174,131,219,245,252,214,1042,188,20,68,535,90,142,455
