"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Banara serrata",1423903971,-22.456667,-44.544444,"cdround,gass84,rdatm",23313971,189,121,62,2269,272,78,194,214,157,215,157,1578,280,23,72,791,81,735,81
"2",2,"Banara serrata",1090577774,-22.5797,-44.6969,"gass84",23339888,202,119,62,2238,286,96,190,227,171,228,171,1497,269,23,71,735,84,712,84
"3",3,"Banara serrata",1676472865,-22.647472,-44.724778,"gass84,iddatunl",23357167,186,121,62,2289,269,75,194,212,154,213,154,1499,266,23,72,748,83,699,83
"4",4,"Banara serrata",1424405777,-22.774722,-44.797778,"cdround,gass84,iddatunl,rdatm",23383085,157,120,62,2206,237,45,192,182,126,183,126,1635,280,26,71,817,98,745,98
"5",5,"Banara serrata",1424234866,-15.202778,-39.408056,"cdround,gass84",21810735,212,74,64,1182,267,153,114,221,208,225,195,1227,142,76,19,368,239,334,298
"6",6,"Banara serrata",1094826578,-15.173611,-39.341667,"gass84,iddatunl",21810736,218,73,64,1169,273,159,114,227,215,232,201,1240,143,77,18,371,243,342,297
"7",7,"Banara serrata",1424405793,-15.391667,-39.565278,"cdround,gass84,rdatm",21853931,215,79,65,1269,273,153,120,225,211,229,197,1105,137,65,23,353,217,293,244
"8",9,"Banara serrata",1094796527,-13.672222,-39.117778,"gass84,iddatunl",21499702,245,64,64,1132,295,196,99,249,237,258,228,2123,228,115,19,635,406,535,560
"9",10,"Banara serrata",1676472385,-15.233333,-39.483333,"gass84,iddatunl",21819373,230,75,64,1186,286,170,116,239,226,244,213,1177,135,60,24,376,208,339,255
"10",11,"Banara serrata",1123799493,-19.9075,-40.553056,"gass84",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"11",12,"Banara serrata",1423909214,-22.561111,-43.468611,"cdround,gass84,rdatm",23339917,189,100,59,2049,269,102,167,214,163,216,163,1689,272,40,59,761,137,695,137
"12",13,"Banara serrata",1123791295,-19.973056,-40.593889,"gass84",22804306,201,101,64,1671,278,121,157,215,180,222,179,1315,207,40,52,588,146,416,156
"13",14,"Banara serrata",1090566500,-20.766667,-42.033333,"gass84",22968432,210,129,65,2045,303,105,198,228,182,234,182,1241,228,20,71,630,64,485,83
"14",15,"Banara serrata",1077203023,-16.383333,-39.133333,"gass84",22061301,240,76,66,1270,296,181,115,225,255,255,222,1515,162,87,18,444,299,299,396
"15",16,"Banara serrata",1260503789,-15.26472,-40.57472,"gass84",21827987,233,97,66,1507,302,156,146,245,218,249,211,779,132,21,56,347,82,259,87
"16",18,"Banara serrata",1424176030,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"17",19,"Banara serrata",1098071168,-15.094764,-39.16151,"cdround,iddatunl",21793461,240,68,62,1045,291,183,108,248,238,252,224,1501,149,95,12,411,322,409,360
"18",20,"Banara serrata",1090867948,-19.9356,-40.6003,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"19",21,"Banara serrata",1123790069,-19.971389,-40.530278,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"20",22,"Banara serrata",1424429947,-17.183333,-39.333333,"cdround,gass84",22225457,245,79,65,1357,305,184,121,256,238,261,225,1061,137,61,24,335,222,226,257
"21",23,"Banara serrata",1098368312,-22.6546564621181,-42.3918119950037,"cdrep",23357223,231,83,58,1936,302,159,143,247,207,257,207,1105,164,36,45,431,116,387,116
"22",25,"Banara serrata",1097400043,-20.761343,-42.868031,"cdround",22968412,202,118,62,2169,290,100,190,221,174,227,172,1253,247,19,75,657,63,483,75
"23",27,"Banara serrata",1055885086,-10.773109,-53.08982,"gass84",20894566,256,143,69,674,358,152,206,256,247,262,246,2243,376,3,75,1081,28,590,52
"24",28,"Banara serrata",1097850342,-22.496706,-43.073169,"",23322647,131,98,61,1820,207,48,159,153,108,155,108,1872,304,48,58,832,157,750,175
"25",30,"Banara serrata",1144610252,-22.48222,-42.9125,"gass84,rdativ",23322651,210,101,58,2232,294,121,173,237,181,239,181,1595,265,38,59,712,127,649,127
