"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Jacaranda macrantha",1835736381,-23.003611,-43.422222,"cdround,gass84,rdatm",23434958,233,85,56,2070,308,158,150,261,208,261,208,1239,156,46,37,447,151,447,151
"2",2,"Jacaranda macrantha",1836918813,-10.5537,-37.061,"gass84",20851751,247,76,66,1391,305,190,115,233,257,262,227,1309,237,36,63,615,113,191,502
"3",3,"Jacaranda macrantha",1423904063,-22.276389,-44.389167,"cdround,gass84,rdatm",23279415,175,122,63,2207,257,64,193,200,145,201,145,1586,284,19,74,810,73,727,73
"4",4,"Jacaranda macrantha",1089097918,-22.926685,-47.65936,"gass84",23417577,203,115,62,2393,284,100,184,229,169,229,169,1177,221,26,66,588,91,526,91
"5",5,"Jacaranda macrantha",1143413008,-23.087222,-46.916944,"gass84",23452154,187,111,62,2301,266,88,178,213,155,213,155,1309,221,29,64,626,103,579,103
"6",6,"Jacaranda macrantha",1503331876,-22.288333,-47.901389,"cdround,gass84",23279331,196,111,63,2175,274,99,175,219,166,220,166,1369,257,25,70,688,89,627,89
"7",7,"Jacaranda macrantha",1077484182,-19.9625,-41.998333,"gass84",22804273,192,123,65,1933,278,89,189,209,168,212,164,1297,239,19,71,671,72,509,85
"8",8,"Jacaranda macrantha",1090520550,-16.333333,-39.133333,"gass84,txmatfuz",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"9",9,"Jacaranda macrantha",1090873713,-19.0372,-43.425,"gass84",22605518,210,128,64,2046,297,100,197,227,184,232,180,1661,401,9,87,934,36,634,61
"10",10,"Jacaranda macrantha",1087650317,-19.397,-43.401611,"gass84",22683279,207,120,65,1978,289,107,182,224,180,229,179,1534,351,9,86,854,34,605,54
"11",11,"Jacaranda macrantha",1424512109,-22.5,-44.083333,"cdround,gass84,muluriiv",23331263,207,113,61,2265,292,107,185,233,176,234,176,1360,240,19,70,674,73,622,73
"12",12,"Jacaranda macrantha",1424405988,-22.642778,-44.656667,"cdround,gass84,iddatunl",23357169,201,117,62,2241,285,97,188,226,170,227,170,1501,265,25,70,732,87,707,87
"13",13,"Jacaranda macrantha",1090512923,-14.416667,-39.083333,"gass84",21655223,241,63,64,976,289,192,97,243,238,253,227,1994,210,121,18,585,387,502,562
"14",14,"Jacaranda macrantha",1087673357,-10.32,-36.579444,"gass84",20799923,255,87,67,1493,322,193,129,251,262,271,233,1215,222,34,65,597,111,200,420
"15",16,"Jacaranda macrantha",1424230021,-22.281944,-42.531111,"cdround,gass84",23279460,182,103,58,2143,267,92,175,205,156,208,153,1395,255,25,67,665,89,580,112
"16",17,"Jacaranda macrantha",1424118715,-22.289167,-42.868889,"cdround,gass84",23279452,186,104,59,2205,271,95,176,212,158,214,157,1576,290,30,67,757,103,663,123
"17",18,"Jacaranda macrantha",1090573398,-22.801017,-47.042331,"gass84",23391671,197,117,63,2358,276,92,184,222,164,222,164,1315,233,28,65,639,103,639,103
"18",19,"Jacaranda macrantha",1086605148,-25.1727,-49.9692,"gass84",23884081,175,114,59,2718,268,75,193,208,141,208,139,1526,210,80,29,538,280,516,296
"19",20,"Jacaranda macrantha",1090690079,-22.355194,-47.499444,"gass84,iddatunl",23296621,201,116,63,2316,279,96,183,225,168,225,168,1322,250,21,71,669,82,614,82
"20",21,"Jacaranda macrantha",1090847338,-20.795278,-42.865556,"gass84",22977052,199,118,62,2141,286,98,188,218,171,224,170,1282,251,19,75,669,64,500,76
"21",22,"Jacaranda macrantha",1097860310,-23.58,-45.43,"gass84,iddatunl",23547230,181,95,57,2221,255,90,165,207,151,209,151,1855,282,57,52,797,191,768,191
"22",23,"Jacaranda macrantha",1090568234,-22.86372,-47.08676,"gass84",23400310,197,116,63,2402,277,93,184,223,164,223,164,1317,229,28,64,634,104,575,104
"23",24,"Jacaranda macrantha",1090568389,-22.87025,-47.07717,"gass84",23400311,194,116,63,2374,273,90,183,219,161,219,161,1317,228,28,65,637,102,578,102
"24",25,"Jacaranda macrantha",1424407254,-22.55,-43.266667,"cdround,gass84,muluriiv",23339922,222,101,59,2182,307,136,171,249,194,250,194,1995,294,54,53,835,182,798,182
"25",26,"Jacaranda macrantha",1087670742,-10.758056,-37.315,"gass84,iddatunl",20894945,243,71,66,1287,296,189,107,230,252,257,224,1306,223,40,60,608,126,195,517
"26",27,"Jacaranda macrantha",1087670551,-11.373333,-37.840556,"gass84",21015892,241,97,67,1628,316,173,143,225,255,259,219,998,157,35,47,417,133,184,351
"27",28,"Jacaranda macrantha",1089046805,-23.1422,-45.017,"gass84,iddatunl",23460840,167,112,61,2209,246,63,183,193,137,194,137,1526,245,28,65,723,112,683,112
"28",29,"Jacaranda macrantha",1090686904,-23.239444,-45.004722,"gass84",23478120,156,111,60,2218,235,53,182,182,126,183,126,1675,264,35,62,781,134,734,134
"29",30,"Jacaranda macrantha",1424204256,-22.25,-44.566667,"cdround,gass84",23279411,147,124,65,2018,226,36,190,169,119,170,119,1856,327,25,73,936,93,842,93
"30",31,"Jacaranda macrantha",1123794584,-19.935833,-40.616667,"gass84",22795666,205,101,64,1671,283,126,157,220,185,226,183,1301,207,39,52,585,143,411,153
"31",33,"Jacaranda macrantha",1089033374,-22.293,-45.137,"gass84,iddatunl",23288037,163,129,65,2220,244,46,198,187,132,187,132,1751,325,23,75,907,87,813,101
"32",34,"Jacaranda macrantha",1087355717,-22.484167,-45.026944,"gass84",23322600,167,127,63,2302,249,49,200,192,134,193,134,1711,323,23,75,883,87,800,87
"33",35,"Jacaranda macrantha",1424176809,-22.5,-42.25,"gass84,muluriiv",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"34",36,"Jacaranda macrantha",1090657082,-18.944722,-46.993611,"gass84",22588153,214,112,68,1512,287,124,163,224,194,229,191,1506,298,7,81,783,32,651,49
"35",37,"Jacaranda macrantha",1090559365,-22.9056,-47.0608,"gass84",23408951,193,116,63,2379,272,89,183,218,160,218,160,1315,223,26,64,632,102,574,102
"36",40,"Jacaranda macrantha",1258258152,-16.16666,-55.33333,"gass84",22009073,227,125,67,1465,310,124,186,237,206,238,203,1624,253,10,68,746,46,711,96
"37",41,"Jacaranda macrantha",1097252641,-19.17,-40,"gass84",22640161,241,91,63,1636,312,169,143,255,221,262,219,1217,183,41,48,520,153,359,154
"38",42,"Jacaranda macrantha",1261188039,-19.16666,-40,"gass84",22631521,241,91,63,1622,313,170,143,254,221,262,219,1217,182,41,47,518,154,360,154
"39",43,"Jacaranda macrantha",1261188782,-19.66666,-41.75,"gass84",22735159,223,123,65,1886,307,120,187,239,198,243,195,1213,224,19,73,639,63,469,78
"40",44,"Jacaranda macrantha",1261193658,-23.333333,-46.033333,"cdround,gass84,iddatunl",23495376,190,98,58,2290,265,98,167,216,159,218,159,1317,221,27,63,623,104,584,104
"41",45,"Jacaranda macrantha",1087667976,-10.925675,-37.099631,"gass84,iddatunl",20929510,256,58,67,944,298,212,86,253,263,267,242,1410,253,41,59,652,138,253,478
"42",46,"Jacaranda macrantha",1097996226,-26,-57,"gass84",24056713,219,112,53,3519,323,113,210,218,183,263,173,1437,150,55,23,423,231,363,262
"43",47,"Jacaranda macrantha",1258250291,-19.66666,-41.83333,"gass84",22735157,229,124,65,1907,313,125,188,245,204,250,201,1190,222,17,74,632,58,463,74
"44",48,"Jacaranda macrantha",1087667992,-11.014722,-37.206389,"gass84",20946788,253,63,67,1065,300,206,94,250,261,266,238,1371,250,45,61,645,141,235,472
"45",49,"Jacaranda macrantha",1087667672,-11.378056,-37.424278,"gass84",21024542,253,84,67,1388,317,193,124,249,263,268,233,1650,277,58,53,723,182,283,583
"46",50,"Jacaranda macrantha",1090903704,-11.361411,-37.507353,"cdround,gass84",21015900,249,88,68,1452,316,187,129,245,261,265,229,1511,248,53,52,652,172,257,536
