"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Geissospermum laeve",1123820021,-18.38139,-40.20361,"gass84",22475996,239,97,67,1497,312,168,144,251,221,258,219,1112,171,44,45,463,147,331,147
"2",2,"Geissospermum laeve",1123814786,-18.9035,-40.7355,"gass84",22579663,238,108,68,1504,315,158,157,250,218,257,218,1142,188,27,62,550,96,386,96
"3",3,"Geissospermum laeve",1123813116,-20.05417,-40.59639,"gass84",22821586,216,99,63,1676,293,138,155,230,195,238,195,1253,203,39,52,564,140,387,151
"4",4,"Geissospermum laeve",1123804558,-20.04333,-40.69722,"gass84",22821584,206,102,64,1694,284,125,159,221,185,227,184,1289,207,38,53,584,138,409,150
"5",5,"Geissospermum laeve",1123804099,-19.9075,-40.55306,"gass84",22787027,200,100,64,1637,277,121,156,214,180,221,179,1320,207,41,51,589,149,416,157
"6",6,"Geissospermum laeve",1123797731,-19.93611,-40.50694,"gass84",22795668,207,98,63,1646,283,129,154,221,186,228,185,1297,205,41,51,578,149,403,157
"7",7,"Geissospermum laeve",1123797853,-19.90611,-40.60194,"gass84",22787026,214,101,64,1664,291,135,156,228,193,235,193,1269,206,37,54,578,136,401,145
"8",8,"Geissospermum laeve",1077210190,-16.26667,-39.01667,"gass84,iddatunl,txmatfuz",22035384,242,74,66,1217,296,184,112,227,254,256,224,1615,206,69,31,582,263,270,516
"9",9,"Geissospermum laeve",1123797197,-18.755,-40.89083,"gass84",22553739,237,111,68,1525,317,154,163,250,217,256,217,1131,189,26,64,555,88,390,96
"10",10,"Geissospermum laeve",1123789310,-15.85944,-38.89028,"gass84",21948987,241,73,65,1188,294,183,111,225,252,255,225,1592,173,106,17,483,341,348,425
