"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Exostyles venusta",1585334525,-22.922222,-43.085,"cdround,gass84",23417686,232,78,56,1991,302,163,139,256,208,259,208,1261,151,54,35,443,167,441,167
"2",2,"Exostyles venusta",1671186481,-22.278333,-41.768333,"cdround,gass84,rdatm",23279478,228,88,58,1941,299,149,150,243,203,253,203,1147,180,41,45,466,126,357,126
"3",3,"Exostyles venusta",1424497170,-14.917222,-39.2775,"cdround,gass84,preswcd,rdatm",21758898,238,68,62,1040,290,182,108,246,236,250,223,1348,146,82,18,390,272,383,306
"4",4,"Exostyles venusta",1424448964,-19.677778,-40.154167,"cdround,gass84",22743837,244,90,60,1749,317,169,148,258,225,267,221,1185,190,36,52,530,139,350,144
"5",6,"Exostyles venusta",1424448199,-19.453333,-40.480556,"cdround,gass84",22691989,234,101,65,1610,310,156,154,246,212,255,212,1206,198,31,58,566,119,389,119
"6",8,"Exostyles venusta",1090520606,-16.333333,-39.133333,"gass84",22044021,239,76,66,1223,294,180,114,224,253,253,221,1483,164,81,20,450,288,288,404
"7",9,"Exostyles venusta",1090516310,-15.395833,-39.566111,"gass84",21853931,215,79,65,1269,273,153,120,225,211,229,197,1105,137,65,23,353,217,293,244
"8",10,"Exostyles venusta",1424316375,-12.870556,-39.475833,"cdround,gass84",21326893,211,68,63,1390,266,159,107,222,201,226,191,933,97,45,21,273,157,268,234
"9",11,"Exostyles venusta",1424248374,-9.241111,-35.779167,"cdround,gass84",20575302,236,71,68,1184,289,186,103,224,241,248,218,1652,272,32,61,764,132,258,692
"10",12,"Exostyles venusta",1424249621,-20.416111,-40.322222,"cdround,gass84",22890713,247,75,58,1669,316,187,129,261,227,270,227,1128,180,51,42,463,171,287,171
"11",13,"Exostyles venusta",1424235849,-22.921944,-43,"cdround,gass84",23417689,231,82,55,2086,305,157,148,256,205,259,205,1250,155,53,36,446,162,437,162
"12",14,"Exostyles venusta",1424195287,-19.891389,-40.1575,"cdround,gass84,rdatm",22787037,245,85,60,1701,315,175,140,258,225,267,222,1150,186,41,48,500,152,318,155
"13",15,"Exostyles venusta",1094840239,-12.327222,-41.501667,"gass84",21214524,221,117,73,1256,298,139,159,230,208,231,201,870,133,12,59,381,65,332,80
"14",16,"Exostyles venusta",1424175081,-22.5,-42.25,"gass84",23331307,232,84,58,1909,302,158,144,247,207,257,207,1101,170,34,47,442,111,381,111
"15",17,"Exostyles venusta",1094795511,-14.430556,-39.053611,"gass84",21655223,241,63,64,976,289,192,97,243,238,253,227,1994,210,121,18,585,387,502,562
"16",18,"Exostyles venusta",1094826805,-22.728889,-41.971389,"gass84",23374513,229,70,57,1735,290,168,122,241,208,252,208,930,129,39,35,338,121,273,121
"17",20,"Exostyles venusta",1087669574,-8.054167,-34.881111,"gass84,txmatfuz",20333403,258,62,68,975,301,211,90,247,263,268,243,1799,287,36,64,838,126,362,721
"18",21,"Exostyles venusta",1090461098,-14.781944,-39.069167,"gass84",21724343,246,63,61,945,295,193,102,254,245,257,232,1906,201,128,14,558,392,508,503
"19",22,"Exostyles venusta",1090475400,-15.158056,-39.528611,"gass84",21802092,231,75,64,1197,287,171,116,241,228,245,214,1156,128,61,25,373,204,347,243
"20",25,"Exostyles venusta",1094930707,-18.209444,-40.455,"gass84",22441430,238,101,68,1484,312,164,148,250,219,257,217,1047,171,36,50,455,124,322,124
"21",26,"Exostyles venusta",1094926538,-19.15,-40.05,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"22",27,"Exostyles venusta",1087538210,-13.717056,-39.637139,"gass84,txmatfuz",21508329,227,67,63,1256,280,175,105,209,219,242,209,1373,142,85,15,388,287,338,388
"23",28,"Exostyles venusta",1123830291,-19.61425,-39.833472,"gass84",22726564,243,83,60,1721,312,174,138,258,223,266,221,1214,183,45,45,510,166,337,170
"24",29,"Exostyles venusta",1094924995,-13.807778,-39.203889,"gass84",21525620,239,63,63,1123,289,190,99,243,232,252,223,2049,204,118,16,580,393,527,540
"25",30,"Exostyles venusta",1096933301,-19.118806,-40.024444,"gass84",22622880,240,93,64,1605,313,168,145,253,219,261,219,1213,182,40,48,519,150,363,150
"26",31,"Exostyles venusta",1096932822,-19.18166,-39.962059,"gass84",22640161,241,91,63,1636,312,169,143,255,221,262,219,1217,183,41,48,520,153,359,154
"27",32,"Exostyles venusta",1090886009,-19.8203,-40.2733,"gass84",22769754,245,90,61,1729,318,172,146,259,225,267,222,1156,190,37,52,518,140,336,141
"28",33,"Exostyles venusta",1094866582,-15.872222,-39.527778,"gass84",21948972,231,80,66,1327,289,168,121,238,225,246,212,1082,144,61,26,365,224,266,230
"29",35,"Exostyles venusta",1090872369,-21.098889,-41.046389,"gass84",23037575,235,93,61,1781,309,158,151,250,212,258,212,1016,174,30,53,447,98,294,98
"30",37,"Exostyles venusta",1090886677,-20.75,-41.283333,"gass84",22968450,241,109,63,1902,327,155,172,258,218,265,217,1081,186,24,59,509,88,349,107
