"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Ocotea argentea",1423926598,-22.96694,-43.25667,"cdround,gass84,rdatm",23426322,212,89,57,2047,288,134,154,237,187,240,187,1529,206,56,41,586,183,557,183
"2",2,"Ocotea argentea",1086915589,-21.275,-47.30389,"gass84",23071985,204,117,67,1897,275,102,173,222,177,222,175,1470,271,18,74,746,64,677,91
"3",3,"Ocotea argentea",1086917125,-21.81667,-47.41667,"gass84",23184302,209,120,64,2191,289,103,186,232,178,232,178,1319,248,19,73,673,70,607,91
"4",4,"Ocotea argentea",1424429528,-19.10278,-40.01972,"cdround,gass84,rdatm",22622880,240,93,64,1605,313,168,145,253,219,261,219,1213,182,40,48,519,150,363,150
"5",6,"Ocotea argentea",1094905593,-17.71556,-39.19861,"gass84",22337780,243,72,61,1372,304,186,118,248,260,260,225,1467,192,63,26,468,264,264,362
"6",7,"Ocotea argentea",1089099556,-23.3714,-45.3096,"gass84,iddatunl",23504033,167,104,59,2217,244,69,175,193,137,195,137,1670,269,39,59,765,146,733,146
"7",8,"Ocotea argentea",1096931124,-19.13979,-40.06259,"gass84",22631519,240,94,64,1589,313,168,145,254,221,261,219,1207,183,39,49,523,145,364,146
"8",9,"Ocotea argentea",1098185912,-14.2815,-38.99658,"cdrep,iddatunl",21620665,246,63,65,973,294,198,96,240,242,258,232,2288,245,138,20,720,439,550,628
"9",10,"Ocotea argentea",1123793641,-19.97139,-40.53028,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"10",11,"Ocotea argentea",1086892215,-20.21667,-47.43333,"gass84",22855982,205,103,67,1490,270,118,152,217,185,217,181,1543,288,11,78,781,43,781,73
"11",12,"Ocotea argentea",1097417755,-22.28575,-42.53092,"cdrep",23279460,182,103,58,2143,267,92,175,205,156,208,153,1395,255,25,67,665,89,580,112
"12",14,"Ocotea argentea",1098161245,-22.95152,-43.21214,"",23417683,218,84,57,2015,291,144,147,243,193,245,193,1460,189,56,39,543,180,525,180
"13",16,"Ocotea argentea",1090442934,-16.38333,-39.13333,"gass84",22061301,240,76,66,1270,296,181,115,225,255,255,222,1515,162,87,18,444,299,299,396
"14",18,"Ocotea argentea",995410913,-22.25,-42.5,"",23279461,183,103,59,2109,268,94,174,206,158,209,155,1401,253,25,67,664,89,583,113
"15",19,"Ocotea argentea",1097121942,-22.5309,-43.0084,"gass84",23331288,209,99,57,2205,292,121,171,236,180,238,180,1723,278,44,57,755,148,694,148
"16",20,"Ocotea argentea",1144732474,-22.48222,-42.9125,"gass84,rdativ",23322651,210,101,58,2232,294,121,173,237,181,239,181,1595,265,38,59,712,127,649,127
