"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Terminalia catappa",1658213814,-24.005833,-46.499722,"gass84",23642245,222,73,51,2298,291,150,141,252,193,252,193,2615,352,90,42,994,301,994,301
"2",2,"Terminalia catappa",1676475265,-16.4955,-39.0702,"gass84",22078583,243,75,65,1244,298,184,114,228,257,257,225,1600,172,90,20,472,304,304,415
"3",3,"Terminalia catappa",1702645856,-4.225278,-38.721667,"gass84",19538431,257,84,77,558,312,203,109,259,255,264,249,1112,268,9,97,673,27,129,132
"4",4,"Terminalia catappa",1828869298,-15.7239,46.3106,"gass84",21925112,270,94,72,1038,326,197,129,275,254,278,254,1495,454,1,124,1086,5,654,5
"5",5,"Terminalia catappa",1324590330,-10.5744,-37.0242,"gass84",20851752,250,76,66,1398,308,193,115,236,260,265,230,1300,240,34,64,612,109,192,493
"6",6,"Terminalia catappa",1450993097,-10.4164,105.6781,"cudc",20820617,264,50,74,577,299,232,67,268,257,271,255,1709,309,17,66,806,94,659,136
"7",7,"Terminalia catappa",1324590042,-10.4616,-37.2106,"gass84",20834467,244,79,65,1510,304,184,120,228,255,260,222,1038,178,30,60,485,99,159,406
"8",9,"Terminalia catappa",1455391245,-25.5425,-48.304333,"gass84",23961881,211,73,48,2659,291,140,151,246,178,246,178,2188,310,86,42,912,295,912,295
"9",10,"Terminalia catappa",1426660924,-2.902056,-44.3665,"gass84",19261816,272,86,83,433,328,225,103,269,278,278,268,1784,340,15,79,935,60,60,788
"10",11,"Terminalia catappa",1438029646,-2.989467,-46.298356,"gass84,iddatunl",19279049,266,97,85,376,327,213,114,263,271,271,262,1960,372,44,70,966,146,146,636
"11",12,"Terminalia catappa",1587317911,-9.666111,-35.735278,"gass84",20661703,248,68,70,991,297,201,96,237,252,259,233,1729,286,39,63,823,136,279,686
"12",13,"Terminalia catappa",1427601138,-22.831111,-43.071389,"cdround,gass84",23391767,233,85,55,2163,310,156,154,262,206,262,206,1252,160,47,42,467,142,467,142
"13",14,"Terminalia catappa",1701551549,17.00639,54.14,"",15134260,258,83,54,1914,329,176,153,268,240,284,232,80,23,1,110,52,4,19,4
"14",16,"Terminalia catappa",1319670937,16.5592,-94.9475,"gass84",15225722,268,96,62,1688,347,193,154,277,252,287,244,943,241,4,108,557,16,276,18
"15",17,"Terminalia catappa",1652373169,-12.664379,141.849314,"cdround",21288045,268,100,64,1388,343,189,154,276,247,283,247,1830,483,2,116,1296,7,844,7
"16",18,"Terminalia catappa",1585323299,13.49583,-89.51086,"",15865212,255,110,76,721,326,183,143,256,256,265,246,1667,336,0,94,864,6,181,285
