"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Phyllostylon brasiliense",1819185158,-22.753889,-41.996944,"cdround,gass84",23383153,229,68,56,1735,290,169,121,241,208,252,208,908,124,39,34,326,121,262,121
"2",2,"Phyllostylon brasiliense",1702652642,-7.931083,-37.190694,"cdround,gass84",20307428,226,92,67,1492,298,162,136,235,230,240,203,629,151,9,87,372,34,88,87
"3",3,"Phyllostylon brasiliense",1421374345,20.5725,-89.779444,"cdround,elmms",14396406,263,122,64,2165,357,168,189,279,260,285,232,995,185,17,74,493,63,260,76
"4",4,"Phyllostylon brasiliense",1421361150,20.085278,-89.551667,"cdround,gass84,gdativ",14491451,259,135,66,2190,360,156,204,274,239,282,227,1029,185,26,65,469,81,277,89
"5",5,"Phyllostylon brasiliense",1439050633,21.389444,-99.598889,"cdround,elmms,gass84",14223370,231,144,57,3447,352,100,252,255,183,267,182,839,228,10,99,484,33,208,46
"6",6,"Phyllostylon brasiliense",1707510678,9.63,-74.912222,"cdround,gass84,iddatunl",16660443,277,112,76,492,351,205,146,274,279,283,271,963,138,12,54,384,61,233,244
"7",7,"Phyllostylon brasiliense",1707510834,9.63,-74.110556,"cdround,gass84,iddatunl",16660462,275,112,80,483,347,208,139,272,273,281,268,1538,234,21,52,616,106,405,414
"8",8,"Phyllostylon brasiliense",1419343336,20.248611,-89.648611,"cdround,gass84",14465529,260,134,65,2205,361,157,204,275,240,283,228,1043,195,26,69,492,79,277,84
"9",9,"Phyllostylon brasiliense",1094740232,-12.716667,-39.7,"gass84,iddatunl",21300968,228,74,64,1441,286,171,115,239,216,243,207,567,87,19,46,226,70,201,84
"10",10,"Phyllostylon brasiliense",1421390865,20.931389,-89.017778,"cdround,gass84,gdativ",14318664,261,127,67,2071,352,165,187,278,257,281,231,1056,182,19,70,508,72,285,97
"11",11,"Phyllostylon brasiliense",1421040900,21.333333,-99.4,"cdround,elmms,gass84",14240655,219,145,59,3198,337,93,244,242,190,252,174,1088,262,15,89,591,49,417,53
"12",12,"Phyllostylon brasiliense",1419350946,21.216111,-99.543333,"cdround,gass84,rdatm",14257931,205,156,64,2778,322,80,242,225,179,234,166,709,165,9,84,367,35,282,37
"13",13,"Phyllostylon brasiliense",1424312359,-22.833333,-41.95,"cdround,gass84",23391794,228,67,56,1735,288,170,118,240,208,252,208,894,119,39,33,316,123,252,123
"14",14,"Phyllostylon brasiliense",1421363520,21.097222,-89.597778,"cdround,gass84,gdativ",14284090,256,92,64,1884,325,182,143,272,251,274,228,778,142,14,67,366,58,276,86
"15",15,"Phyllostylon brasiliense",1098014822,19.43,-104.97,"gass84",14629321,260,127,72,1597,333,159,174,275,250,277,237,851,232,1,112,595,12,442,31
"16",16,"Phyllostylon brasiliense",1438694339,18.241667,-97.225,"cdround,elmms,gass84",14880067,229,157,68,2082,344,114,230,240,213,254,200,311,74,1,102,171,5,116,5
"17",17,"Phyllostylon brasiliense",1260458786,9.3575,-74.80222,"gass84,iddatunl",16720925,278,106,76,537,350,211,139,275,281,285,272,1068,166,6,64,478,42,109,267
"18",18,"Phyllostylon brasiliense",1419390681,21.340556,-89.229722,"cdround,gass84",14232259,257,97,65,1883,327,180,147,273,250,274,229,617,118,11,62,267,54,239,97
"19",19,"Phyllostylon brasiliense",1422011516,21.283333,-89.265278,"cdround,elmms,gass84",14249538,256,100,66,1883,329,178,151,272,250,274,228,695,131,12,64,310,61,234,100
"20",20,"Phyllostylon brasiliense",1421053651,21.111667,-89.291667,"cdround,gass84",14284097,257,112,66,2007,338,170,168,274,252,276,228,955,176,15,67,455,85,342,115
"21",22,"Phyllostylon brasiliense",1419509611,19.602778,-90.222222,"cdround,gass84",14595115,264,122,63,2202,358,166,192,278,264,288,233,1190,217,23,68,564,89,305,144
"22",24,"Phyllostylon brasiliense",1419467192,21.058611,-89.606667,"cdround,elmms,gass84",14292730,257,95,64,1883,328,180,148,272,252,275,229,845,153,16,67,402,63,304,91
"23",25,"Phyllostylon brasiliense",1419334421,20.291667,-89.408333,"cdround,elmms,gass84",14448255,258,135,66,2140,359,156,203,273,238,280,227,1149,199,30,61,510,100,324,110
