"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Jacaratia spinosa",1829089050,-24.367806,-51.958083,"gass84",23711234,197,120,60,2813,289,92,197,229,170,229,158,1476,195,75,28,491,295,491,325
"2",2,"Jacaratia spinosa",1499617364,-25.09161,-53.50443,"gass84",23866716,182,132,61,2986,287,71,216,217,153,217,142,1839,204,103,19,538,381,538,420
"3",3,"Jacaratia spinosa",1208837519,-25.154472,-53.845639,"gass84",23875348,187,131,60,3021,293,76,217,223,158,223,147,1868,229,97,23,557,376,557,402
"4",4,"Jacaratia spinosa",1086916365,-25.239167,-53.985278,"gass84",23892625,190,131,59,3132,297,78,219,209,149,228,149,1855,227,92,22,538,363,535,400
"5",5,"Jacaratia spinosa",1086916406,-25.310556,-53.955833,"gass84",23909906,197,131,57,3325,308,81,227,237,154,237,154,1823,225,106,23,553,356,553,367
"6",6,"Jacaratia spinosa",1258071115,-14.088139,-67.820778,"cdround,gass84,iddatunl",21585413,253,109,71,1280,325,172,153,262,242,264,233,1849,293,57,52,792,214,522,216
"7",7,"Jacaratia spinosa",1088035095,-25.435961,-53.02431,"gass84",23935848,185,135,60,3239,293,68,225,224,142,224,142,1791,218,96,25,561,345,561,345
"8",8,"Jacaratia spinosa",1086684045,-23.914004,-51.980973,"gass84,iddatunl",23616193,210,123,60,2901,304,102,202,244,183,244,171,1478,205,66,38,529,243,529,288
"9",10,"Jacaratia spinosa",1702659840,-23.909944,-51.947333,"gass84,iddatunl",23616194,210,124,61,2907,304,101,203,244,183,244,170,1480,205,66,38,533,244,533,289
"10",11,"Jacaratia spinosa",1213529024,-26.855556,-51.378056,"gass84",24229647,158,121,57,3122,260,49,211,143,118,197,118,1821,189,123,13,503,422,476,422
"11",12,"Jacaratia spinosa",1088035586,-25.364176,-53.044992,"gass84",23918567,189,133,59,3224,297,73,224,228,147,228,147,1778,215,98,25,565,350,565,350
"12",13,"Jacaratia spinosa",1090883144,-19.3911,-40.0722,"gass84",22683359,243,91,62,1684,315,169,146,257,221,264,221,1203,188,36,51,534,140,360,145
"13",14,"Jacaratia spinosa",1062921592,2.372778,-72.638889,"cdround,gass84",18172497,278,93,68,1151,353,217,136,271,295,295,264,2461,354,27,49,973,214,214,966
"14",15,"Jacaratia spinosa",1088034337,-25.4149,-53.0607,"gass84",23927207,186,134,59,3215,294,70,224,225,144,225,144,1795,217,99,25,563,352,563,352
"15",16,"Jacaratia spinosa",1086916050,-25.354444,-53.894167,"gass84",23918547,195,131,57,3298,306,79,227,235,153,235,152,1819,221,107,22,548,365,548,376
"16",17,"Jacaratia spinosa",1801348765,-9.887556,-55.996028,"gass84,preneglat,preneglon",20713057,253,139,69,606,356,155,201,249,249,260,247,2283,366,8,70,1059,47,334,85
"17",19,"Jacaratia spinosa",1094912992,-12.4125,-40.526667,"gass84,iddatunl",21231828,218,99,71,1455,287,149,138,230,211,233,196,708,93,22,39,247,88,239,122
"18",20,"Jacaratia spinosa",1094714579,-24.574167,-52.514722,"cdround,gass84",23754420,192,119,61,2704,284,90,194,224,167,224,156,1667,247,80,35,603,296,603,339
"19",21,"Jacaratia spinosa",1090754242,-20.961722,-56.709139,"gass84",23011279,220,118,64,2374,304,120,184,244,187,245,186,1354,193,37,44,519,140,514,202
"20",22,"Jacaratia spinosa",1077400971,-24.522222,-52.456389,"cdround,gass84",23745782,193,119,61,2638,284,91,193,224,168,224,157,1653,234,78,33,590,289,590,334
"21",24,"Jacaratia spinosa",1090667109,-9.118056,-57.833889,"gass84",20548852,252,125,66,500,344,156,188,249,247,258,246,2206,373,10,67,1000,63,316,130
"22",25,"Jacaratia spinosa",1095635054,-20.311472,-40.493556,"gass84,iddatunl",22873429,230,87,60,1684,303,160,143,244,209,252,209,1195,191,46,47,513,156,336,171
