"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Clarisia racemosa",1427585832,9.29833,-73.77806,"cdround,gass84",16729590,280,104,78,454,348,216,132,274,278,285,274,1873,335,17,63,828,94,245,617
"2",2,"Clarisia racemosa",1258140769,-10.31944,-75.26333,"cdround,gass84,iddatunl",20798994,240,116,83,435,307,168,139,242,233,244,233,2570,353,93,44,1005,286,637,286
"3",3,"Clarisia racemosa",1638731780,7.68328,-74.32119,"cdround",17066537,239,96,86,390,296,185,111,236,242,244,234,2947,403,65,44,1040,254,741,855
"4",4,"Clarisia racemosa",1703245434,0.86553,-74.8475,"cdround,gass84",18483484,256,91,79,673,317,203,114,252,262,262,245,2750,326,74,36,956,324,375,894
"5",5,"Clarisia racemosa",1252556775,6.03067,-75.03217,"cdround,gass84,rdatm",17412120,209,96,90,342,264,158,106,205,210,213,204,4186,569,168,33,1451,634,1165,1317
"6",6,"Clarisia racemosa",1253914236,10.88239,-85.39092,"cdround,rdatm",16400991,230,101,74,705,303,167,136,228,236,240,222,2657,418,29,63,1142,115,311,469
"7",7,"Clarisia racemosa",1060488059,5.50831,-67.66811,"cdround",17515976,278,100,74,1080,356,222,134,266,286,292,263,2320,406,29,68,1128,117,140,1120
"8",8,"Clarisia racemosa",1063862962,5.24638,-67.8557,"cdround,gass84",17576452,282,102,76,947,359,225,134,269,289,294,269,2448,411,33,63,1142,156,162,1142
"9",9,"Clarisia racemosa",1416803760,1.74494,-69.76596,"gass84",18302166,259,94,81,566,322,207,115,251,262,265,250,3275,393,130,31,1148,490,503,1071
"10",10,"Clarisia racemosa",1258090236,-14.57197,-68.77931,"cdround,gass84,iddatunl",21680430,201,95,73,1212,263,133,130,210,184,213,182,1651,252,37,55,720,141,537,147
"11",11,"Clarisia racemosa",1413715523,-7.94932,-61.59543,"gass84",20306842,259,106,70,456,333,183,150,255,255,264,254,2395,373,21,63,1035,89,332,187
"12",13,"Clarisia racemosa",1701511980,-0.325,-78.99833,"",18725305,205,86,84,407,255,153,102,210,201,210,201,2346,414,42,75,1186,151,1028,323
"13",14,"Clarisia racemosa",1324649228,1.97619,-72.84094,"cdround,gass84",18250252,271,93,71,970,341,211,130,264,280,285,258,2409,322,32,47,923,217,222,904
"14",15,"Clarisia racemosa",1257964522,-14.14499,-68.74501,"cdround,gass84,iddatunl",21594031,204,98,71,1189,270,133,137,212,187,216,186,1960,296,53,53,840,184,630,190
"15",17,"Clarisia racemosa",1258116509,-11.96417,-73.66083,"cdround,gass84,iddatunl",21144633,198,151,79,735,287,97,190,197,188,207,188,1641,231,35,51,682,150,410,150
"16",18,"Clarisia racemosa",1090882209,-18.5933,-39.7322,"gass84",22519207,240,81,61,1562,306,175,131,245,219,260,219,1329,184,59,38,501,203,357,203
"17",19,"Clarisia racemosa",1090667797,-9.34528,-56.775,"gass84",20600718,256,131,67,539,353,159,194,253,251,262,250,2261,378,11,69,1020,47,321,116
"18",20,"Clarisia racemosa",1424432643,0.50556,-61.73778,"cdround,gass84",18552919,272,98,89,397,327,217,110,266,273,276,266,2089,328,84,46,872,267,386,872
"19",21,"Clarisia racemosa",1424469444,-10.07833,-67.49944,"cdround,gass84",20747341,261,107,74,725,328,184,144,264,255,267,250,1907,281,32,57,806,114,460,180
"20",25,"Clarisia racemosa",1098132132,-10.53697,-67.72706,"gass84",20842375,260,106,73,763,329,184,145,264,252,267,248,1874,277,36,56,798,118,464,171
