"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Hyeronima alchorneoides",1585202360,-25.178,-48.3033,"gass84",23884121,220,82,48,2974,304,135,169,256,181,256,181,2162,312,75,43,892,283,892,283
"2",2,"Hyeronima alchorneoides",1702875299,7.07845,-74.17468,"cdround,gass84",17196140,282,98,89,379,340,230,110,278,283,287,277,3256,460,58,48,1219,261,544,1202
"3",3,"Hyeronima alchorneoides",1563171628,-26.82,-49.5,"gass84",24221053,177,103,53,2974,275,84,191,214,140,214,140,1545,178,89,21,495,295,492,315
"4",4,"Hyeronima alchorneoides",1829088419,-25.443,-48.9176,"gass84",23935946,180,93,51,2990,266,87,179,214,141,215,140,1780,239,80,35,664,267,656,291
"5",5,"Hyeronima alchorneoides",1077415956,-29.07,-49.86,"gass84",24687604,185,88,50,2850,272,99,173,222,151,222,150,1437,150,92,14,411,304,411,330
"6",6,"Hyeronima alchorneoides",1077415978,-26.535,-49.04389,"cdround,gass84",24160583,190,92,51,2883,279,102,177,226,156,226,153,1622,209,84,27,570,287,570,292
"7",8,"Hyeronima alchorneoides",1077415951,-26.77667,-49.03194,"cdround,gass84",24212424,188,92,51,2867,279,100,179,224,154,224,152,1640,205,87,26,562,295,562,304
"8",9,"Hyeronima alchorneoides",1087694764,-10.80639,-37.16972,"gass84",20903588,254,64,65,1144,301,204,97,252,261,266,237,1372,243,40,60,629,129,220,500
"9",10,"Hyeronima alchorneoides",1258071020,-14.09025,-67.81628,"cdround,gass84,iddatunl",21585413,253,109,71,1280,325,172,153,262,242,264,233,1849,293,57,52,792,214,522,216
"10",11,"Hyeronima alchorneoides",1563895291,-16.19944,-39.42028,"cdround,gass84,rdatm",22018094,235,80,67,1297,292,173,119,241,216,250,216,1181,155,58,24,390,246,288,246
"11",12,"Hyeronima alchorneoides",1077415968,-27.05889,-49.08639,"cdround,gass84",24272902,180,93,51,2910,272,92,180,217,145,217,143,1652,197,92,24,551,299,551,317
"12",13,"Hyeronima alchorneoides",1077415952,-26.90167,-49.37667,"cdround,gass84",24238335,182,100,53,2946,278,92,186,218,145,218,145,1575,180,90,22,507,296,504,318
"13",14,"Hyeronima alchorneoides",1077415975,-26.76278,-49.21194,"cdround,gass84",24212419,197,95,52,2907,291,110,181,231,161,232,161,1590,192,88,24,524,293,523,293
"14",15,"Hyeronima alchorneoides",1077415985,-26.78167,-49.41167,"cdround,gass84",24212415,193,100,53,2972,290,103,187,228,155,229,155,1555,181,88,22,506,291,500,291
"15",16,"Hyeronima alchorneoides",1077415955,-26.81833,-49.12806,"cdround,gass84",24221061,202,93,51,2893,295,116,179,237,166,237,166,1588,195,85,24,527,290,527,302
"16",17,"Hyeronima alchorneoides",1094913047,-13.68528,-39.04306,"gass84,iddatunl",21499703,244,64,64,1136,295,196,99,249,237,258,228,2170,236,119,19,659,418,539,581
"17",18,"Hyeronima alchorneoides",1077238715,-12.93333,-39.51667,"gass84,iddatunl,txmatfuz",21344172,221,67,63,1383,275,169,106,232,210,236,201,885,108,37,35,313,133,296,166
"18",19,"Hyeronima alchorneoides",1077237845,-12.96667,-38.5,"gass84,iddatunl",21352837,251,66,66,1118,303,204,99,245,251,264,235,1782,285,75,45,741,276,332,531
"19",20,"Hyeronima alchorneoides",1455388227,-8.91847,-35.94631,"gass84",20514818,216,82,70,1302,278,162,116,201,224,229,196,1551,257,43,55,693,151,274,635
"20",21,"Hyeronima alchorneoides",1094897691,-13.10639,-38.78417,"gass84",21378750,249,68,65,1200,303,199,104,245,262,263,232,1876,283,85,41,742,306,335,587
"21",22,"Hyeronima alchorneoides",1077415982,-28.52639,-49.41306,"cdround,gass84",24575295,181,107,54,2954,279,83,196,219,147,219,144,1481,180,86,24,500,273,500,293
"22",23,"Hyeronima alchorneoides",1077415990,-28.52917,-49.49722,"cdround,gass84",24575293,192,112,54,3049,292,87,205,231,157,231,153,1413,176,79,25,486,254,486,270
"23",24,"Hyeronima alchorneoides",1077415949,-26.46222,-49.05167,"cdround,gass84",24151943,203,90,51,2871,292,116,176,239,166,239,166,1603,213,79,29,575,278,575,278
"24",25,"Hyeronima alchorneoides",1077415994,-27.00694,-49.11806,"cdround,gass84",24264262,189,93,51,2918,282,101,181,225,154,225,152,1638,195,91,24,542,296,542,312
"25",26,"Hyeronima alchorneoides",1077415954,-28.17,-49.41,"gass84",24506175,178,101,53,2942,274,84,190,215,143,215,141,1528,190,88,24,515,278,515,304
"26",27,"Hyeronima alchorneoides",1077415967,-26.365,-49.23555,"cdround,gass84",24126019,167,100,53,2902,259,72,187,202,130,202,129,1565,189,86,25,528,292,528,301
"27",28,"Hyeronima alchorneoides",1077415940,-26.365,-49.26694,"cdround,gass84",24126018,191,97,52,2980,284,99,185,227,154,227,153,1528,192,79,27,527,274,527,280
"28",29,"Hyeronima alchorneoides",1090747093,-17.73836,-57.69106,"gass84",22337336,260,119,66,2035,342,164,178,278,233,279,230,1205,205,24,61,552,81,521,118
"29",30,"Hyeronima alchorneoides",1086910681,-23.85056,-46.94333,"gass84",23607674,176,94,57,2313,252,89,163,204,146,205,146,2151,307,81,42,838,263,818,263
"30",31,"Hyeronima alchorneoides",1658202269,-16.95673,-48.85989,"gass84",22173388,229,123,68,1374,305,126,179,235,216,240,207,1356,241,7,75,662,29,378,42
"31",32,"Hyeronima alchorneoides",1077415983,-27.11611,-49.17972,"cdround,gass84",24281540,166,95,52,2863,259,78,181,202,131,202,130,1653,200,94,23,547,305,547,327
"32",33,"Hyeronima alchorneoides",1077415969,-26.99972,-48.78028,"cdround,gass84",24255630,200,94,50,2992,289,104,185,238,162,238,162,1609,208,81,28,566,274,566,274
"33",34,"Hyeronima alchorneoides",1077415996,-28.71,-49.77,"gass84",24618486,182,102,53,2930,278,86,192,220,147,220,145,1450,164,92,18,450,289,450,314
"34",35,"Hyeronima alchorneoides",1077416002,-26.28,-48.96194,"cdround,gass84",24108745,204,86,50,2864,290,119,171,241,168,241,168,1660,231,78,33,624,267,624,267
"35",36,"Hyeronima alchorneoides",1077415979,-27.18194,-48.87111,"cdround,gass84",24298828,193,89,49,2995,281,101,180,231,158,231,154,1663,205,88,27,575,286,575,292
"36",37,"Hyeronima alchorneoides",1077415963,-27.18,-49.68,"gass84",24298808,181,104,53,3049,280,87,193,218,144,219,142,1535,176,88,20,478,294,477,320
"37",38,"Hyeronima alchorneoides",1086911788,-24.44417,-48.61611,"gass84",23728594,185,103,53,3066,274,82,192,221,145,221,144,1398,194,55,39,542,202,542,219
"38",39,"Hyeronima alchorneoides",1077415965,-26.92583,-49.245,"cdround,gass84",24246979,197,94,51,2913,292,110,182,231,160,232,160,1614,190,92,23,526,298,520,298
"39",40,"Hyeronima alchorneoides",1086907800,-23.52917,-48.78028,"gass84",23538510,201,120,63,2376,289,100,189,229,170,229,169,1198,192,34,54,531,125,531,147
