"","X","name","key","lat","lon","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Micropholis guyanensis",1416803388,1.042222,-72.748056,"cdround,gass84",18440335,249,90,75,797,311,192,119,242,255,258,237,2690,344,53,42,987,266,296,959
"2",2,"Micropholis guyanensis",1258196934,-9.309722,-75.995555,"cdround,gass84,iddatunl",20591617,237,127,90,294,305,165,140,238,233,240,233,2580,351,96,40,955,310,797,310
"3",3,"Micropholis guyanensis",1258140766,-10.319444,-75.263333,"cdround,gass84,iddatunl",20798994,240,116,83,435,307,168,139,242,233,244,233,2570,353,93,44,1005,286,637,286
"4",4,"Micropholis guyanensis",1324650306,0.701108,-77.122744,"cdround,gass84",18517990,217,105,92,210,274,160,114,213,217,218,213,3087,321,198,16,947,633,704,947
"5",5,"Micropholis guyanensis",1328371863,4.13589,-73.808,"cdround,gass84",17800949,212,95,86,377,268,158,110,211,212,217,209,4429,624,101,46,1754,420,758,1710
"6",6,"Micropholis guyanensis",1416802400,2.036417,-72.680194,"cdround,gass84",18241616,272,93,70,1006,343,212,131,265,286,286,259,2450,335,31,47,947,222,222,932
"7",7,"Micropholis guyanensis",1416797708,0.067583,-70.984056,"cdround,gass84",18647737,261,88,81,545,317,209,108,259,264,266,252,2994,342,155,21,945,538,588,853
"8",8,"Micropholis guyanensis",1328370443,-0.553333,-72.335,"cdround,gass84",18777304,267,87,75,694,328,212,116,261,271,274,257,2932,374,97,29,939,431,506,857
"9",9,"Micropholis guyanensis",1707492296,6.383583,-71.924917,"cdround,gass84,iddatunl",17334434,224,104,85,509,291,169,122,219,227,231,217,3211,497,36,58,1357,182,555,1260
"10",10,"Micropholis guyanensis",1328370412,-0.241667,-72.425,"cdround,gass84",18708182,265,87,76,699,322,209,113,258,269,271,254,2891,369,88,31,954,397,473,883
"11",11,"Micropholis guyanensis",1563114496,-4.899167,-73.629444,"gass84",19675833,268,101,82,414,328,206,122,269,264,271,262,2632,282,139,21,800,457,619,467
"12",12,"Micropholis guyanensis",1095638133,-13,-41.366667,"gass84,iddatunl",21361408,201,116,72,1233,278,118,160,210,188,211,181,924,158,20,58,399,74,367,83
"13",13,"Micropholis guyanensis",1416798701,1.030944,-71.268333,"cdround,gass84",18449010,263,90,77,676,326,210,116,257,268,271,253,2923,354,91,33,1026,397,415,977
"14",14,"Micropholis guyanensis",1147295665,0.994778,-71.346583,"cdround,gass84",18457648,264,89,76,685,326,210,116,257,268,272,253,2902,350,89,33,1017,392,411,968
"15",15,"Micropholis guyanensis",1563114200,-3.843611,-73.378056,"gass84",19459839,264,97,85,429,322,209,113,263,260,269,258,2820,291,165,17,838,547,733,553
"16",19,"Micropholis guyanensis",1257803955,-15.090278,-68.462222,"cdround,gass84,iddatunl",21792757,208,94,72,1219,271,141,130,218,191,219,189,1324,204,25,57,587,104,436,113
"17",20,"Micropholis guyanensis",1062920851,1.581,-75.948333,"cdround,gass84",18336578,219,98,90,280,275,167,108,216,222,222,215,2382,286,110,30,833,362,438,787
"18",21,"Micropholis guyanensis",1042712917,-2.3758,-60.09,"gass84,gdativ,iddatunl",19157758,270,85,82,421,326,223,103,267,275,276,266,2468,330,115,32,887,366,420,746
"19",26,"Micropholis guyanensis",1042713053,-2.3745,-60.09,"gass84,gdativ,iddatunl",19149118,270,86,83,436,326,223,103,266,275,276,266,2524,339,116,32,916,374,425,753
"20",28,"Micropholis guyanensis",1257995774,-10.354167,-75.285,"cdround,gass84",20807634,237,117,83,423,305,165,140,239,231,241,231,2554,352,91,45,1004,283,629,283
"21",29,"Micropholis guyanensis",1090520238,-15.159722,-39.054722,"gass84",21802103,242,68,63,1045,293,186,107,250,240,254,226,1626,153,104,10,442,358,428,404
"22",30,"Micropholis guyanensis",1837387123,-3.655214,-61.254997,"gass84",19416930,270,86,84,357,325,223,102,266,274,275,266,2210,274,92,36,770,296,340,770
"23",32,"Micropholis guyanensis",1837387574,-3.67455,-61.253475,"gass84",19425570,270,86,84,344,325,223,102,266,274,275,266,2211,272,92,35,764,300,344,764
